conv_id,emotion,situation,utterance
hit:5605_conv:11211,annoyed,I get so frustrated when I see people littering. Some people do not respect the environment at all. I want to scold them for being so inconsiderate.,My biggest pet peeve is litterbugs. I want to go up to them and scold them for not respecting the environment.
hit:5605_conv:11211,annoyed,I get so frustrated when I see people littering. Some people do not respect the environment at all. I want to scold them for being so inconsiderate.,I completely agree!  I am all about keeping the earth clean_comma_ recycling_comma_ and low waste living.  They should get bigger fines!
hit:12315_conv:24630,joyful,I got a scholarship for college.,I got approved for a scholarship for college that I had been competing for for many months!
hit:12315_conv:24630,joyful,I got a scholarship for college.,Nice! I wish I was more active in searching for scholarships like it sounds like you are. But this one sounds like it was a lot of hard work to earn. I haven't been the smartest about lightening the student loan debt burden while in school. Good on you for looking ahead.
hit:238_conv:477,surprised,Recently I was at my mother-in-laws and she surprised me by buying me some organizational stuff for my house.  She knows how much I love to organize and she decided to surprise me by getting me some stuff I needed.,Do you like to organize your house.  My mother-in-law recently surprised me recently with some organizing stuff b/c she knows how much I love it!
hit:238_conv:477,surprised,Recently I was at my mother-in-laws and she surprised me by buying me some organizational stuff for my house.  She knows how much I love to organize and she decided to surprise me by getting me some stuff I needed.,I'm trying to get into it. we have our first baby on the way and need to reorganize everything. Do you have tips? 
hit:11056_conv:22112,ashamed,Two of my co-workers got into a huge fight in a meeting.  I was so ashamed by their abnormal behavior.,Two co-workers got into a verbal sparring match during a meeting.  It was so shameful_comma_ ugh.
hit:11056_conv:22112,ashamed,Two of my co-workers got into a huge fight in a meeting.  I was so ashamed by their abnormal behavior.,That's not something that should be done in a meeting. If they're going to argue it should be done in private.
hit:12170_conv:24340,disappointed,I went to the gym today to register with a promotion were I was supposed to get 1 free month.  But it turned out the promotion was expired.,I went to the gym today to register with a promotion were I was supposed to get 1 free month. But it turned out the promotion was expired.
hit:12170_conv:24340,disappointed,I went to the gym today to register with a promotion were I was supposed to get 1 free month.  But it turned out the promotion was expired.,Oh no! I hate when things like that happen. You can sometimes still get it if you try to speak to the manager
hit:5451_conv:10903,content,I sat in my kitchen the other night and just listened to the rain hit the window for an hour. I felt so happy and whole. ,I was so calm and happy the other night just listening to rain hitting the kitchen windows 
hit:5451_conv:10903,content,I sat in my kitchen the other night and just listened to the rain hit the window for an hour. I felt so happy and whole. ,I use to live in an older house that had a tin roof_comma_ and I'd always love hearing the rain beat on it! Helped me sleep like a baby_comma_.
hit:9189_conv:18379,lonely,I went to Europe last year_comma_ to watch a cricket match. But_comma_ I went there all by myself. I felt isolated.,I went to Europe last year_comma_ to watch a cricket match.
hit:9189_conv:18379,lonely,I went to Europe last year_comma_ to watch a cricket match. But_comma_ I went there all by myself. I felt isolated.,That's exciting! I have no idea how that sport is even played_comma_ but I'm glad you go to go see it! Did the team you were rooting for win?
hit:6323_conv:12646,ashamed,I cheated on my math test yesterday. Felt kinda bad about it.,I cheated on my math test today.
hit:6323_conv:12646,ashamed,I cheated on my math test yesterday. Felt kinda bad about it.,While I understand the motives behind your deception_comma_ I must caution that it may catch up with you one day. How did you do it?
hit:717_conv:1434,apprehensive,I feel uncertain of  the consequences_comma_ climate change will bring_comma_ it could make the pace I live underwater some day.,I'm worried about what could happen in the future with all these climate changes.
hit:717_conv:1434,apprehensive,I feel uncertain of  the consequences_comma_ climate change will bring_comma_ it could make the pace I live underwater some day.,Yes_comma_ I agree it's a big concern. Do you live in an area of the world directly affected?
hit:3937_conv:7875,angry,I was so mad when I forgot to pay my credit card. I felt dumb,I was mad when I missed my credit card bill. I felt dumb
hit:3937_conv:7875,angry,I was so mad when I forgot to pay my credit card. I felt dumb,Oh no! I've done that before.  Did you call them and ask for a grace period so you didn't build fines?  We all make mistakes like that so don't beat yourself up.
