conv_id,emotion,situation,utterance
hit:10997_conv:21995,ashamed,I was ashamed once when I recieved a report card when I was young and I performed poorly. My parents trusted me to do well and I did not do well and slacked off.," ""I was ashamed once when I recieved a report card when I was young and I performed poorly. My parents trusted me to do well and I did not do well and slacked off.""."
hit:10997_conv:21995,ashamed,I was ashamed once when I recieved a report card when I was young and I performed poorly. My parents trusted me to do well and I did not do well and slacked off.,I think most people have been there.  Its tough disappointing your parents and even worse when you know you could have done something about it.
hit:8901_conv:17803,hopeful,I injured my hip a while back and am having to learn to walk again. I love to play golf and am keeping my fingers crossed I'll be able to play again.,I love to play golf_comma_ but injured my hip a while back. I really want to play again.
hit:8901_conv:17803,hopeful,I injured my hip a while back and am having to learn to walk again. I love to play golf and am keeping my fingers crossed I'll be able to play again.,My nephew is getting into golf! It seems like a cool enough sport_comma_ albeit a little expensive. I hope you're able to get back to playing again. I've taken up running and swimming_comma_ and it's interesting how much those physical activities relieve stress in our day.
hit:733_conv:1466,anticipating,It seems like every weekend I cannot wait until it gets here. I'm always counting down the hours on that Friday.,Happy Friday! Isn't it the worst just waiting for the work day to go by so you can get to your weekend?
hit:733_conv:1466,anticipating,It seems like every weekend I cannot wait until it gets here. I'm always counting down the hours on that Friday.,Happy Friday indeed! yes I can't wait to finish work for today even when i am just beginning.
hit:1278_conv:2557,surprised,I got home and all of my friends were waiting for me to have a birthday party i did not know about!,So i just got home and all of my friends were there for a birthday party i have no clue! can you imagine my reaction?
hit:1278_conv:2557,surprised,I got home and all of my friends were waiting for me to have a birthday party i did not know about!,Yeah_comma_ of course I can! That sounds heartless. Maybe that shows you who your friends truly are_comma_ and you should maybe look elsewhere... Could be a wake-up call.
hit:4410_conv:8821,anticipating,I have applied for a new credit card with Chase. I am hopeful that it will be approved,I am awaiting the decision for the new credit card with Chase that I have applied couple of days ago. I really need it
hit:4410_conv:8821,anticipating,I have applied for a new credit card with Chase. I am hopeful that it will be approved,I have a Chase credit card. They really aren't that great_comma_ but I do hope you get approved. Why do you need it?
hit:8956_conv:17913,caring,My boss has cancer_comma_ so I'm trying very hard to work extra to make things easier for her. ,My boss was diagnosed with cancer earlier this summer. I've been trying very hard to work extra to make things easier for her.
hit:8956_conv:17913,caring,My boss has cancer_comma_ so I'm trying very hard to work extra to make things easier for her. ,That is really kind of you_comma_ many people would not bother. I hope that she wins her battle.
hit:537_conv:1075,surprised,I tried tea for the first time and it tasted much better than I expected.,I had never had tea thinking it was going to be awful but I recently had some and liked it a lot.
hit:537_conv:1075,surprised,I tried tea for the first time and it tasted much better than I expected.,I am sure that was quite a delightful experience_comma_ especially since you were not expecting to enjoy it. Was it regular tea or flavored? 
hit:12126_conv:24252,furious,I was so mad when my brother beat me in boxing on the WII I kept asking for another round haha,Playing the WII with my little brother was so frustrating...he would beat me in boxing and tennis and I would be so mad I'd keep asking for another round haha
hit:12126_conv:24252,furious,I was so mad when my brother beat me in boxing on the WII I kept asking for another round haha,I know the feeling_comma_ my little nephew used to beat me at Mortal Kombat constantly just by button smashing. How did your little brother get so good at Wii?
hit:6789_conv:13578,terrified,One night my children and I came home_comma_ and I saw a shadow inside the home when I came inside. My heart jumped into my throat and you could hear my scream in the next town for fear!,One night when my children and I came home_comma_ I saw a shadow inside! I was so fearful and afraid!
hit:6789_conv:13578,terrified,One night my children and I came home_comma_ and I saw a shadow inside the home when I came inside. My heart jumped into my throat and you could hear my scream in the next town for fear!,Oh that can be scary. I don't watch horror movies because I know that I'll do just that!
hit:10036_conv:20072,trusting,I have problems with the city and their constant tax increase on my property.,I have problems with the city and their constant tax increase on my property.
hit:10036_conv:20072,trusting,I have problems with the city and their constant tax increase on my property.,I know how you feel_comma_ it's terrible. I actually moved to a completely different state due to hi taxes.
