conv_id,emotion,situation,utterance
hit:11993_conv:23986,embarrassed,when i spilled a drink all over my lap and it looked like a peed on myself.,I spilled a drink all over my lap and had to go out in public like that_comma_ talk about wanting to hide in a cave. 
hit:11993_conv:23986,embarrassed,when i spilled a drink all over my lap and it looked like a peed on myself.,Oh no!! I hope it wasn't coffee! Yes that is pretty embarrassing. People probably thought you peed your pants.
hit:3384_conv:6769,nostalgic,I often think back on my younger years. I do this more often now.,I often think back about my younger years.
hit:3384_conv:6769,nostalgic,I often think back on my younger years. I do this more often now.,It's nice to be able to look back. It can really give you perspective on your life now.
hit:6966_conv:13932,hopeful,There's a new Korean restaurant that's opening up.,There's a new Korean restaurant that's opening up.
hit:6966_conv:13932,hopeful,There's a new Korean restaurant that's opening up.,i have never tried korean food _comma_ and i love trying different kinds of food i would be so excited 
hit:1843_conv:3687,annoyed,I was trying to take a nap and my neighbor had her loud tiny dog outside.  It kept me up and she wouldn't shut it up for anything.,I was trying to take a nap the other day and my neighbor wouldn't shut her tiny barky dog up.
hit:1843_conv:3687,annoyed,I was trying to take a nap and my neighbor had her loud tiny dog outside.  It kept me up and she wouldn't shut it up for anything.,I totally feel you on that. I swear my neighbors have to be the loudest at night slamming their car doors and yelling outside right in front of my bedroom window. 
hit:550_conv:1101,apprehensive,Me and a few friends got offered to go to this party off campus. It seemed really sketchy but it turned out fine and it was a lot of fun.,In freshman year of college_comma_ me and some friends got invited to this really sketchy party and we were really hesitant about going.
hit:550_conv:1101,apprehensive,Me and a few friends got offered to go to this party off campus. It seemed really sketchy but it turned out fine and it was a lot of fun.,Interesting_comma_ sounds like a metal band concert I went to where people were a bit goth. Did you go?
hit:3571_conv:7142,furious,I was going to a vacation house that is far from the city and when I arrived there were cars blocking the driveway to pull in. I could not get in and they were no where to be found.,I booked a vacation house on the coast and we drove to the place. Upon arriving the driveway was blocked with other people's cars_comma_ to which none of the owners were anywhere to be found.
hit:3571_conv:7142,furious,I was going to a vacation house that is far from the city and when I arrived there were cars blocking the driveway to pull in. I could not get in and they were no where to be found.,That must have been so frustrating!!! Were you able to find them fairly quickly? And how?!
hit:8546_conv:17092,angry,One day my debit card suddenly stopped working.The fraud prevention said it was the bank_comma_ and the bank said it was fraud prevention. After trying to use it again_comma_ I went back to the band and was informed they would need to send me a new card.,I really should have switched banks a long time ago. Nobody over there knows their head from their butt!
hit:8546_conv:17092,angry,One day my debit card suddenly stopped working.The fraud prevention said it was the bank_comma_ and the bank said it was fraud prevention. After trying to use it again_comma_ I went back to the band and was informed they would need to send me a new card.,I know what you mean. Once I had a bank where the teller's literally had butts for heads. It was so distracting trying to talk to them.
hit:487_conv:975,anxious,I am so nervous about my upcoming surgery. I have never had to have a surgery before. I just hope everything goes right!,I am worried about my surgery next week. I have never had to get surgery before!
hit:487_conv:975,anxious,I am so nervous about my upcoming surgery. I have never had to have a surgery before. I just hope everything goes right!,Oh_comma_ I have only had surgery once I was really scared but it was okay I was knocked out so didn't know what was happening 
hit:11324_conv:22648,confident,I recently decided to start blogging again and feel pretty good about it. I used to have a decent sized audience_comma_ so hopefully I can build it back up.,I recently decided to start blogging again and feel pretty good about it. I used to have a decent sized audience_comma_ so hopefully I can build it back up.
hit:11324_conv:22648,confident,I recently decided to start blogging again and feel pretty good about it. I used to have a decent sized audience_comma_ so hopefully I can build it back up.,I'm sure if you can let people know that you're back blogging_comma_ they'd come back to see what you're up to now!  What do you blog about?
hit:2152_conv:4304,embarrassed,I felt embarrassed when I went in too the store with my clothes dirty,Well I had to go to the store yesterday but I was all muddy. It made me quite anxious. I didn't have a choice as my power went out and I didn't have much clean.
hit:2152_conv:4304,embarrassed,I felt embarrassed when I went in too the store with my clothes dirty,we are too hard on ourselves! we really shouldnt care what others think but i would have felt the same 
