conv_id,emotion,situation,utterance
hit:6706_conv:13413,sad,I hate how much conflict there is our country. It makes me frustrated knowing how divided we have become.,I hate how our country is so divided right now
hit:6706_conv:13413,sad,I hate how much conflict there is our country. It makes me frustrated knowing how divided we have become.,It is_comma_ but I think it was all along and people are just standing up for what they believe in more now.
hit:10945_conv:21891,impressed,My son placed third in his jiu-jitsu competition.  He surprised me with how well he did.,My son placed third in his jiu-jitsu competition. He surprised me with how well he did
hit:10945_conv:21891,impressed,My son placed third in his jiu-jitsu competition.  He surprised me with how well he did.,That sounds awesome. It's important for kids to know self defense and also to be active so all boxes are checked.
hit:7098_conv:14197,trusting,My brother promised me he would always be there for me. He hasn't let me down yet.,My brother promised me he would always be there for me. He hasn't let me down yet.
hit:7098_conv:14197,trusting,My brother promised me he would always be there for me. He hasn't let me down yet.,That's so wonderful! I had a very close relationship with my sister too. I always treasured it and loved her so much!
hit:3236_conv:6473,terrified,My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear_comma_ and a head ache that was incredibly severe. So_comma_ we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ,My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear_comma_ and a head ache that was incredibly severe. So_comma_ we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting!
hit:3236_conv:6473,terrified,My significant other woke up last night with... a roach inside of her ear! She was complaining about pain in her ear_comma_ and a head ache that was incredibly severe. So_comma_ we took her to the doctor and he saw it with a light... and put water in her ear to get it out. Disgusting! ,Oh gross!  I've heard of flies or ants being in an ear_comma_ but a roach?  That gives me chills because I hate roaches sooooo much.  Now I might have nightmares tonight!
hit:10195_conv:20390,anticipating,We are temporarily moving soon. I'm so excited!,Hi! I'm so excited! My husband and I decided to temporarily relocate to Arizona this winter!
hit:10195_conv:20390,anticipating,We are temporarily moving soon. I'm so excited!,sounds exciting. I always wanted to leave my were I was originally from so I could experience and see new things
hit:4079_conv:8159,annoyed,We just hired an exterminator for silverfish_comma_ and they are back worse than before.,We just hired an exterminator last week for silverfish.  Now we have them worse than ever!
hit:4079_conv:8159,annoyed,We just hired an exterminator for silverfish_comma_ and they are back worse than before.,I have never heard of silverfish_comma_ but if you have to hire an exterminator that sounds serious. I hope you are ok!
hit:279_conv:558,nostalgic,I do miss the 2000's ,I do miss the last decade.I was adolescent and had a lot of fun.
hit:279_conv:558,nostalgic,I do miss the 2000's ,I have the same feeling but for the last 90s and early 2000's. Being an adult is no fun.
hit:11349_conv:22699,trusting,my husband works out of state,So I have been worried about my hubs working out of state so much. But he is always calling and texting me while he's gone.
hit:11349_conv:22699,trusting,my husband works out of state,Well that's a good sign. He knows you probably miss him and he wants you to know he's thinking aboutcha.
hit:4785_conv:9570,nostalgic,I remember when me and my brother used to play video games together,I remember when me and my brother used to play video games together. nintendo and stuff.. it was so much fun. i miss those times
hit:4785_conv:9570,nostalgic,I remember when me and my brother used to play video games together,awww_comma_ i used to play sega with my brother :) it was awesome. streets of rage was my favorite game
hit:7771_conv:15543,anticipating,After working at my job for 1 years my review is coming up. Im hoping it goes well since i work hrad. ,So my 1 year review at work is coming up and I feel its going to be good since I wokred so hard. 
hit:7771_conv:15543,anticipating,After working at my job for 1 years my review is coming up. Im hoping it goes well since i work hrad. ,Hard work pays off in the long-run. If your work is truly authentic in its nature_comma_ it is definitely going to be recognized and appreciated
