conv_id,emotion,situation,utterance
hit:11639_conv:23278,angry,I lost my car keys. I'm furious with myself.,I lost my car keys. I'm such a fool!
hit:11639_conv:23278,angry,I lost my car keys. I'm furious with myself.,Happens to everybody. My girlfriend_comma_ who is the smartest person I know_comma_ has had to make 5 duplicates of her car keys because she's locked herself out so much. She's so forgetful because she's so efficient and on top of everything else important_comma_ that sometimes she misses the small things. Maybe that's true in your case_comma_ too!
hit:10833_conv:21667,lonely,I feel alone most of the time and I kinda enjoy it,I feel alone most of the time and I kinda enjoy it
hit:10833_conv:21667,lonely,I feel alone most of the time and I kinda enjoy it,Is it because you are surrounded by people most of the time? I get that way sometimes too_comma_ so I can relate.
hit:10921_conv:21842,annoyed,I feel anxious when I have to wait for people that are late. Why can't everyone just be on time?,I feel anxious when I have to wait for people that are late. Why can't everyone just be on time?
hit:10921_conv:21842,annoyed,I feel anxious when I have to wait for people that are late. Why can't everyone just be on time?,I feel exactly the same way.  People should be more considerate and be on time for the sake of others.
hit:2881_conv:5762,grateful,Recently I lost my dog. I thought he was gone forever. Then I got a visit from a stranger who had my dog with them. I was ecstatic this person had brought me my dog!,I was so sad last summer when my dog ran away. I thought I would never see him again.
hit:2881_conv:5762,grateful,Recently I lost my dog. I thought he was gone forever. Then I got a visit from a stranger who had my dog with them. I was ecstatic this person had brought me my dog!,Man_comma_ that is so sad.  I don't know what I would do if my dog ran away!  Did you ever find him?
hit:11712_conv:23424,content,I'm pretty satisfied with all the house work I got done today.  Yard is mowed and the house is clean!,I'm pretty satisfied with all the house work I got done today. Yard is mowed and the house is clean!
hit:11712_conv:23424,content,I'm pretty satisfied with all the house work I got done today.  Yard is mowed and the house is clean!,That's great_comma_ I wish I had been that productive today. Maybe I still have time for a load of laundry. Good job_comma_ you. 
hit:977_conv:1955,confident,I've recently started playing dirt rally. It was hard at first_comma_ but now that I am getting better I am having more fun than ever!,I had been losing pretty bad on this video game Dirt Rally. But recently_comma_ with some extra practice_comma_ I'm starting to hit the leader boards!
hit:977_conv:1955,confident,I've recently started playing dirt rally. It was hard at first_comma_ but now that I am getting better I am having more fun than ever!,Awesome! I've never been able to sit that long_comma_ so getting really good at video games is hard for me
hit:4345_conv:8691,annoyed,My mom makes me babysit my nephew all the time. I am sick of it. He is a brat.,My mom makes me babysit my nephew all the time.
hit:4345_conv:8691,annoyed,My mom makes me babysit my nephew all the time. I am sick of it. He is a brat.,I would not want to be in your position it's ok to help but all the time it can be dreadful. 
hit:10851_conv:21702,jealous,I don't eat carbs but I am still fat :( how come i am the only one that have to pass through this ?,I don't eat carbs but I am still fat :( how come i am the only one that have to pass through this ?
hit:10851_conv:21702,jealous,I don't eat carbs but I am still fat :( how come i am the only one that have to pass through this ?,I'm sorry to hear that. While diet is most of it_comma_ exercise can play a role too. How active is your lifestyle?
hit:7827_conv:15654,trusting,I just hired a new hotel inspector_comma_ he has very little experience but wants to learn. Scares me. ,I just hired a new hotel inspector_comma_ he has very little experience but wants to learn. Scares me.
hit:7827_conv:15654,trusting,I just hired a new hotel inspector_comma_ he has very little experience but wants to learn. Scares me. ,you took a risk huh? i hope he will be a great worker! That's good you gave him a chance
hit:7512_conv:15025,excited,I am about to invest in cryptocurrencies after having saved enough. So thrilled for its potential to grow,After having saved enough_comma_ i am about to invest in cryptocurrencies. So thrilled for its potential to grow in the future
hit:7512_conv:15025,excited,I am about to invest in cryptocurrencies after having saved enough. So thrilled for its potential to grow,That's quite interesting.  I need to learn more about cryptocurrency.  I thought that I had missed the opportunity.
