conv_id,emotion,situation,utterance
hit:9467_conv:18934,surprised,I lost my cat three months ago. I found her sitting on the porch yesterday. I thought for sure I would never see her again.,I lost my cat three months ago. I found her sitting on the porch yesterday. I thought for sure I would never see her again.
hit:9467_conv:18934,surprised,I lost my cat three months ago. I found her sitting on the porch yesterday. I thought for sure I would never see her again.,That is so amazing.  Animals have an amazing ability to find their way home.  I wonder if it was out there having a Homeward Bound style adventure.
hit:8954_conv:17909,jealous,I was at a gas station with my friend and we both bought a lottery ticket. She won a little bit of money! I was a little mad that I didn't get anything.,I was at a gas station with my friend and we both bought a lottery ticket. She won a little bit of money! I was a little mad that I didn't get anything.
hit:8954_conv:17909,jealous,I was at a gas station with my friend and we both bought a lottery ticket. She won a little bit of money! I was a little mad that I didn't get anything.,oh man_comma_ sorry to hear that. i mean good for your friend but i feel you. i never win anything
hit:4738_conv:9477,lonely,My wife has been out of the country for 2 months.,My wife has been in Germany for 2 months.  I can't wait till she gets home.
hit:4738_conv:9477,lonely,My wife has been out of the country for 2 months.,Wow_comma_ i bet you miss her so much. My wife is going overseas with our son and they will be gone for 1 month! I know i will be miserable without them
hit:7324_conv:14648,annoyed,My biggest pet peeve is poor people who complain about their situation and do nothing to fix it.,One big pet peeve of mine is a poor person complaining about his/her situation and doing absolutely nothing to fix it
hit:7324_conv:14648,annoyed,My biggest pet peeve is poor people who complain about their situation and do nothing to fix it.,i get that. i am in pain every morning and get up and go to work everyday. so it's hard to find sympathy from me
hit:6723_conv:13446,content,Spur of the moment_comma_ my sister and I grilled outside. No special occasion_comma_ but we watched the sun set and ate grilled hotdogs and it was just nice.,i never really had thought to do this_comma_ but the other day I just grilled spur of the moment and watched the sun set with my sister. It was really nice_comma_ honestly.
hit:6723_conv:13446,content,Spur of the moment_comma_ my sister and I grilled outside. No special occasion_comma_ but we watched the sun set and ate grilled hotdogs and it was just nice.,That sounds pretty awesome.  What did you guys grill?  Was she over for a special occasion at all?
hit:9469_conv:18939,terrified,My neighbor killed his wife_comma_ a year ago. I would sleep during that period of time. I was shocked and afraid.,My neighbor killed his wife_comma_ a year ago. I would sleep during that period of time. I was shocked and afraid.
hit:9469_conv:18939,terrified,My neighbor killed his wife_comma_ a year ago. I would sleep during that period of time. I was shocked and afraid.,Oh my god_comma_ that is terrible. Has it affected you knowing you slept through that kind of event right next door?
hit:924_conv:1849,joyful,I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.,I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.
hit:924_conv:1849,joyful,I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.,Well ... I put myself in your place and I admire you because it is something very emotionally tense
hit:10639_conv:21278,faithful,I always buy the same brand of yogurt and don't even bother trying other kinds. It's just so delicious and such a good price that I'm a loyal customer for life.,I always buy the same brand of yogurt and don't even bother trying other kinds. It's just so delicious and such a good price that I'm a loyal customer for life
hit:10639_conv:21278,faithful,I always buy the same brand of yogurt and don't even bother trying other kinds. It's just so delicious and such a good price that I'm a loyal customer for life.,There's very few brands I feel that strongly about. What kind of yogurt is it_comma_ I might want to try it?
hit:71_conv:142,lonely,I've been taking care of my aging mom for 5 years now and don't really have any friends_comma_ since so much time is used taking care of her.,I've been taking care of my aging mom for 5 years now and don't really have any friends_comma_ since so much time is used taking care of her.
hit:71_conv:142,lonely,I've been taking care of my aging mom for 5 years now and don't really have any friends_comma_ since so much time is used taking care of her.,That is a nice thing you are doing for her though. Maybe you could hire somebody for a few hours a week and join a gym or yoga class. 
hit:5473_conv:10947,lonely,I've been living alone for the last 5 years.,I've been living alone for the last 5 years.
hit:5473_conv:10947,lonely,I've been living alone for the last 5 years.,I would hate to live by myself. I have been married 21 years and have 6 kids and 7 grandkids. I don't know what it's like to be alone.
