conv_id,emotion,situation,utterance
hit:11623_conv:23246,jealous,My friend got some new Nike shoes. I have an old pair.,So jealous of my buddy.
hit:11623_conv:23246,jealous,My friend got some new Nike shoes. I have an old pair.,Why is that_comma_ might I ask? Maybe I can help you reframe it better to look at it more positively.
hit:8297_conv:16594,proud,My stepdaughter graduated from college and got a great job in San Francisco.,My stepdaughter graduated from college in May and got a job in San Francisco making 3 times more than I have ever made.
hit:8297_conv:16594,proud,My stepdaughter graduated from college and got a great job in San Francisco.,Oh wow_comma_ she's doing great. I know it probably feels a bit bad that she's making so much more than you_comma_ but hopefully you can find  away to be proud of her.
hit:11345_conv:22690,angry,i lost my purse,i los left my purse in the restroom at the local store_comma_ its gone
hit:11345_conv:22690,angry,i lost my purse,Aw_comma_ that is terrible. Hopefully you did not have much money inside. I guess the worst part is all the cards that have to be replaced. So sorry to hear this. :(
hit:4304_conv:8608,joyful,I haven't had fries in over a year. Finally got some today.,I haven't had fries in over a year. Finally got some today.
hit:4304_conv:8608,joyful,I haven't had fries in over a year. Finally got some today.,Oh! I hear you_comma_ I love them but I get sick when I eat them. Did you do okay?
hit:7949_conv:15899,impressed,I'm pleased with the amount of work I've done today.,I'm pleased with how much work I've gotten done today.
hit:7949_conv:15899,impressed,I'm pleased with the amount of work I've done today.,Good for you! It's always so satisfying to look back and see how much you've achieved.
hit:991_conv:1982,apprehensive,I went to a new school my sophomore year. I was just leary about the whole thing,I was scared and worried when it came to going to a new high school my sophomore year. I was not sure how it would go
hit:991_conv:1982,apprehensive,I went to a new school my sophomore year. I was just leary about the whole thing,Yeah_comma_ I think most people feel that way_comma_ but it's still a valid feeling. How did it end up?
hit:557_conv:1114,trusting,I feel like my boss is a cool guy. I think he's actually looking out for my best interest.,Do you think your friends are looking out for you?
hit:557_conv:1114,trusting,I feel like my boss is a cool guy. I think he's actually looking out for my best interest.,I only have a couple really good friends who are always there for me. The rest of my friends don't really care about me that much.
hit:2279_conv:4558,confident,I applied for a job as manager at the store I was working at. When I interviewed they really liked my answers.,I was applying for a manager position at the store I worked at. I felt really sure about the interview.
hit:2279_conv:4558,confident,I applied for a job as manager at the store I was working at. When I interviewed they really liked my answers.,I can relate. You just have to be yourself.  Do you know if you got the job?
hit:5122_conv:10244,grateful,My really good vaccuum cleaner broke last week! I was so bummed_comma_ but then my brother in law offered to fix it for me and I am so happy he did.,My really good vaccuum cleaner broke last week! I was so bummed_comma_ but then my brother in law offered to fix it for me and I am so happy he did.
hit:5122_conv:10244,grateful,My really good vaccuum cleaner broke last week! I was so bummed_comma_ but then my brother in law offered to fix it for me and I am so happy he did.,Oh! Mine broke too this past weekend but I got a new one as it was just a cheap dirt devil. I am glad yours is fixed!
hit:7715_conv:15430,prepared,I studied all week for this upcoming exam. I'm feeling pretty good about how I'm going to do on it.,I have a huge exam coming up tomorrow.
hit:7715_conv:15430,prepared,I studied all week for this upcoming exam. I'm feeling pretty good about how I'm going to do on it.,Have you been studying? That is intimidating but I bet you'll do great! What's the subject?
