conv_id,emotion,situation,utterance
hit:5262_conv:10525,devastated,My brother got hit with a DUI the other night. His wife said that was the last straw_comma_ as she was tired of his drinking. She kicked him out and now he's living with me. I feel so terrible for everyone involved_comma_ especially because they have two kids.,My brother got hit with a DUI the other night. His wife said that was the last straw_comma_ as she was tired of his drinking. She kicked him out and now he's living with me. I feel so terrible for everyone involved_comma_ especially because they have two kids
hit:5262_conv:10525,devastated,My brother got hit with a DUI the other night. His wife said that was the last straw_comma_ as she was tired of his drinking. She kicked him out and now he's living with me. I feel so terrible for everyone involved_comma_ especially because they have two kids.,sorry to hear that_comma_ my brother has a drinking problem too_comma_ and has kids_comma_ i love him but at this point we are more focused on the kids _comma_ i tell him if you get locked up who is gonna raise the girls _comma_ of course we are but still they need a father 
hit:5030_conv:10061,ashamed,Going to the doctor for the first time since 2001 tomorrow. I'm dreading telling the doctor how long it has been since my last visit. ,Going to the doctor for the first time since 2001 tomorrow. I'm dreading telling the doctor how long it has been since my last visit. 
hit:5030_conv:10061,ashamed,Going to the doctor for the first time since 2001 tomorrow. I'm dreading telling the doctor how long it has been since my last visit. ,It will be okay. It's always hard making that step_comma_ but it's good for your health to do it.
hit:3856_conv:7712,joyful,I told my mom that I didin't want to be in compsci anymore_comma_ because I was really miserable. She said that I should do what makes me happy.,I told my mom that I didin't want to be in compsci anymore_comma_ because I was really miserable. She said that I should do what makes me happy.
hit:3856_conv:7712,joyful,I told my mom that I didin't want to be in compsci anymore_comma_ because I was really miserable. She said that I should do what makes me happy.,That's good advice.  If you're not happy doing something you should spend time thinking about what you'd really like to be doing.
hit:2089_conv:4179,joyful,I am so happy with my life.,I am so happy with my life right now.
hit:2089_conv:4179,joyful,I am so happy with my life.,That must be a great feeling!  Good for you!  You should be proud that things are going well and not take it for granted.
hit:8005_conv:16010,proud,i ate like 16 oysters ,i just got back from a buffet and ate 16 oysters _comma_ plus 4 different mixed plates _comma_ i feel a sense of accomplishment 
hit:8005_conv:16010,proud,i ate like 16 oysters ,That's a ton of oysters! I don't think I've even ever eaten one oyster. What's a mixed plate? 
hit:2319_conv:4639,ashamed,My son started screaming in a grocery store.,While in a grocery store I told my son he couldn't have the snack he asked for_comma_ and he began screaming at the top of his lungs!
hit:2319_conv:4639,ashamed,My son started screaming in a grocery store.,I can relate to that! It's so mortifying because everyone begins to look at you like you're a bad parent!
hit:9583_conv:19167,afraid,It's really stormy right now. I keep glancing outside my window_comma_ hoping it doesn't get worse. I sure wouldn't like to see a tornado.,It's raining really loud! I keep looking outside hoping it doesn't get much worse. We're under a tornado watch right now.
hit:9583_conv:19167,afraid,It's really stormy right now. I keep glancing outside my window_comma_ hoping it doesn't get worse. I sure wouldn't like to see a tornado.,Oh geez_comma_ stay safe!  Tornadoes are one of those weird things for me.  They sort of scare me but before they happen and its raining yet still outside I love going out to see whats happening.
hit:5176_conv:10352,proud,I was happy for my dad. He got to retire,I was happy for my dad. He got to retire
hit:5176_conv:10352,proud,I was happy for my dad. He got to retire,That's very sweet to even reach that age and to retire! I hope he gets to do fun things now?
hit:4875_conv:9751,proud,My husband was able to get his promotion at work and I felt so glad for him. He had been working so hard every day to get recognized there. ,My husband has been putting in so many extra hours at work 
hit:4875_conv:9751,proud,My husband was able to get his promotion at work and I felt so glad for him. He had been working so hard every day to get recognized there. ,I am sure hes doing it to take care of you guys and I am sure you are pampering him too for doing it. 
hit:5112_conv:10225,devastated,I cried all night when I found out Trump won the election.,I cried all night when I found out Trump won the election.
hit:5112_conv:10225,devastated,I cried all night when I found out Trump won the election.,Why he is so much better then the other option. I mean they were all crazy but I can't imagine a regime under Clinton. 
