conv_id,emotion,situation,utterance
hit:9613_conv:19226,proud,My computer software is being used in a lab,I was just informed that my computer software is now being used in a school :)
hit:9613_conv:19226,proud,My computer software is being used in a lab,No way! Congrats!!! I bet you feel really excited.  How long had you been developing it?
hit:11000_conv:22000,prepared,It's back to school time. I am a teacher and I spent time getting my classroom ready today. ,It's back to school time. I am a teacher and I spent time getting my classroom ready today.
hit:11000_conv:22000,prepared,It's back to school time. I am a teacher and I spent time getting my classroom ready today. ,That's got to be exciting!  [And as a parent_comma_ I salute you!]  What grade do you teach?
hit:8254_conv:16508,content,I am content with life.,I have nothing to complain about. Life is good.
hit:8254_conv:16508,content,I am content with life.,That is awesome.  I'm with you on that.  Tough times might pop up now and then but life really is great.  I don't like to take it for granted.
hit:6278_conv:12556,impressed,I have recently started watching professional handball. I can't believe how good some of the players are. They must have been training a long time.,I started watching professional handball recently. It is such a great sport. I can't believe how good some of the player are.
hit:6278_conv:12556,impressed,I have recently started watching professional handball. I can't believe how good some of the players are. They must have been training a long time.,my dad used to play hand ball.it was very fun and interesting watching them play when i was a kid
hit:9267_conv:18535,confident,I feel I am strong at my work,Do you feel that you are satisfied with your work
hit:9267_conv:18535,confident,I feel I am strong at my work,i can say that i am satisfied with where i am what i do and what its done for me. are you?
hit:10806_conv:21613,confident,I went to a job interview felling very confident and cocky. But I got the job anyhow because I had the right skills.,Unlike many of my friends I was confident when I went to job interviews and I always got the job. I guess I was lucky.
hit:10806_conv:21613,confident,I went to a job interview felling very confident and cocky. But I got the job anyhow because I had the right skills.,I think if you're confident in yourself_comma_ you can talk yourself into most jobs. You should give yourself more credit and not say you were lucky! 
hit:4010_conv:8021,lonely,My parents came and visited me from out of town. It was so great to see them again_comma_ and they brought so much energy back into my small crummy apartment and isolated life. But now they've gone back home and it's back to an empty room and not having anyone to talk to.,My parents came and visited me from out of town. It was so great to see them again_comma_ and they brought so much energy back into my small crummy apartment and isolated life. But now they've gone back home and it's back to an empty room and not having anyone to talk to.
hit:4010_conv:8021,lonely,My parents came and visited me from out of town. It was so great to see them again_comma_ and they brought so much energy back into my small crummy apartment and isolated life. But now they've gone back home and it's back to an empty room and not having anyone to talk to.,I'm so glad you got to visit with them!  I know how you feel to be far from family and home alone.  Take heart that you are loved by your family and friends even when they aren't around.
hit:10001_conv:20003,annoyed,My upstairs neighbors make a ton of noise at all hours of the night. It makes it difficult for me to sleep. ,My upstairs neighbors make a ton of noise at all hours of the night. It makes it difficult for me to sleep. 
hit:10001_conv:20003,annoyed,My upstairs neighbors make a ton of noise at all hours of the night. It makes it difficult for me to sleep. ,That really sucks. Maybe you should try egging their door? Or just break in and pretend you're bigfoot while they're trying to sleep.
hit:1278_conv:2556,disgusted,Sitting next to my baby brother who's two-years-old_comma_ and he's just ripping farts. Really wish I didn't have to stay with my parents during the summer while college is out.,Sitting next to my baby brother who's two-years-old_comma_ and he's just ripping farts. Really wish I didn't have to stay with my parents during the summer while college is out
hit:1278_conv:2556,disgusted,Sitting next to my baby brother who's two-years-old_comma_ and he's just ripping farts. Really wish I didn't have to stay with my parents during the summer while college is out.,Wap you must be disgusted with the farting. were you mad? or are you used to this kind of situations?
hit:11469_conv:22938,anticipating,My birthday is coming up and i know my wife is getting me something cool,Im excited my birthday is coming up and i know my wife is getting me something good
hit:11469_conv:22938,anticipating,My birthday is coming up and i know my wife is getting me something cool,That sounds fun.  I'm sure she knows you well enough to get you something that will suit you well.
