conv_id,emotion,situation,utterance
hit:1635_conv:3270,disappointed,The new movie I just saw was not great. I expected so much more.,The new movie I just saw was not great. I expected so much more.
hit:1635_conv:3270,disappointed,The new movie I just saw was not great. I expected so much more.,I'm sorry you were dissappointed.  It is hard to spend so much money on a dud movie.  Was the popcorn good at least?
hit:9250_conv:18501,proud,My son said his first word today. I was filled with pride.,My son said his first word today. My breast filled with pride as my ears were graced with that beautiful word.
hit:9250_conv:18501,proud,My son said his first word today. I was filled with pride.,Aw_comma_ that's exciting! I think I would swell with pride if a swear word were my kid's first word too!
hit:9645_conv:19291,caring,My neighbor had her home broken into last week and was scared to stay by herself after the robbery.  We let her stay with us for a couple of nights.,My neighbor was robbed at home last week.  Since then_comma_ she has been too scared to stay by herself.  We let her stay with us for a couple of nights.
hit:9645_conv:19291,caring,My neighbor had her home broken into last week and was scared to stay by herself after the robbery.  We let her stay with us for a couple of nights.,That sounds terrifying! I wouldn't want to stay alone either. That was nice you guys took her in.
hit:4307_conv:8614,apprehensive,I want to visit my friend who lives in a large city an hour away_comma_ but I've never driven in such a large city.,I want to visit my friend who lives an hour away in a big city_comma_ but I'm a bit nervous about driving in such a busy city.
hit:4307_conv:8614,apprehensive,I want to visit my friend who lives in a large city an hour away_comma_ but I've never driven in such a large city.,I don't blame you. It can be scary...the more people there are- the worse they drive. Be careful!
hit:3451_conv:6903,joyful,i felt really great when i went to the beach with my friends the other day.. it gave me a warm sensation in my heart,I went to the beach other day.. such an awesome feeling standing there
hit:3451_conv:6903,joyful,i felt really great when i went to the beach with my friends the other day.. it gave me a warm sensation in my heart,Yeah_comma_ I love going to the beach as well! You must have felt so happy there in that moment!
hit:1008_conv:2017,disgusted,I was disgusted the way the cavs owner treated Lebron during his two stints with the team,I was disgusted the way the cavs owner treated Lebron during his two stints with the team
hit:1008_conv:2017,disgusted,I was disgusted the way the cavs owner treated Lebron during his two stints with the team,Oh_comma_ very interesting. I'm not a fan of the owner either. Why do you feel that way_comma_ though?
hit:2650_conv:5301,disgusted,My wife just confessed that she cheated_comma_ im irritated at her behaviour,My wife just confessed that she cheated_comma_ im irritated at her behaviour. Totally dissapointed
hit:2650_conv:5301,disgusted,My wife just confessed that she cheated_comma_ im irritated at her behaviour,I'm sorry to hear about that.  I hope you both can find a way to work things out with each other.
hit:3526_conv:7053,lonely,I feel alone whenever i think about my dad.. He passed away last year.,i feel alone whenever i think about my dad_comma_ he passed away last year
hit:3526_conv:7053,lonely,I feel alone whenever i think about my dad.. He passed away last year.,I'm so sorry.  You have my deepest condolences. Its hard to not feel isolation with the death of someone you are close to.  I can tell you it does get better and you are not alone.  He lives on in you.
hit:2862_conv:5725,anticipating,My daughter is going to be a senior in high school this year. She will graduate and go to college next year. I am so excited for her.,My daughter is going to be a senior in high school this year. I am so excited for her.
hit:2862_conv:5725,anticipating,My daughter is going to be a senior in high school this year. She will graduate and go to college next year. I am so excited for her.,That's fantastic! Senior year can be such a fun experience! I hope that she enjoys it. Is she going to take a senior trip?
hit:233_conv:467,prepared,When my friends have computer troubles they come to me. I always have a way to fix up their computers. always ready and willing to help anyone though.,I am pretty much the IT guy among my friends. Always ready to fix computers for them.
hit:233_conv:467,prepared,When my friends have computer troubles they come to me. I always have a way to fix up their computers. always ready and willing to help anyone though.,I consider myself somewhat knowledgable about them too_comma_ it's very fulfilling being able to help other people with their problems sometimes.
