conv_id,emotion,situation,utterance
hit:9783_conv:19566,content,I drank wine and ate my favorite dish after a long tiem,I drank wine and ate my favorite dish after a long time since I came from my tour
hit:9783_conv:19566,content,I drank wine and ate my favorite dish after a long tiem,I imagine that was a pleasure that was simple at one time_comma_ but one you really appreciated when you came back. Thanks for your service!
hit:9034_conv:18069,afraid,I forgot to make my student loan payment this month.  I'm scared it will affect my credit score.,I forgot to make my student loan payment this month.
hit:9034_conv:18069,afraid,I forgot to make my student loan payment this month.  I'm scared it will affect my credit score.,Ah_comma_ that's unfortunate. That can be really tough to remember sometimes. I know because I've forgotten that too. But you'll make it up as soon as you can_comma_ I'm sure!
hit:12354_conv:24708,disgusted,I felt very nasty knowing that people are taken advantage of by fake religious groups,Seeing people taken advantage of by fake religious services is something I find the most vile. It makes them believe that they're doing the right thing_comma_ but the person taking advantage of them knows what's really up. What do you know about that?
hit:12354_conv:24708,disgusted,I felt very nasty knowing that people are taken advantage of by fake religious groups,Well I am not a religious person but I will have to say it urks me when I am surronded my religious people that is trying to push their belief on me. Then seeing them feel people heads with stuff that they can not prove is there irritates me also
hit:970_conv:1941,sad,I forgot about my best friend's birthday last week and I felt like I betrayed him by forgetting about our long friendship.,Last week_comma_ I can't believe I forgot it was my best friend's birthday. I felt like I betrayed our friendship.
hit:970_conv:1941,sad,I forgot about my best friend's birthday last week and I felt like I betrayed him by forgetting about our long friendship.,Oh no! I did that last month. I still feel bad. Get them a gift to say sorry.
hit:7723_conv:15446,sentimental,I went to the race track. We used to go there with my grandparents when we were kids. It made me think of them. ,I went to the race track. Since we used to go there with my grandparents_comma_ it brought back a lot of memories. 
hit:7723_conv:15446,sentimental,I went to the race track. We used to go there with my grandparents when we were kids. It made me think of them. ,That's so funny_comma_ I was just looking at the racing schedule yesterday! I love races- if you are talking about horse races. And good memories are the best. 
hit:59_conv:118,lonely,not living near family_comma_ being in a new place. ,I recently moved to my dream location_comma_ but it sucks not knowing anyone. 
hit:59_conv:118,lonely,not living near family_comma_ being in a new place. ,congratulations! I know_comma_ it probably feels lonely. Maybe you should do a party at your house and invite all the neighbours
hit:2435_conv:4870,apprehensive,I was shy when going to a new school in high school. I did not know anyone,I was shy when starting a new school. I did not know anyine
hit:2435_conv:4870,apprehensive,I was shy when going to a new school in high school. I did not know anyone,Oh I know what you mean! Its so weird because for that first month or so you like dont even fit in..
hit:3768_conv:7537,jealous,My friend always seems to get great jobs and then just phones in her work. It is annoying because I got laid off a while ago and it was so hard for me to find another job_comma_ but she just hops from job to job with seemingly no effort.,This friend of mine is constantly job hopping_comma_ I don't even know what she does technically but she seems to get good jobs so easily_comma_ whereas when I left my last job I could barely get interviews.
hit:3768_conv:7537,jealous,My friend always seems to get great jobs and then just phones in her work. It is annoying because I got laid off a while ago and it was so hard for me to find another job_comma_ but she just hops from job to job with seemingly no effort.,Sometimes that depends on the industry. If she works in ones that have high turnover it's not a big of a deal as_comma_ say_comma_ an administrative job
hit:12399_conv:24798,apprehensive,We're going roller coaster riding this weekend,Tomorrow might just be scary.  Not sure if I should go or not. 
hit:12399_conv:24798,apprehensive,We're going roller coaster riding this weekend,Where are you going? I would say if your gut is telling you that it is not good then I would suggest listening to it
hit:6121_conv:12243,terrified,I saw a man with a gun in his car last week. It definitely scared me,I saw a man who had a gun in his car last weekend. It scared me
hit:6121_conv:12243,terrified,I saw a man with a gun in his car last week. It definitely scared me,I know what you mean.  My dad carries a gun in his car_comma_ so I won't let him drive my kids anywhere.  What did you do?
