conv_id,emotion,situation,utterance
hit:9156_conv:18312,lonely,I just moved to a new city for a new job and I've been so busy I haven't really been able to go out and meet new people.,I recently moved to a new city to start a new job. I've been so busy I haven't been able to make any new friends here and no one I know lives here either.
hit:9156_conv:18312,lonely,I just moved to a new city for a new job and I've been so busy I haven't really been able to go out and meet new people.,Ah_comma_ I know that feeling well. My family moved around a ton while I was in grade school_comma_ so I don't really have many long term friends. Don't worry though_comma_ you'll make friends at your new job so easily_comma_ you won't even remember you didn't have friends!
hit:10272_conv:20545,anxious,being alive,being alive is so much stress and anxiety_comma_ why does it have to be like this? why can't we just all express our individual selves_comma_ instead we are forced to work so that we can eat 
hit:10272_conv:20545,anxious,being alive,It's not fair_comma_ eh. Having to suppress those feelings day in and day out is significantly harder than the mundane work itself. At least it's comforting know that most everyone feels the same? 
hit:2628_conv:5256,proud,I can happily retire after putting in 20 years of work in this company,I am proud to have helped the company grow to what it is today. It's time for me to retire after 20 years of decicated service
hit:2628_conv:5256,proud,I can happily retire after putting in 20 years of work in this company,Wow_comma_ that's a long time! Kudos to you. It's hard for me to imagine being in one place for that long
hit:12009_conv:24019,terrified,There was a huge spider in my room last night! When I smacked it with a shoe_comma_ thousands of babies started running everywhere.,There was a huge spider in my room last night! It was so terrifying!
hit:12009_conv:24019,terrified,There was a huge spider in my room last night! When I smacked it with a shoe_comma_ thousands of babies started running everywhere.,I hate spiders. There is nothing worse than waking up and seeing one above you on the ceiling as you are laying in bed.
hit:10994_conv:21989,nostalgic,I used to watch the original Sailor Moon when I was younger_comma_ and when the reboot started_comma_ I got to share it with my daughters.,I used to watch Sailor Moon as a kid_comma_ and when they made a reboot_comma_ I got to share that with my daughters.
hit:10994_conv:21989,nostalgic,I used to watch the original Sailor Moon when I was younger_comma_ and when the reboot started_comma_ I got to share it with my daughters.,Sailor Moon~!  That was the best show!  I've shared it with my kids_comma_ too.  And the laugh at the picture of me dressed up as Sailor Jupiter from loooooong ago!
hit:9834_conv:19669,anticipating,I am ordering a chocolate cake tomorrow. I want to eat the whole thing!,I am gonna eat some chocolate cake!
hit:9834_conv:19669,anticipating,I am ordering a chocolate cake tomorrow. I want to eat the whole thing!,Yum!!!!! I literally just watched a recipe on how to make a vegan chocolate cake so I'm craving one!  With tons of icing!
hit:1433_conv:2867,trusting,After the first team meeting under new management I felt very sure that i can depend on my team,After the first team meeting under new management I felt very sure that i can depend on my team
hit:1433_conv:2867,trusting,After the first team meeting under new management I felt very sure that i can depend on my team,That's great. Sometimes co-workers can be hit or miss. When you get good ones_comma_ it's awesome.
hit:2906_conv:5812,embarrassed,I am mortified.  I was going to the bank and tried to open the door.  I kept pulling and pulling until I realized I was supposed to push.  Unfortunately_comma_ a bunch of people saw me.,I am mortified. I was going to the bank and tried to open the door. I kept pulling and pulling until I realized I was supposed to push. Unfortunately_comma_ a bunch of people saw me.
hit:2906_conv:5812,embarrassed,I am mortified.  I was going to the bank and tried to open the door.  I kept pulling and pulling until I realized I was supposed to push.  Unfortunately_comma_ a bunch of people saw me.,I had a similar experience the other day at the gas station. It's terrible when that stuff happens.
hit:6338_conv:12677,annoyed,i get frustrated when i let someone out in traffic and dont get a wave,i hate when i let someone out in traffic and dont get a wave
hit:6338_conv:12677,annoyed,i get frustrated when i let someone out in traffic and dont get a wave,That has always bothered me as well.  I mean_comma_ how much effort does it take to just wave as a thank you?
hit:1839_conv:3678,lonely,My wife went out of the country for 2 months_comma_ leaving me alone with the dogs.  We had just moved so I didn't really know anyone at the time.,My wife just went out of town for school for 2 months.  I don't really know anyone here_comma_ so I don't know what I'm going to do while she's gone.
hit:1839_conv:3678,lonely,My wife went out of the country for 2 months_comma_ leaving me alone with the dogs.  We had just moved so I didn't really know anyone at the time.,It is an excellent opportunity_comma_ to know other people and places_comma_ to open up to the possibility_comma_ I assure you that it will go to you very well
