conv_id,emotion,situation,utterance
hit:10762_conv:21524,apprehensive,I was offered a new job last week but I dont know if I will take it.,Last week I was offered a new job but I dont know if I will take it. I am scared to leave my current job.
hit:10762_conv:21524,apprehensive,I was offered a new job last week but I dont know if I will take it.,why are you scared of leaving your current job? if you have been offered a better job then just leave you know?
hit:7977_conv:15954,disappointed,I get so annoyed and angry when I hear of people being mean to animals. These helpless animals have no clue why people are so mean either.,I get so tired of hearing about people being mean to animals.
hit:7977_conv:15954,disappointed,I get so annoyed and angry when I hear of people being mean to animals. These helpless animals have no clue why people are so mean either.,I'm with you on this one.  What is up with people these days_comma_ I just don't understand how they could do that.
hit:985_conv:1971,grateful,I accidently left my purse in the shopping cart and drove off_comma_ when I returned someone had returned it to the store's lost and found. ,I have to shop after work and I can be really spacy_comma_ one time I left my purse in the shopping cart with all my cards and phone in it.
hit:985_conv:1971,grateful,I accidently left my purse in the shopping cart and drove off_comma_ when I returned someone had returned it to the store's lost and found. ,Omg! I am the same way... i always end up putting my list down while shopping. Where are you going? 
hit:5902_conv:11805,disappointed,I got to work the other day all excited to work with my friend.  Turns out he got moved somewhere else at the last minute.,My friend was scheduled to work with me the other day and I was really excited.
hit:5902_conv:11805,disappointed,I got to work the other day all excited to work with my friend.  Turns out he got moved somewhere else at the last minute.,I bet_comma_ its always nice to get a chance to work with someone you really like.  Where do you work?
hit:12091_conv:24182,embarrassed,I used to be ashamed that I was fat.  So I worked out and got ripped and feel better about myself,When I was a kid I was fat and ashamed about it.  So I worked out and got ripped and now I feel better about myself
hit:12091_conv:24182,embarrassed,I used to be ashamed that I was fat.  So I worked out and got ripped and feel better about myself,That is nice. You must have a nice body and I am glad that you feel better about yourself.
hit:3955_conv:7910,sentimental,I went through all of my fb photos today. I was only looking at my kids photos. I miss them being babies.,I went through allof m FB photo albums today
hit:3955_conv:7910,sentimental,I went through all of my fb photos today. I was only looking at my kids photos. I miss them being babies.,That's always so fun to see everything that's gone on in your life.  Do you have a favorite moment that was captured in a picture?
hit:9639_conv:19279,proud,I'm not perfect but I'm always confident that no matter what I do_comma_ the only person who knows what's best for me is ME and no one else.  For that I'm grateful and always know I'm the man,I am confident in my own judgment.  Because I am not just a man---I am THE MAN like that 50 cent song...I'm not perfect but I'm always confident that no matter what I do_comma_ the only person who knows what's best for me is ME and no one else
hit:9639_conv:19279,proud,I'm not perfect but I'm always confident that no matter what I do_comma_ the only person who knows what's best for me is ME and no one else.  For that I'm grateful and always know I'm the man,Do you trust other people at all?  It seems like it would be hard to trust someone if you think only you can know what is best for you.
hit:7910_conv:15820,disgusted,I was disgusted to find out my best friend's husband cheated on her.  I feel bad for her.,I was disgusted to find out my best friend's husband cheated on her. I feel bad for her.
hit:7910_conv:15820,disgusted,I was disgusted to find out my best friend's husband cheated on her.  I feel bad for her.,That is so_comma_ so sad. Are they going to separate or is there a chance that he can change his ways and earn her trust again?
hit:3592_conv:7185,disappointed,I was expecting so much more from the movie but it sucked! Never again am I having my expectations so high for a movie..,I was expecting so much more from the movie but it sucked! Never again am I having my expectations so high for a movie..
hit:3592_conv:7185,disappointed,I was expecting so much more from the movie but it sucked! Never again am I having my expectations so high for a movie..,It's awful when you spend money on tickets and popcorn and it's a bad time. Did they put all of the best moments in the trailer?
hit:3987_conv:7974,nostalgic,I saw an ad for Disneyland and I remembered the first time I had ever been there. I was just a little kid_comma_ but I loved it,I saw an ad for Disneyland and I remembered the first time I had ever been there
hit:3987_conv:7974,nostalgic,I saw an ad for Disneyland and I remembered the first time I had ever been there. I was just a little kid_comma_ but I loved it,I LOVED Disneyland growing up! Did you go often? How old were you and what was your favorite ride?
