conv_id,emotion,situation,utterance
hit:9459_conv:18918,sentimental,I talked to my brother about our childhood the other day. It always make me happy to talk to him.,I talked to my brother the other day. We don't talk much and I miss him.
hit:9459_conv:18918,sentimental,I talked to my brother about our childhood the other day. It always make me happy to talk to him.,I know how you feel_comma_ my brother is my best friend but I only talk to him about once a month because he is so busy.  Where is your brother now?
hit:9355_conv:18711,apprehensive,I recently was worried about a job interview even though I think it went well. I hope I get it.,I recently was worried about a job interview even though I think it went well. I hope I get it.
hit:9355_conv:18711,apprehensive,I recently was worried about a job interview even though I think it went well. I hope I get it.,Good for you. I had couple of interviews couple of years ago. Was very nervous_comma_ but thankfully they all went well. My advice_comma_ just try to hide your nervousness and show confidence
hit:5061_conv:10122,furious,A co-worker stole my lunch I believe.  I ended up having to skip a meal,A co-worker stole my lunch
hit:5061_conv:10122,furious,A co-worker stole my lunch I believe.  I ended up having to skip a meal,I've never understood that_comma_ it's not like they can't afford to eat since they have a job! Do you know which coworker it was?
hit:5039_conv:10079,prepared,i made it to work early and was able to get ready before people started coming in,i made it to work early and was able to get ready before people started coming in
hit:5039_conv:10079,prepared,i made it to work early and was able to get ready before people started coming in,That is always a wonderful feeling to be prepared and ready to go.  Are you a morning person?
hit:1269_conv:2538,impressed,While at a service station I watched the atttendent leave his inside station to go out and pump gas for a lady. She offered him a tip and he declined it.,I witness a great sight. I saw a gas station attendant leave his post to pump gas for a lady who has a hard time getting around.
hit:1269_conv:2538,impressed,While at a service station I watched the atttendent leave his inside station to go out and pump gas for a lady. She offered him a tip and he declined it.,That's really sweet. We don't have gas station attendants here. But that's nice that they're that helpful.
hit:869_conv:1739,afraid,I have been watch thing new stephen king series on hulu. It is frighteneing.,There is a new Stephen King series on hulu
hit:869_conv:1739,afraid,I have been watch thing new stephen king series on hulu. It is frighteneing.,Really? I tried to use hulu once but it wasnt for me. You going to watch it tonight? 
hit:7226_conv:14453,surprised,I can't believe I am up so early_comma_ it's the weekend!,I can't believe I am up so early_comma_ it's the weekend!
hit:7226_conv:14453,surprised,I can't believe I am up so early_comma_ it's the weekend!,I know. It seems like I've been up early every weekend for a while now. Really wish I could sleep in!
hit:9777_conv:19555,terrified,I saw a hurricane coming towards my house,I saw a hurricane coming towards my house and there was nothing I could do than to evacuate 
hit:9777_conv:19555,terrified,I saw a hurricane coming towards my house,Oh wow I hope you are save did you have to evacuate to a shelter or to family house away?
hit:10683_conv:21366,disgusted,I was driving to work yesterday and a driver beside opened their door at a stop light and threw up everywhere. It was so nasty I almost threw up.,So I was driving to work yesterday and the driver next to me opened their door and threw up everywhere.
hit:10683_conv:21366,disgusted,I was driving to work yesterday and a driver beside opened their door at a stop light and threw up everywhere. It was so nasty I almost threw up.,I do hope they stopped the car at least ! That sounds disgusting_comma_ but its better than throwing up in the car right ?
hit:3813_conv:7627,hopeful,I have a medical exam soon and I am just praying that everything will check out okay.,I have a medical check up coming soon and I am praying everything will be okay with it.
hit:3813_conv:7627,hopeful,I have a medical exam soon and I am just praying that everything will check out okay.,Oh_comma_ I hope so too! Those can be quite scary especially if you're like me and you go once every 10 years or so
