conv_id,emotion,situation,utterance
hit:4054_conv:8109,hopeful,My exams are coming up soon and will be studying a lot for them. I would like get a good grade.,My exams are coming up soon and will be studying a lot for them. I would like get a good grade.
hit:4054_conv:8109,hopeful,My exams are coming up soon and will be studying a lot for them. I would like get a good grade.,Well studying is a good place to start. Do you feel confident about how well you will do?
hit:7982_conv:15965,surprised,I always find it crazy to hear how many people eat out so much. Like we eat out once or twice a month maybe. I can't imagine spending so much on food.,Do you know anyone who spends a ton on eating out every week? It's crazy to me how much they spend.
hit:7982_conv:15965,surprised,I always find it crazy to hear how many people eat out so much. Like we eat out once or twice a month maybe. I can't imagine spending so much on food.,I know that when just the 4 people in my family do go out_comma_ it runs us about $65.  So we do it very rarely_comma_ it wastes a lot of money.
hit:8747_conv:17495,lonely, Before I met my girlfriend and friends I was very alone_comma_ that was not a fun time,Before I met my girlfriend and friends I was very alone_comma_ that was not a fun time
hit:8747_conv:17495,lonely, Before I met my girlfriend and friends I was very alone_comma_ that was not a fun time,Glad to hear your life took a turn. It's always weird_comma_ and even sometimes funny_comma_ to look back on your life to see where you came from_comma_ and how different and sometimes worse things were
hit:8048_conv:16097,disgusted,I took out the trash and the dumpster just smells vile. It made me almost throw up it was so gross this time.,So usually I like taking out the trash because it makes you seem useful but it's really easy. Today though I almost threw up_comma_ the dumpster was absolutely vile and I have no idea why.
hit:8048_conv:16097,disgusted,I took out the trash and the dumpster just smells vile. It made me almost throw up it was so gross this time.,I know what you mean.  Its an easy chore_comma_ but sometimes that smell is gross.  Its that sweet smell. yuck
hit:10597_conv:21194,prepared,I always make sure I have plenty of food when going on long trips,I always like making sure I am ready for anything! I always pack a ton of food when I am on long car rides. 
hit:10597_conv:21194,prepared,I always make sure I have plenty of food when going on long trips,I used to do the same thing when I went on long trips.  I would also bring extra things like blankets if it was winter.
hit:1059_conv:2119,disappointed,My family has fallen on hard times. We got to the point that we couldn't catch up on our car note. One day the tow company came and hauled it away. I felt really let down and didn't know what I should do.,When we lost our car I felt lost. How do you put your life back together without transportation.
hit:1059_conv:2119,disappointed,My family has fallen on hard times. We got to the point that we couldn't catch up on our car note. One day the tow company came and hauled it away. I felt really let down and didn't know what I should do.,oh how sad_comma_ how did you lose your car?. Public transportation is not every one's cup of tea..
hit:9816_conv:19633,confident,I am going to do so great this semester now that all of the kids are in school,I am working parent who also goes to school. It can be tough
hit:9816_conv:19633,confident,I am going to do so great this semester now that all of the kids are in school,I can imagine so! I bet you are one tired person when you hit the bed at night!
hit:1295_conv:2591,disgusted,i am so annoyed at President Trump,I am so annoyed at President Trump
hit:1295_conv:2591,disgusted,i am so annoyed at President Trump,I am too! I am really not a fan on how he is handling relations with Russia. What makes him annoying to you?
hit:3735_conv:7471,faithful,I am hoping to get approved for promotion. I went to church to pray about it.,I went to church and everything this week. Maybe I will be blessed in my career!
hit:3735_conv:7471,faithful,I am hoping to get approved for promotion. I went to church to pray about it.,I hope that does good things for you. They say if you believe in something enough it comes true.
hit:8751_conv:17503,terrified,This past spring some real bad storms went through our area. We spent over 5 hours in the basement due to tornadoes all around us.,This has been the worst year ever for tornadoes in our area. This past spring we spent 5 hours in our basement due to all the tornadoes in our area.
hit:8751_conv:17503,terrified,This past spring some real bad storms went through our area. We spent over 5 hours in the basement due to tornadoes all around us.,That sounds terrifying! Im glad you have a basement though_comma_ it can be so dangerous if you have no underground place to shelter in!
