conv_id,emotion,situation,utterance
hit:3549_conv:7098,sad,It was a surprise to me when I found that my grandmother had passed away,My grandmother passed without any warning to us
hit:3549_conv:7098,sad,It was a surprise to me when I found that my grandmother had passed away,I am sorry to hear that_comma_ I lost my grandmother to cancer_comma_ which did not make it anny better_comma_ knowing it was coming
hit:9968_conv:19936,impressed,I was watching professional bowling the other day. I was amazed at how good the players are. They make getting strikes look so easy!,I was recently watching professional bowling and I was struck by how good the players are. They make getting strikes look so easy!
hit:9968_conv:19936,impressed,I was watching professional bowling the other day. I was amazed at how good the players are. They make getting strikes look so easy!,I know! Then you get to the bowling alley_comma_ try to do what they do_comma_ end up getting 3 gutter balls in a row_comma_ and fall flat on your butt to boot!
hit:6569_conv:13139,trusting,I have a new neighbor who is very friendly. My kids sometimes go over to her house to play.,My kids will sometimes go and play at my new neighbors house. 
hit:6569_conv:13139,trusting,I have a new neighbor who is very friendly. My kids sometimes go over to her house to play.,That must be fun for them.  Our neighbor hood only has older people so my kids stay around the house.
hit:8609_conv:17218,furious,My neighbor in my duplex is still up at this hour doing some kind of sanding and sawing!  I asked him to stop and he won't!  ,My neighbor in my duplex is still up at this hour doing some kind of sanding and sawing! I asked him to stop and he won't! 
hit:8609_conv:17218,furious,My neighbor in my duplex is still up at this hour doing some kind of sanding and sawing!  I asked him to stop and he won't!  ,That is very disrespectful_comma_ especially since he is not in a stand-alone home.  Can you tell your landlord about it?
hit:4234_conv:8468,apprehensive,well I started my new job this week... It is weird to be with people who don't know me,well I started my new job this week... It is weird to be with people who don't know me
hit:4234_conv:8468,apprehensive,well I started my new job this week... It is weird to be with people who don't know me,I'm sure. But it's a fresh start. Your the new person you can make people think any thing about you that you want.
hit:1171_conv:2343,devastated,I was sad to see Lebron go to the Lakers,I was sad to see Lebron go to the Lakers
hit:1171_conv:2343,devastated,I was sad to see Lebron go to the Lakers,That sucks to hear. I don't know too much about basketball_comma_ to be honest. Was it really a big deal?
hit:6536_conv:13073,sentimental,I am finding it hard to let go of my old car.,I am finding it hard to let go of my grandfathers old Mercedes. 
hit:6536_conv:13073,sentimental,I am finding it hard to let go of my old car.,Yeah it can be tough to throw things out that remind us of special people. I still have some toys my grandma gave me when I was a baby.
hit:5515_conv:11030,sentimental,I get emotional thinking about my brothers_comma_ they re really important to me,I get emotional thinking about my brothers_comma_ they re really important to me
hit:5515_conv:11030,sentimental,I get emotional thinking about my brothers_comma_ they re really important to me,That's sweet! Family is so important and relationships with siblings is a very significant one in our lives. I felt the same about my sister.
hit:11527_conv:23055,faithful,I was to having a conversation with a co-worker when they asked me out on date. I refused letting them know I was married.,Since this incident the have not spoken to me since.
hit:11527_conv:23055,faithful,I was to having a conversation with a co-worker when they asked me out on date. I refused letting them know I was married.,I have not seen the message about the incident but I do hope that person will speak to you.
hit:6546_conv:13092,anticipating,I am going to my friend's big party tomorrow night. I can't wait for it to come. I'm so excitied!,I'm so excitied about going to my friend's big party tomorrow night! I really can't wait!
hit:6546_conv:13092,anticipating,I am going to my friend's big party tomorrow night. I can't wait for it to come. I'm so excitied!,Parties are so much fun! Are you celebrating anything special_comma_ or is the party just a get together?
