conv_id,emotion,situation,utterance
hit:8882_conv:17764,faithful,I always like to eat at my favorite restaurant a few times a week and encourage others to in the hopes it can stay afloat.,I always like to eat at my favorite restaurant a few times a week and encourage others to in the hopes it can stay afloat.
hit:8882_conv:17764,faithful,I always like to eat at my favorite restaurant a few times a week and encourage others to in the hopes it can stay afloat.,Its good that you like it so much. Why are you worried that it will close?
hit:11388_conv:22777,hopeful,I bought a ticket where I have a 1/500 chance of winning a car,I bought a raffle ticket for a charity where I have a 1/500 chance of winning a car
hit:11388_conv:22777,hopeful,I bought a ticket where I have a 1/500 chance of winning a car,Oh nice! That seems more likely than winning the state lottery. That would be so cool if you won!
hit:7806_conv:15612,trusting,My friend always has my back.,My friend always has my back.
hit:7806_conv:15612,trusting,My friend always has my back.,It is always good to have a friend who can take your hand in times of need. I wish I had more of that type of friends
hit:10468_conv:20936,sad,I am so sad_comma_ my mother recently passed away from a heart attack,I am very sad_comma_ my mother recently passed away from a heart attack
hit:10468_conv:20936,sad,I am so sad_comma_ my mother recently passed away from a heart attack,Oh no. I'm so sorry. I totally understand how you feel. Mine passed away a few years ago_comma_ It's very difficult
hit:8158_conv:16317,afraid,My mom is having weight loss surgery. Im worried the risks are too dangerous. ,My mom is having weight loss surgery next week_comma_ I'm nervous.
hit:8158_conv:16317,afraid,My mom is having weight loss surgery. Im worried the risks are too dangerous. ,What kind of operation is it? I'm unfamiliar with weight loss surgery. But typically surgeries like that are very safe_comma_ but it is natural to feel nervous about someone you care about.
hit:11620_conv:23240,hopeful,After many years of depression_comma_ it looks like I am beginning to get better.,After many years of depression_comma_ it looks like I am beginning to get better.
hit:11620_conv:23240,hopeful,After many years of depression_comma_ it looks like I am beginning to get better.,That's wonderful news. I have also battled depression and am feeling better now. That  is a real big deal.
hit:3970_conv:7940,terrified,So I was coming home last night.. kinda late.  It was really dark and then a duck scared me to death.,So I was coming home last night kinda late and It was really dark outside my house.. 
hit:3970_conv:7940,terrified,So I was coming home last night.. kinda late.  It was really dark and then a duck scared me to death.,There are some apps that allow a friend to follow your progress as you home. Will that make you feel safer?
hit:10941_conv:21883,prepared,The last few weeks we have been buying clothes_comma_ shoes_comma_ and supplies so that my daughters would have everything they needed to go back to school. Yesterday was there first day and it went well. I'm glad that my planning and buying in advance paid off.,The last few weeks have been spent buys school clothes_comma_ shoes_comma_ and supplies so my girls would be ready to go back to school. There first day was yesterday and it went well.
hit:10941_conv:21883,prepared,The last few weeks we have been buying clothes_comma_ shoes_comma_ and supplies so that my daughters would have everything they needed to go back to school. Yesterday was there first day and it went well. I'm glad that my planning and buying in advance paid off.,Great! Are you home all day or do you just get them off to school and then head to work yourself?
hit:2851_conv:5703,annoyed,I was upset when I had to pick up mu drunk friend last weekend. He was being a pain,I was upset when I picked up my drunk friend. He was just being a pain
hit:2851_conv:5703,annoyed,I was upset when I had to pick up mu drunk friend last weekend. He was being a pain,I am sorry to hear; drunk people can make a situation quite difficult to deal with. Have you been friends for long?
hit:10070_conv:20140,furious,My cats ripped up my brand new couch! I know they're just animals who might know any better but it was a gift from family!,Oh boy I am livid! I just got this new couch from my family and my cats have already shredded an entire side of it.
hit:10070_conv:20140,furious,My cats ripped up my brand new couch! I know they're just animals who might know any better but it was a gift from family!,Oh no_comma_ that's such an awful thing for them to do. Do your cats often ruin things in the household?
