conv_id,emotion,situation,utterance
hit:3243_conv:6487,anticipating,I am looking forward to getting a new vacuum on Tuesday. I haven't bought a new vacuum in years. It's long overdue.,I am looking forward to getting a new vacuum on Tuesday.
hit:3243_conv:6487,anticipating,I am looking forward to getting a new vacuum on Tuesday. I haven't bought a new vacuum in years. It's long overdue.,Oh_comma_ I love cleaning_comma_ so tools to do it with that are new are always welcomed. What kind of brand?
hit:9204_conv:18409,joyful,I really like summer time and going to the beach,I really like summer time and going to the beach
hit:9204_conv:18409,joyful,I really like summer time and going to the beach,I do too! Love going out and swimming in the ocean. Why do you like going?
hit:9075_conv:18150,hopeful,It might sound stupid but when i took my drivers test at the end i was really hopeful that  passed,when i took my drivers test at the end of it i wasw hopeful to pass it
hit:9075_conv:18150,hopeful,It might sound stupid but when i took my drivers test at the end i was really hopeful that  passed,I bet you were anxious to know how you did! Did you study up with friends or family leading up to the driver's test?
hit:9684_conv:19368,nostalgic,I walked through my old neighborhood,I walked through my old neighborhood this past weekend. All sorts of memories came flooding back.
hit:9684_conv:19368,nostalgic,I walked through my old neighborhood,I love when that happens!  I did the same thing not too long ago when I was in the area I grew up in.  
hit:3993_conv:7987,anxious,I was so nervous starting my new job. I had no idea what to expect,I was pretty nervous starting my new job. I was not sure what to expect
hit:3993_conv:7987,anxious,I was so nervous starting my new job. I had no idea what to expect,Wow_comma_ congratulations on getting a new job!  I think butterflies are good to have to make us do our best and it shows your job is important to you and you want to do a good job.  What do you do?
hit:2876_conv:5752,jealous,I have had a crush on a girl that I knew since high school. I was bummed when I found out she now has a boyfriend. I thought maybe we could have dated but it is too late now.,For the last couple years I had a crush on a girl I knew from high school. I saw her recently with her boyfriend.
hit:2876_conv:5752,jealous,I have had a crush on a girl that I knew since high school. I was bummed when I found out she now has a boyfriend. I thought maybe we could have dated but it is too late now.,That must have felt sort of defeating.  There is still hope if there isn't a ring on her finger!
hit:11760_conv:23521,guilty,I spent this entire summer thinking I was going to lose weight_comma_ that I was going to be good on my diet and workout. I did neither. I stayed inside_comma_ played video games_comma_ ate horribly_comma_ and got grumpy ate everybody who reminded me of my promise. Now winter is coming and it's going to be even harder to motivate myself. ,I spent this entire summer thinking I was going to lose weight_comma_ that I was going to be good on my diet and workout. I did neither. I stayed inside_comma_ played video games_comma_ ate horribly_comma_ and got grumpy ate everybody who reminded me of my promise. Now winter is coming and it's going to be even harder to motivate myself.
hit:11760_conv:23521,guilty,I spent this entire summer thinking I was going to lose weight_comma_ that I was going to be good on my diet and workout. I did neither. I stayed inside_comma_ played video games_comma_ ate horribly_comma_ and got grumpy ate everybody who reminded me of my promise. Now winter is coming and it's going to be even harder to motivate myself. ,"Oh no_comma_ I'm sorry that sounds awful disappointing. If it's any consolation I think it's easier to diet than to work out. THe old phrase ""can't outrun the fork."""
hit:12180_conv:24360,joyful,At a meditation retreat I felt better than ever,I was at a meditation retreat last year for 10 days and I can say that I experienced a better feeling there than I could ever remembe
hit:12180_conv:24360,joyful,At a meditation retreat I felt better than ever,I've always liked the idea of meditation_comma_ but I feel like it'd be hard. My mind is always racing!
hit:3253_conv:6507,excited,Just moved and there is a pier near where I live.,Just moved and there is a pier near where I live
hit:3253_conv:6507,excited,Just moved and there is a pier near where I live.,Oh_comma_ that's kind of nice. It's nice to have those natural landmarks near where you live_comma_ so you can visit them and get a sense of relaxation and peace. I've lived near the ocean all my life_comma_ and while I do take it for granted from time to time_comma_ I try to remember how useful and beautiful it is.
hit:539_conv:1078,trusting, Is it okay that I give my neighbor my house key to keep for me so that i do not lose mine,I give my neighbor my house key so that i do not lose it. Can you do that as well? 
hit:539_conv:1078,trusting, Is it okay that I give my neighbor my house key to keep for me so that i do not lose mine,No I don't know my neighbor that well but my best friend lives close so she has my spare key 
