conv_id,emotion,situation,utterance
hit:10907_conv:21815,disappointed,I was disappointed with the score i got on my final exam. I really expected more.,I was disappointed with the score of my final exam. I studied real hard but got a 64% on it.
hit:10907_conv:21815,disappointed,I was disappointed with the score i got on my final exam. I really expected more.,I'm sorry. It sucks when you put time and effort into studying but the grade is bad. Could you get help from your teacher or a study buddy?
hit:11574_conv:23149,content,I feel happy to know that God has got my back and I don't have to worry about anything.,I feel happy to know that God has got my back and I don't have to worry about anything.
hit:11574_conv:23149,content,I feel happy to know that God has got my back and I don't have to worry about anything.,I am right there with you!  God is good and wow_comma_ He's been with me through so much hardship.  I'm so happy you feel the same way.
hit:239_conv:478,sad,I recently had to put my cat to sleep. It was an emotional day.,I recently had to put my cat_comma_ Blackjack_comma_ to sleep. 
hit:239_conv:478,sad,I recently had to put my cat to sleep. It was an emotional day.,Thats unfortunate. It is a difficult decision to make. Sometimes we are put in those situations and they take a toll on us.
hit:3623_conv:7247,content,I have 2 working arms and legs. I am so thankful for not being handicapped in life.,I have 2 working arms and legs. I am so thankful for not being handicapped in life.
hit:3623_conv:7247,content,I have 2 working arms and legs. I am so thankful for not being handicapped in life.,I'm grateful for my limbs as well_comma_ this the reason I'm a hard worker. I appreciate what god gave me.
hit:10803_conv:21607,trusting,I made a new friend recently who is into rock climbing. She asked me to go_comma_ and I was so nervous but she coached me through it. I ended up having fun!,I felt comfortable and at ease with a new friend_comma_ she took the time to help me learn and be comfortable doing something new.
hit:10803_conv:21607,trusting,I made a new friend recently who is into rock climbing. She asked me to go_comma_ and I was so nervous but she coached me through it. I ended up having fun!,that's really nice - it's always amazing to have friends who you feel comfortable around. What was the new thing your friend made you do? 
hit:3816_conv:7633,excited,I get to visit my family next week. I am so stoked. I have not seen them in forever!,I am so stoked because I get to visit my family next week. I have not seen them in a long time.
hit:3816_conv:7633,excited,I get to visit my family next week. I am so stoked. I have not seen them in forever!,That is really exciting! I bet you all will have a great time. Do you have any big plans with them?
hit:12372_conv:24744,furious,My 15 year old stole a familys member bank card number and overdrawn the account by 500_comma_ with buying mine craft stuff for his game that he had on his phone,My 15 year old stole a family members bank card number and overdrawn the account by $500. I was so mad I asked him about it and he had the nerve to lie to me even with the proof that I needed
hit:12372_conv:24744,furious,My 15 year old stole a familys member bank card number and overdrawn the account by 500_comma_ with buying mine craft stuff for his game that he had on his phone,Ugh teenagers can be so troublesome some times! I hope you made him realize what he did was wrong. 
hit:4625_conv:9251,prepared,For tax season this year I had planned ahead of time and was ready.,For tax season this year I had planned ahead of time and was ready.
hit:4625_conv:9251,prepared,For tax season this year I had planned ahead of time and was ready.,It is always good to have things prepared in advance so you can get them done quick and easy.
hit:3725_conv:7451,content,I really have nothing to complain about. I have a roof over my head_comma_ a good job_comma_ and a wonderful family. Life is good!,I can't complain about anything right now. I have a roof over my head_comma_ a decent job_comma_ and a wonderful family.
hit:3725_conv:7451,content,I really have nothing to complain about. I have a roof over my head_comma_ a good job_comma_ and a wonderful family. Life is good!,i am also blessed. we don't have fancy things or a ton of money but we have each other and our health.
hit:12120_conv:24240,grateful,My mother lives in the same neighborhood as I do and I am so happy she lives close. My father passed away about 2 years ago and I'm so thankful she's still here with us.,My father passed away 2 years ago_comma_ but my mother lives in my neighborhood now. I'm so thankful she lives close by and still here with us. She's such a wonderful mother.
hit:12120_conv:24240,grateful,My mother lives in the same neighborhood as I do and I am so happy she lives close. My father passed away about 2 years ago and I'm so thankful she's still here with us.,I am glad that she is living close to you. That must make you feel special. My mom is dead so I understand how you feel.
