conv_id,emotion,situation,utterance
hit:4396_conv:8793,sad,I was devastated my pet gerbil died recently. I loved him so much. I don't know what I will do without him.,I was devastated when my pet gerbil Gary passed away recently. I loved Gary so much!
hit:4396_conv:8793,sad,I was devastated my pet gerbil died recently. I loved him so much. I don't know what I will do without him.,Oh.. i am so sorry to hear that my friend.. I understand your feelings. Have you thought about getting a new pet?
hit:3132_conv:6265,anxious,I can't wait until I have grandkids. ,I can't wait to have grandkids. IS that weird?
hit:3132_conv:6265,anxious,I can't wait until I have grandkids. ,Not to me!  Some part of me is anxious to be holding a grandchild_comma_ and then when they poop or get fussy_comma_ to hand them riiiiiiight back to their parents!
hit:1354_conv:2709,disappointed,Im feeling a little bit disappointed right now because the forecast said itll be raining and cloudy today_comma_ instead its +30c and sunny with not a single cloud in sight,its so hot here. i've had to shower like 3-4 times a day cause you start sweating anyway and it feels icky. Hows the temperature at your place?
hit:1354_conv:2709,disappointed,Im feeling a little bit disappointed right now because the forecast said itll be raining and cloudy today_comma_ instead its +30c and sunny with not a single cloud in sight,right now it's freezing in my home lol I just got out of bed after 30 mins of sitting because it's coold
hit:5947_conv:11894,disappointed,I don't know why some people waste their talents and life. They complain when they have things good and still aren't happy when it's bad?,I don't know why some people waste their talents and life.
hit:5947_conv:11894,disappointed,I don't know why some people waste their talents and life. They complain when they have things good and still aren't happy when it's bad?,I agree. I used to be a deadbeat but now my life is dope.  Are you talking about a friend or family member
hit:3705_conv:7410,caring,My daughter just got married and moved across the country and is homesick. I've been talking to her every day to make her feel better.,My daughter just got married and moved across the country and is homesick. I've been talking to her every day to make her feel better.
hit:3705_conv:7410,caring,My daughter just got married and moved across the country and is homesick. I've been talking to her every day to make her feel better.,That's sweet. I'm sure she will adjust in time. Have you ever personally had to make a move like your daughter did?
hit:4397_conv:8794,surprised,My coworker went into labor_comma_ and we somehow all brought a baby into the world,My coworker went into labor_comma_ and we somehow all brought a baby into the world
hit:4397_conv:8794,surprised,My coworker went into labor_comma_ and we somehow all brought a baby into the world,That's awesome! And crazy... And scary... and awesome all at once! You must kinda feel accomplished though_comma_ huh? Good to hear that everyone is happy and healthy. Kind of weird how you all will have that special_comma_ unique bond for the rest of your lives_comma_ now. 
hit:11022_conv:22044,angry,My son got brought home by the police last week for spray painting an abandoned building. I was furious with him!,My son got brought home by the police last week for spray painting an abandoned building. I was furious with him!
hit:11022_conv:22044,angry,My son got brought home by the police last week for spray painting an abandoned building. I was furious with him!,You must've been really disappointed in him. Did you talk to him and find out why he did it?
hit:11732_conv:23465,proud,My son just took his first steps to start walking.,My son just started to take his first steps.
hit:11732_conv:23465,proud,My son just took his first steps to start walking.,Wow! That's amazing. I remember when mine started. It's off to the races soon! 
hit:3337_conv:6675,hopeful,I auditioned for a play this weekend. I am supposed to hear back soon if I made it. I am optimistic about it.,I auditioned for a play over the weekend.
hit:3337_conv:6675,hopeful,I auditioned for a play this weekend. I am supposed to hear back soon if I made it. I am optimistic about it.,I'm afraid of public speaking or performing in crowds_comma_ so that takes courage! How did it go?
hit:11138_conv:22276,confident,I was a hard worker which got me many raises through the years. I a_comma_ pretty sure I can get another one soon.,I worked very hard and got a lot of raises. I am sure I can get another one
hit:11138_conv:22276,confident,I was a hard worker which got me many raises through the years. I a_comma_ pretty sure I can get another one soon.,That's awesome! It's great to work hard_comma_ especially when you people show they actually appreciate what you do. 
