conv_id,emotion,situation,utterance
hit:10682_conv:21364,grateful,I am so grateful to my friend who took me home when I got drunk at the bar.,I am so grateful that I have great friends :) 
hit:10682_conv:21364,grateful,I am so grateful to my friend who took me home when I got drunk at the bar.,Friends really are the best part of life_comma_ I'd say. I can't imagine what I'd do without some of those folks in my life. 
hit:10656_conv:21313,anticipating,Every Wednesday is new comic book day_comma_ and it's the one thing I can regularly look forward to.,My favorite day of the week has been Wednesdays for the last few years.
hit:10656_conv:21313,anticipating,Every Wednesday is new comic book day_comma_ and it's the one thing I can regularly look forward to.,Wednesdays_comma_ why is that? I used to love Wednesdays because we always got out of school an hour early
hit:2569_conv:5138,jealous,My friend recently went on a beach vacation and I really was ready to go on vacation myself. She had already been several times that year so I begrudged her vacation a bit.,A little while ago_comma_ my friend went on another beach vacation. It was her 3rd one for the year. My family and I hadn't been on vacation for several years_comma_ due to issues beyond our control_comma_ so I begrudged her trip a bit.
hit:2569_conv:5138,jealous,My friend recently went on a beach vacation and I really was ready to go on vacation myself. She had already been several times that year so I begrudged her vacation a bit.,Being jealous of another person is a perfectly fine response. Despite this_comma_ you never know what is going on behind the scenes_comma_ she may have taken out huge loans just to fund her trips.
hit:5520_conv:11040,surprised,I was shocked when Nintendo announced Ridley for super smash bros_comma_ I had been wanting that for years,I was shocked when Nintendo announced Ridley for super smash bros_comma_ I had been wanting that for years
hit:5520_conv:11040,surprised,I was shocked when Nintendo announced Ridley for super smash bros_comma_ I had been wanting that for years,Yeah that was awesome! I feel like they have a less than stellar track record when it comes to fan service.
hit:3632_conv:7265,sentimental,i woke up from a dream missing my brother. i wish i could see him.,i had a dream that i was with my brother hanging out having a great time. when i woke up i was so bummed it was only a dream.
hit:3632_conv:7265,sentimental,i woke up from a dream missing my brother. i wish i could see him.,Lol_comma_ happens to me all the time. I love those types of dreams and it sucks when they end.
hit:8897_conv:17794,sentimental,I inherited my fathers watch. I like to wear every now and then. Its a great reminder of him.,I like to wear my fathers watch that I inherited. Its a nice reminder of him.
hit:8897_conv:17794,sentimental,I inherited my fathers watch. I like to wear every now and then. Its a great reminder of him.,That is a nice way to remember him. Its good that you have something of his to keep his memory alive.
hit:1489_conv:2978,disgusted,I spit in my coffee cup this morning and it had leftover coffee in it too. I totally forgot and drank it!,I spit in my coffee cup this morning and it had leftover coffee in it too. I can't believe I forgot this and drank it in the afternoon...
hit:1489_conv:2978,disgusted,I spit in my coffee cup this morning and it had leftover coffee in it too. I totally forgot and drank it!,Ugh_comma_ I did the same thing today! I'm going to have to start making fresh cups in the morning and afternoon.
hit:1760_conv:3520,sad,I miss being in a relationship sometimes.,I miss having a man at home.
hit:1760_conv:3520,sad,I miss being in a relationship sometimes.,Yeah? I'm sorry to hear that. Are you looking for someone else? (Does that sound sleazy_comma_ lol?)
hit:218_conv:437,proud,I'm always proud when I set my sights on something and achieve it. Running my very first marathon was a big one!,Running my first (and maybe only!) marathon felt like *such* a huge accomplishment!
hit:218_conv:437,proud,I'm always proud when I set my sights on something and achieve it. Running my very first marathon was a big one!,Wow_comma_ that is an amazing accomplishment!  Congratulations!  You gotta be feeling like you're on top of the world after that!
hit:124_conv:249,jealous,I had a girl that I was seeing one time and she asked if I wanted to come with her to meet one of her friends. I went along and the way she talked to her was so much more passionate and energetic than with me and it made me wonder what he has that I don't.,I had the worst time last week. I went with my girlfriend to see one of her friends and she talked to him with so much more energy and passion than she does with me.
hit:124_conv:249,jealous,I had a girl that I was seeing one time and she asked if I wanted to come with her to meet one of her friends. I went along and the way she talked to her was so much more passionate and energetic than with me and it made me wonder what he has that I don't.,I really wish I could NOT correlate to that.  But I can.  Me and my girlfriend are going through a weird time right now where she likes to tell me how hot other guys right to my face.  It is a terrible feeling_comma_ and I know exactly what you are talking about.  If it occurs a lot more I suggest you saying something about it_comma_ better to know the truth than dwell on it everytime.
