conv_id,emotion,situation,utterance
hit:9352_conv:18705,embarrassed,I'm not sure if it comes with age_comma_ but I have to make sure that I have my children make sure that I have my clothes and shoes on right.  One time_comma_ I left home with two different shoes on.  One of them black and the other blue. ,I swear as I get older I need to take my time in getting dress. I'm afraid I'm going to be on one of those Walmart meme.  I've left home and before you know it I realize I have something on wrong.
hit:9352_conv:18705,embarrassed,I'm not sure if it comes with age_comma_ but I have to make sure that I have my children make sure that I have my clothes and shoes on right.  One time_comma_ I left home with two different shoes on.  One of them black and the other blue. ,Oh no! I always like to pick out what I'm wearing the night before. Maybe that would help?
hit:7980_conv:15961,angry,One of my roommates left without cleaning his room and the school charged me and the other two roommates 100$,One of my roommates left without cleaning his room and the school charged me and my roommates 100$ each
hit:7980_conv:15961,angry,One of my roommates left without cleaning his room and the school charged me and the other two roommates 100$,That's extremely frustrating! What were they expecting you to do? It's not your fault your roommate left it trashed.
hit:44_conv:88,afraid,I thought my company was going to have a lay off. it was a tough few weeks.,So we had a meeting at work this week. Turns out we may have to shut down in the next few months.
hit:44_conv:88,afraid,I thought my company was going to have a lay off. it was a tough few weeks.,Omg... thats terrible! Im so sorry - Ive been through similar. Are they going to give you some sort of money upon lay off? 
hit:6386_conv:12772,faithful,An ex of mine was in town_comma_ and we met up for a couple of drinks. She made a pass at me_comma_ but I told her she should get some rest. My girlfriend was understanding about it.,Hanging out with old flames can be tricky when you are in a committed exclusive relationship.
hit:6386_conv:12772,faithful,An ex of mine was in town_comma_ and we met up for a couple of drinks. She made a pass at me_comma_ but I told her she should get some rest. My girlfriend was understanding about it.,Oh yeah that can be a mine field to walk across. Didn't have any issues?
hit:7677_conv:15355,sentimental,In 2011 I put my beautiful daughter emerson up for adoption.  THis was the hardest decision I have ever had to make.,I was in an extremely dangerous abusive relationship at the time and I knew he was intending to put her in the middle of it all.   He intended to use her for leverage over me .
hit:7677_conv:15355,sentimental,In 2011 I put my beautiful daughter emerson up for adoption.  THis was the hardest decision I have ever had to make.,It sounds like you're talking about two different people there instead of just one person.  I'm a little confused.
hit:4143_conv:8286,surprised,I got into a small fender bender and i was so surprised to see how expensive it is to fix a tiny scratch,I got into a small fender bender. the car wasn't damaged_comma_ just a tiny scratch! I was shocked when collision center told me it would cost 526$ to fix that tiny scratch
hit:4143_conv:8286,surprised,I got into a small fender bender and i was so surprised to see how expensive it is to fix a tiny scratch,Wow!  I hate when things like that happen.  I had a similar thing where they would have to replace the whole front body for a small scratch.
hit:9228_conv:18457,confident,When I saw my competition at the world championship for Major League Eating_comma_ I knew that I had nothing to worry about. These kids had only ever eaten 30-40 hot dogs at once_comma_ and here I am_comma_ 60_comma_ easy.,I mean_comma_ let's be honest. I'm the Major League Eating world champion. When I saw that my next closest competition had only ever maxed 40 hot dogs_comma_ I knew I had that thing in the bag.
hit:9228_conv:18457,confident,When I saw my competition at the world championship for Major League Eating_comma_ I knew that I had nothing to worry about. These kids had only ever eaten 30-40 hot dogs at once_comma_ and here I am_comma_ 60_comma_ easy.,Dang_comma_ that's a lot of dogs. Cleaned out the pound_comma_ you did. But that doesn't hold a candle to the 100 I ate yesterday.
hit:11984_conv:23969,apprehensive,I feel a little weird about looking at this house for sale. It looks haunted and I think something bad happened there_comma_ but not use,I feel a little weird about looking at this house for sale. It looks haunted and I think something bad happened there_comma_ but not sure.
hit:11984_conv:23969,apprehensive,I feel a little weird about looking at this house for sale. It looks haunted and I think something bad happened there_comma_ but not use,I would ask the realtor on some background and even google the address to see if any abuse headlines come from that place. 
hit:5741_conv:11483,disgusted,I felt disgusted when  was watching a TV program last night. The presenter was eating live squid.,I was watching a show last night and the guy ate a live squid!
hit:5741_conv:11483,disgusted,I felt disgusted when  was watching a TV program last night. The presenter was eating live squid.,There is not enough money to get me to do that. My sister likes those kind of shows and I watch with her sometimes.
hit:11299_conv:22599,disappointed,I bought some cheap stocks hoping that they would go up in price. They didn't.,I bought some cheap stocks hoping that they would go up in price. They didn't.
hit:11299_conv:22599,disappointed,I bought some cheap stocks hoping that they would go up in price. They didn't.,Oh no! I used to be a financial advisor so I'm sure that was frustrating. I hope you didn't lose too much money!
