conv_id,emotion,situation,utterance
hit:10491_conv:20983,sentimental,I found a picture of my daughter and me from when I took her to a waterfall a long time ago. It brought tears to my eyes.,I found a picture of my daughter and me from when I took her to a waterfall a long time ago. It brought tears to my eyes.
hit:10491_conv:20983,sentimental,I found a picture of my daughter and me from when I took her to a waterfall a long time ago. It brought tears to my eyes.,Oh I bet that was amazing! I have a memory of going to a waterfall with my parents when I was young and it's a nice thing to think back on. Does your daughter remember it?
hit:11931_conv:23862,annoyed,when someone does not stop talking,i hate when someone does not take the hint to stop talking
hit:11931_conv:23862,annoyed,when someone does not stop talking,With those kind of people you just have to be blunt. If that doesn't work then it's time to excuse yourself from the conversation.
hit:3985_conv:7971,hopeful,I read this story about climate change. I'm really optomistic that we will solve this problem,I'm really optomistic about climate change. I think wed really can solve this crucial issue. 
hit:3985_conv:7971,hopeful,I read this story about climate change. I'm really optomistic that we will solve this problem,"I do_comma_ too.  We just need to take better care of the resources we have and plant more trees.  Do you do anything ""green""."
hit:11563_conv:23127,caring,My sister fell ill a few weeks ago. I went to her house and made sure she had everything she needed.,My sister fell ill a few weeks ago. I went to her house to take care of her.
hit:11563_conv:23127,caring,My sister fell ill a few weeks ago. I went to her house and made sure she had everything she needed.,Oh no! I'm so sorry!  Is she okay? That is so great that she has you.
hit:66_conv:132,afraid,I went to the optometrist_comma_ and my prescription got strong. She warned me about being at risk for losing my vision.,I went to the optometrist_comma_ and my prescription got strong. She warned me about being at risk for losing my vision.
hit:66_conv:132,afraid,I went to the optometrist_comma_ and my prescription got strong. She warned me about being at risk for losing my vision.,That's not good. I know my eyes hurt when staring at the bright white screen on computers . So I change them to a darker color when possible.
hit:11258_conv:22516,sentimental, i love to have things personally .. some times they seemed to  be my lucky charm.., once i got my favorite pen with me and i got full score.. is it not a lucky charm?
hit:11258_conv:22516,sentimental, i love to have things personally .. some times they seemed to  be my lucky charm..,I suppose it is_comma_ but I wonder if the fact that you studied might have had more to do with it?
hit:10061_conv:20123,apprehensive,I'm feeling a bit nervous about my next decisions in life.,I've been feeling a bit nervous about my next decisions in life. How do I know what the right thing to do is?
hit:10061_conv:20123,apprehensive,I'm feeling a bit nervous about my next decisions in life.,I know exactly what you mean. It's really tough but when I make decisions I try to stand on them and be willing to pivot if necessary.
hit:1657_conv:3315,hopeful,I missed the payment for my utility bill but I'm optimistic about the situation. Hopefully they don't cut my electr,I missed the payment for my utility bill but I'm optimistic about the situation. Hopefully they don't cut my electr
hit:1657_conv:3315,hopeful,I missed the payment for my utility bill but I'm optimistic about the situation. Hopefully they don't cut my electr,Ah_comma_ so you're in the same boat as me? I can understand how that goes. Electricity is so necessary nowadays_comma_ too.
hit:1467_conv:2935,nostalgic,Seeing kids play in my neighborhood reminds me of playing as a child.,Do you ever see kids playing and get taken back to your childhood? That happens all the time for me.
hit:1467_conv:2935,nostalgic,Seeing kids play in my neighborhood reminds me of playing as a child.,Yeah and how easy life was? i wish we could atleast have 1 day a year like that but to actually feel as free as them! 
hit:8584_conv:17169,surprised,We just celebrated our 22nd anniversary.  My husband gave me a card with two tickets for a cruise this coming spring.,My husband and I just celebrated our 22nd wedding anniversary.  I cannot believe we've made it this far_comma_ so far.
hit:8584_conv:17169,surprised,We just celebrated our 22nd anniversary.  My husband gave me a card with two tickets for a cruise this coming spring.,Congratulations!  Marriages take work but it is totally worth it when you have a good partner.  Did you do anything special for the anniversary?
