conv_id,emotion,situation,utterance
hit:566_conv:1132,embarrassed,my classmates took a video of me sleeping in class,we were in class and i had not enough sleep the previous night because i had gone to a party. i slept on my desk and later found on my facebook wall a video of me sleeping while the students laughed at me.
hit:566_conv:1132,embarrassed,my classmates took a video of me sleeping in class,Oh no! That's not very nice but I guess you can play it off by just acting cool and laughing it off. 
hit:1394_conv:2789,anticipating,I hate going to the dentist. I have an appointment coming up and I don't want to go. I have a tooth that has been hurting me for awhile and I have already put it off.,I have a dentist appointment next week. I hate going to the dentist. I don't want to go.
hit:1394_conv:2789,anticipating,I hate going to the dentist. I have an appointment coming up and I don't want to go. I have a tooth that has been hurting me for awhile and I have already put it off.,I went through that for like 5 years.  Ended up finally going and they've made a lot of advances in comfort since I last went before that.
hit:7955_conv:15911,sentimental,I was looking through some old photo albums and it was so cool. It brought back a lot of memories. ,I really like looking through old pictures. Its so nice to look back on the past. 
hit:7955_conv:15911,sentimental,I was looking through some old photo albums and it was so cool. It brought back a lot of memories. ,I used to enjoy doing that with my grandmother_comma_ she'd tell me all about when my dad was little.  I love old stories like that.
hit:4489_conv:8978,joyful,I have registered to a gym and received my membership card. I am about to start my training tomorrow,I have already registered to a gym and will start it tomorrow. Excited to start training again to lost some weight
hit:4489_conv:8978,joyful,I have registered to a gym and received my membership card. I am about to start my training tomorrow,Sounds awesome! We have a fitness center locally that offers tanning beds and massages.  i was thinking of joining just for that.
hit:10942_conv:21884,afraid,I saw a spider running across my desk and screamed,Yesterday_comma_ I saw a spider run across my desk and I scream so loud.
hit:10942_conv:21884,afraid,I saw a spider running across my desk and screamed,Hahaha_comma_ that is hilarious! We have some mega spiders where I live. Imagine pulling some toilet paper and a huge spider the size of your hand comes jumping out. It happened to me!!
hit:8863_conv:17727,joyful,My wife is coming back into the country next week after being gone for 2 months.  I'm super excited!,My wife has been out of the country for two months_comma_ and is coming back in a week!
hit:8863_conv:17727,joyful,My wife is coming back into the country next week after being gone for 2 months.  I'm super excited!,Oh wow_comma_ I bet you can't wait! I remember when I had to spend a summer overseas and it was awful to be away from my husband.
hit:10091_conv:20183,anticipating,I had a job interview yesterday and it went great_comma_ so I'm expecting for them to call soon.  I look forward to working for that company_comma_ since it seem really nice.,I had a job interview yesterday and it went great_comma_ so I'm expecting for them to call soon.
hit:10091_conv:20183,anticipating,I had a job interview yesterday and it went great_comma_ so I'm expecting for them to call soon.  I look forward to working for that company_comma_ since it seem really nice.,I'm in the same boat. I'm so happy to hear that and I hope you get the job!
hit:4002_conv:8004,jealous,I'm jealous of my co-worker_comma_ who seems to be in such good shape and able to have the willpower and patience to work out so much_comma_ and eat a healthy diet_comma_ while doing the same workload as me. I would love to look like he does_comma_ but I just don't have the patience. I wonder what his secret to success would be_comma_ if I asked. ,I'm jealous of my co-worker_comma_ who seems to be in such good shape and able to have the willpower and patience to work out so much_comma_ and eat a healthy diet_comma_ while doing the same workload as me. I would love to look like he does_comma_ but I just don't have the patience. I wonder what his secret to success would be_comma_ if I asked
hit:4002_conv:8004,jealous,I'm jealous of my co-worker_comma_ who seems to be in such good shape and able to have the willpower and patience to work out so much_comma_ and eat a healthy diet_comma_ while doing the same workload as me. I would love to look like he does_comma_ but I just don't have the patience. I wonder what his secret to success would be_comma_ if I asked. ,Maybe you can change that jealous energy into positive energy! Do some research into fitness and start a new journey.
hit:8259_conv:16519,joyful,I just deep fried a whole turkey all by myself_comma_ first try! I can't wait to share the feast with the rest of my family they're gonna be so excited.,I'm sorry to keep you waiting I had a technical issue. I just got a new deep fryer_comma_ and I fried my very first turkey today. I know it doesn't seem like much_comma_ but I am very excited about it.
hit:8259_conv:16519,joyful,I just deep fried a whole turkey all by myself_comma_ first try! I can't wait to share the feast with the rest of my family they're gonna be so excited.,I'm happy that you got a new turkey friar and fried your first turkey. You do seem like you would enjoy that. 
hit:8261_conv:16523,disgusted,My son peed on me the other night.,My son peed on me the other night.
hit:8261_conv:16523,disgusted,My son peed on me the other night.,Oh no! I'm sure it was awful at the time_comma_ but it'll be a good story when he grows up!
