conv_id,emotion,situation,utterance
hit:1918_conv:3837,trusting,I was raised a Christian and always believed in God.  I'm no longer Christian but I still put my faith in a Supreme_comma_ Higher Power because with all the dumb choices I've made it's a miracle I'm still here.,Even though I'm no longer Catholic I still put my faith in a Supreme_comma_ Higher Power because with all the dumb choices I've made in life it's a miracle I'm still here.
hit:1918_conv:3837,trusting,I was raised a Christian and always believed in God.  I'm no longer Christian but I still put my faith in a Supreme_comma_ Higher Power because with all the dumb choices I've made it's a miracle I'm still here.,Ah_comma_ I've made plenty of dumb choices in my life too. Honestly_comma_ I think it's part of being young
hit:2179_conv:4359,guilty, I am excited about losing weight. I can feel new areas that are thinner_comma_ which excites me, (Sorry yes daycares do have a way to log in- ask them so you can ensure she is safe) I am losing weight again and it's been hard with my stress_comma_ age and after surgery. I love feeling the new areas I am thin!
hit:2179_conv:4359,guilty, I am excited about losing weight. I can feel new areas that are thinner_comma_ which excites me,I will look into that thank you so much thats kind of you! Any special diet or fitness online you are following? I know you can do this. 
hit:8637_conv:17275,disgusted,I ate 10 pizzas all by myself yesterday. I felt so sick with myself.,I ate 10 pizzas all by myself last night.
hit:8637_conv:17275,disgusted,I ate 10 pizzas all by myself yesterday. I felt so sick with myself.,I don't know if that is a good thing or a bad thing_comma_ but either way it is EPIC.
hit:9975_conv:19951,afraid,I saw a creepy looking clown walking down the street. I was so scared. I went home and hid underneath my bed.,I was walking down the street and I saw a really creepy clown smiling at me. I got so scared.
hit:9975_conv:19951,afraid,I saw a creepy looking clown walking down the street. I was so scared. I went home and hid underneath my bed.,"Oh man.  Now I am having images of the movie ""It"" in my head.  What did you do?"
hit:5002_conv:10005,sad,seeing my son grow up so fast isnt easy,seeing my son grow so fast isnt easy
hit:5002_conv:10005,sad,seeing my son grow up so fast isnt easy,I don't have any kids_comma_ but I can only imagine.  It even seems like I'm growing old fast.
hit:12094_conv:24188,furious,I went to pick up my car from the mechanic and found a huge scratch on the side!  They are saying they didn't do it!  I am so mad right now!,I went to pick up my car from the mechanic and found a huge scratch on the side! They are saying they didn't do it! I am so mad right now!
hit:12094_conv:24188,furious,I went to pick up my car from the mechanic and found a huge scratch on the side!  They are saying they didn't do it!  I am so mad right now!,Oh my gosh. I am not surprised they denied any wrong doing. I think that is typical of mechanics. What do you plan to do about it?
hit:9573_conv:19147,angry,My dog keeps going into my garbage and throwing the contents onto the floor. I don't know how to get him to stop and it's frustrating as all heck.,My dog keeps going into my garbage and throwing it all onto the floor!
hit:9573_conv:19147,angry,My dog keeps going into my garbage and throwing the contents onto the floor. I don't know how to get him to stop and it's frustrating as all heck.,Gesh_comma_ that's frustrating. I had a dog that used to do that too. Had to get a trash can with a lid.
hit:697_conv:1394,annoyed,Iy gets on my nerves to work with people who don't pull their weight_comma_,I'd rather work alone that in a group or with a partner.
hit:697_conv:1394,annoyed,Iy gets on my nerves to work with people who don't pull their weight_comma_,I absolutely feel the same way. It is a rare trait_comma_ but there are few people who do better on tasks on their own than as group task. 
hit:3145_conv:6291,lonely,I broke up with my boyfriend last week.,I broke up with my boyfriend last week.
hit:3145_conv:6291,lonely,I broke up with my boyfriend last week.,Oh no! That's awful.  Or maybe a good thing if he wasn't good for you.  How are you feeling?
hit:10494_conv:20989,confident,My first softball game_comma_ I was determined to hit the ball. I will never forget the satisfaction when I heard the crack of the bat.,I have never been an athletic person_comma_ but my parents insisted that I participate in a sport_comma_ so I chose softball. I was so excited when I heard the crack of the bat as I hit the ball. It was such a satisfying moment.
hit:10494_conv:20989,confident,My first softball game_comma_ I was determined to hit the ball. I will never forget the satisfaction when I heard the crack of the bat.,Oh I know the feeling! I had the same affinity for swimming. My mom said I should give it a try. At first I didn't want to but as I got better I started to love it.
