conv_id,emotion,situation,utterance
hit:7722_conv:15445,anticipating,In the past_comma_ I was jobless for 14 months. So now_comma_ I am putting a lot of money in my savings in case this happened again.,In the past_comma_ I was jobless for 14 months. So now_comma_ I am putting a lot of money in my savings in case this happened again.
hit:7722_conv:15445,anticipating,In the past_comma_ I was jobless for 14 months. So now_comma_ I am putting a lot of money in my savings in case this happened again.,Sounds like a real example of learning from the past. sorry you had to go through that. are you better now?
hit:526_conv:1053,disgusted,Donald Trump was elected to the presidency. This makes me lose faith in humanity_comma_ to be quite honest.,Donald Trump is now the president. It makes me feel bad about life.
hit:526_conv:1053,disgusted,Donald Trump was elected to the presidency. This makes me lose faith in humanity_comma_ to be quite honest.,"Oh yeah_comma_ Donald Trump is such a charlatan. He has some really shady history too. I'm actually a Christian and a conservative but I'm appalled that everyone on the ""right"" have fallen for this guy. He's so against what the real conservative values are supposed to be."
hit:434_conv:869,surprised,I won an NCAA basketball bracket challenge back in 2013. $1_comma_000 cash.....it was awesome to win something like that.,Back in 2013 I won an NCAA bracket challenge online through a local restaurant. The payout was $1_comma_000 cash. I was really excited...felt great.
hit:434_conv:869,surprised,I won an NCAA basketball bracket challenge back in 2013. $1_comma_000 cash.....it was awesome to win something like that.,Wow... That is exciting. Congratulations! I also won my fantasy football league this year and won $300 as well.
hit:7767_conv:15534,furious,A boy started being rude to my son in the bounce house. His parent wasn't watching at all!,A boy was being agressive with my son in the bounce house He was twice as large! His parent wasn't supervising! 
hit:7767_conv:15534,furious,A boy started being rude to my son in the bounce house. His parent wasn't watching at all!,I hate when parents don't keep tabs on their kids_comma_ especially when they are misbehaving!  What did you do?
hit:1368_conv:2737,hopeful,I think this semester is going to go well. I am prepared.,I am excited about my next semester at school.
hit:1368_conv:2737,hopeful,I think this semester is going to go well. I am prepared.,Oh_comma_ you're starting up again soon_comma_ too? Me too. I'm excited and a little bit unexcited. Will be good to have a schedule_comma_ but worried about being able to do school and earn money to pay rent. What are you majoring in?
hit:5131_conv:10263,afraid,when a dog was running at me in the dark,i thought i was going to be attacked by a huge dog running at me in the dark!
hit:5131_conv:10263,afraid,when a dog was running at me in the dark,I hate that! Where they're probably friendly_comma_ but because they're so big_comma_ you have no idea what could or would happen_comma_ so you get so defensive..
hit:7548_conv:15097,impressed,It was sports day in my daughters school. I had no idea she was in the swimming team but she insisted i should attend. I did and was happy to learn that she was leading in her team,My daughter is very good at swimming and I had no idea she can swim leave alone compete
hit:7548_conv:15097,impressed,It was sports day in my daughters school. I had no idea she was in the swimming team but she insisted i should attend. I did and was happy to learn that she was leading in her team,Swimming is really fun and besides it_comma_ it is very healthy as it involves all muscles of the body to be engaged in movement
hit:2191_conv:4382,disappointed,When I did not win a bonus at work_comma_ I was a little sad. I guess I expected to do better.,I was upset when I did not get a bonus at work. I just thought that I would get it
hit:2191_conv:4382,disappointed,When I did not win a bonus at work_comma_ I was a little sad. I guess I expected to do better.,That's the worst.. expectations can make and break us. I hope the next time around you get it! 
hit:3369_conv:6739,angry,Someone broke my window with a soccer ball.,Someone broke my window with a soccer ball. I made angry. I couldn't find who it was
hit:3369_conv:6739,angry,Someone broke my window with a soccer ball.,Oh no! I hate that happened and I bet it was scary because it looked like someone broke in. But now you have a repair bill. Sorry that happened to you.
hit:3559_conv:7119,afraid,i want to move to new york _comma_ buy its all new to me there,I want to evertually move to new york and be closer to my brother and friend _comma_ im just a bit afraid as i really dont know much about anything there
hit:3559_conv:7119,afraid,i want to move to new york _comma_ buy its all new to me there,Moving to a new place can make you uneasy_comma_ but once you make a couple of friends you'll get over it. 
