conv_id,emotion,situation,utterance
hit:11630_conv:23261,impressed,I recently had very good customer service from my cable company. I expected them to just fix the problem but they also gave me free services.,Recently I had a very good customer service experience with my cable company. Not only did they fix the problem they gifted me free premium content for a year!
hit:11630_conv:23261,impressed,I recently had very good customer service from my cable company. I expected them to just fix the problem but they also gave me free services.,I bet it wasn't Comcast! They wouldn't even give you a cup of water for free.
hit:10282_conv:20564,anticipating,I did really well this past semester_comma_ so Im hoping my GPA will be at 4.0,I aced all my classes this semester_comma_ so Im hoping and thinking my GPA will be a 4.0
hit:10282_conv:20564,anticipating,I did really well this past semester_comma_ so Im hoping my GPA will be at 4.0,That's what I like to hear! What changes did you make this semester to achieve your possible 4.0?
hit:4024_conv:8048,joyful,i was happy when i saw lebron james go to the lakers,i was happy when i saw lebron james go to the lakers
hit:4024_conv:8048,joyful,i was happy when i saw lebron james go to the lakers,That is awesome!  He is such an amazing athlete!  Any team that has him is lucky!
hit:3718_conv:7436,excited,Going to a friend's wedding.,My best friend is getting married next weekend. I'm in the wedding. 
hit:3718_conv:7436,excited,Going to a friend's wedding.,That's awesome. I hope it works out for your friend and their fiancee. Are you excited to be there?
hit:8112_conv:16225,embarrassed,i recently burned my hair with my hair drier and it looks so bad_comma_ i wonder what people think when they see me with my hair like that,i burned my hair with my hair drier i am so embarrased to go out in public
hit:8112_conv:16225,embarrassed,i recently burned my hair with my hair drier and it looks so bad_comma_ i wonder what people think when they see me with my hair like that,I am sorry to hear that_comma_ my wife has done the same thing. She wore a hat for almost a month when she left the house.
hit:10836_conv:21673,sad,I am depressed most of the time,I am depressed most of the time. Im going to therapy and taking meds. I feel like im broken
hit:10836_conv:21673,sad,I am depressed most of the time,Oh I'm sorry that you are going through that. Have you discussed changing your medication up with your doctor?
hit:2048_conv:4097,afraid,I invested in cryptocurrency last year but the market is looking pretty bad.,I invested some of my money in the crypto market last year. The market looks terrible right now and I'm afraid I'll lose my money!
hit:2048_conv:4097,afraid,I invested in cryptocurrency last year but the market is looking pretty bad.,Oh that's awful! I invested 6_comma_000 in January and I'm down to $150 now. I sold off a lot to pay bills but if I wait for it to go back up I can maybe recover 1_comma_500. 
hit:9253_conv:18506,nostalgic,When I listen to smashmouth I remember the 90s and Shrek,When I listen to smashmouth I remember the 90s and Shrek
hit:9253_conv:18506,nostalgic,When I listen to smashmouth I remember the 90s and Shrek,Hey now_comma_ you're an all star! Did you know they wrote that song with the hopes of giving their fans more confidence? 
hit:9414_conv:18829,furious,I was overcharged on my water bill by 200%_comma_ and I was on a really tight budget.  It turned out there was some problem in billing on their end.,I was overcharged on my water bill by 200%_comma_ during a time I was on an especially tight budget.
hit:9414_conv:18829,furious,I was overcharged on my water bill by 200%_comma_ and I was on a really tight budget.  It turned out there was some problem in billing on their end.,Oh god..They do that to me TOO! And we have poison water! Are they going to fix it?
hit:1532_conv:3064,ashamed,I laughed at someone who fell over in the grocery store today.,I laughed at this lady who fell over in the grocery store today. I'm so disappointed in myself for doing that.
hit:1532_conv:3064,ashamed,I laughed at someone who fell over in the grocery store today.,Oh poor lady. I know how it is though. Sometimes our initial reaction is to laugh even when not appropriate.
