conv_id,emotion,situation,utterance
hit:9828_conv:19656,excited,I went to the circus one time. I saw some elephants and also played some games.,Have you been to a circus?
hit:9828_conv:19656,excited,I went to the circus one time. I saw some elephants and also played some games.,I have.  It was a long time ago.  I had a lot of fun watching it with my daughter but I always feel sad for the animals_comma_ until I found out that the circus I went to helps injured animals have a home.
hit:8634_conv:17268,afraid,I was so scared to go into my apartment building at night. So many roaches!,I was so scared to go into my apartment building the other night. I saw so many roaches the night before!
hit:8634_conv:17268,afraid,I was so scared to go into my apartment building at night. So many roaches!,OMG...I know what you mean. I can't stand for anything to crawl on me or near me. Did you see any?
hit:3746_conv:7493,anxious,I am so prepared for this storm coming up. But I didn't buy any fun stuff..,I have a new storm shelter and food. But I didn't get anything to play with for the storm.
hit:3746_conv:7493,anxious,I am so prepared for this storm coming up. But I didn't buy any fun stuff..,You need something to pass the time or you will go crazy with boredom. How about some books or cards?
hit:10356_conv:20713,trusting,i feel very hopeful for the future.,i feel very hopeful for the future
hit:10356_conv:20713,trusting,i feel very hopeful for the future.,Why?  The sun is going to engulf the earth in a few billions years.  And even before that_comma_ the Y chromosome in humans is going to die out and our civilization will end.
hit:10372_conv:20744,caring,I've been trying to be extra supportive towards my husband. His mom is dying_comma_ and he is working long hours on top of it.,I've been trying to be extra supportive towards my husband. 
hit:10372_conv:20744,caring,I've been trying to be extra supportive towards my husband. His mom is dying_comma_ and he is working long hours on top of it.,That's nice to hear.  It's always a good thing in a marriage to show each other support through thick and thin.
hit:8887_conv:17774,anticipating,My brother is supposed to be paying me back for the food I bought for him last week. I've been waiting for a while.,My brother is supposed to be paying me back for the food I bought for him last week...
hit:8887_conv:17774,anticipating,My brother is supposed to be paying me back for the food I bought for him last week. I've been waiting for a while.,It was nice of you to buy him food_comma_ but I'm thinking he didn't pay you back.
hit:9376_conv:18752,afraid,I really do not like water_comma_ I can't swim.,I really do not like water_comma_ I can't swim.
hit:9376_conv:18752,afraid,I really do not like water_comma_ I can't swim.,thats no fun! i love to swim and be in the pool or beach. but i work too much to go
hit:4879_conv:9759,content,with life in general right now ,I feel so at ease right now with life_comma_ finally after all the hecticness. 
hit:4879_conv:9759,content,with life in general right now ,That's good you're getting a break! Life is much more rough as an adult than I thought it would be as a kid.
hit:3798_conv:7597,impressed,I was watching Olympic alpine skiing on TV. I was so amazed at the skill of the skiiers. They must have trained so hard.,The other day I was watching alpine skiing on TV. I am amazed at their skills.
hit:3798_conv:7597,impressed,I was watching Olympic alpine skiing on TV. I was so amazed at the skill of the skiiers. They must have trained so hard.,Yeah I love watching them ski during the Olympics. It takes a lot of hard work.  Have you ever skied? 
hit:3958_conv:7917,grateful,family reunions,i cant wait for thanksgiving all the food around me _comma_ and see all my family pigging out makes me so happy and thankful for everything in life
hit:3958_conv:7917,grateful,family reunions,I think that you are absolutely right!  Thanksgiving is the best!  I love the food_comma_ and family.  Are your family coming to you_comma_ or are you going to the?
