conv_id,emotion,situation,utterance
hit:3828_conv:7657,guilty,I completely ate the last cupcake even though I know my husband will want one when he gets home. I feel terrible but it was so good.,I completely ate the last cupcake even though I know my husband will want one when he gets home. Should I go get some more?
hit:3828_conv:7657,guilty,I completely ate the last cupcake even though I know my husband will want one when he gets home. I feel terrible but it was so good.,Oh_comma_ I know how that goes. My husband loves sweets_comma_ but if it is just sitting there and no one is eating it It will get eaten right then. Getting another would depend on how much he likes sweets and needs them. lol
hit:7987_conv:15975,afraid,I accidentally dropped my phone and the screen started glitching out and the phone didn't want to turn on anymore.,I accidentally dropped my phone at the screen started to glitch out and didn't want to turn on anymore. I was scared because it was a brand new phone. Thankfully after a while of it just sitting there it turned back on normally.
hit:7987_conv:15975,afraid,I accidentally dropped my phone and the screen started glitching out and the phone didn't want to turn on anymore.,That is a huge blessing_comma_ I don't know about you but my life is pretty much keyed into my phone.
hit:4269_conv:8538,terrified,I went to the movies and peed in my pants.,I went to the movies and peed in my pants.
hit:4269_conv:8538,terrified,I went to the movies and peed in my pants.,I'm sorry.. my first gut reaction was to laugh a little. I really don't mean to make fun of you. That's terrible! Was it because you didn't want to miss a part of the movie_comma_ so you tried to hold it in as long as possible?
hit:116_conv:232,caring,My cousin just got out of a 7 year relationship. Turns out she was cheating for the last 3 years.,My cousin just got out of a 7 year relationship. Turns out she was cheating for the last 3 years.
hit:116_conv:232,caring,My cousin just got out of a 7 year relationship. Turns out she was cheating for the last 3 years.,That's terrible. Wh don't people just leave insteading of hurting their partner. I don't get it.
hit:34_conv:69,caring,My mother stopped by my house one day and said she saw 3 dogs on the road_comma_ down from our house. They were starving_comma_ with ribs showing_comma_ and it was a mother dog and her two small puppies. Of course_comma_ my daughter wanted to bring them to our house_comma_ so we could feed and help them. We did_comma_ and my heart went out to them_comma_ as they were so sweet_comma_ but really were in a bad shape.,Well_comma_ can you tell me about your experience? I think we swapped places
hit:34_conv:69,caring,My mother stopped by my house one day and said she saw 3 dogs on the road_comma_ down from our house. They were starving_comma_ with ribs showing_comma_ and it was a mother dog and her two small puppies. Of course_comma_ my daughter wanted to bring them to our house_comma_ so we could feed and help them. We did_comma_ and my heart went out to them_comma_ as they were so sweet_comma_ but really were in a bad shape.,Yeah i wanted to tell you about the time i was hit by a drunk driver im so happy to still be alive after that experience
hit:356_conv:712,disgusted,I try not to judge people. And I've never been a saint. But having a naive 15-year-old female cousin gives me some kind of protective inclination to bust up any kind of pedophile or rapist if I get the chance,I try not to judge often...but if there's one thing I can't stand it's pedophiles..they just make my blood boil
hit:356_conv:712,disgusted,I try not to judge people. And I've never been a saint. But having a naive 15-year-old female cousin gives me some kind of protective inclination to bust up any kind of pedophile or rapist if I get the chance,I watched a movie based off a true story on that once. It was truely a sad story for the little girl and her parents.
hit:7915_conv:15830,prepared,When I lived in California recently the farmer on whose land I lived encouraged me to get organized and have valuables etc. together in case a big earthquake hit. He also stockpiled batteries_comma_ water etc.,When I lived in California my farmer friend and landlord had me get organized and have all my valuables together in case of a big earthquake. He stockpiled such things as batteries and water.
hit:7915_conv:15830,prepared,When I lived in California recently the farmer on whose land I lived encouraged me to get organized and have valuables etc. together in case a big earthquake hit. He also stockpiled batteries_comma_ water etc.,I can understand that as I live in Florida and we prepare for hurricanes each year with a plan and emergency rations and supplies.
hit:7363_conv:14727,furious,Someone left their trash in the bed of my truck.,Someone left their trash in the bed of my truck.
hit:7363_conv:14727,furious,Someone left their trash in the bed of my truck.,Oh man_comma_ that kind of thing would make me furious. Do you have any idea who it might have been?
hit:2862_conv:5724,joyful,I just finished two college classes that I have been taking this summer! I am glad to be done.,I just finished two college classes that I have been taking this summer! I am glad to be done.
hit:2862_conv:5724,joyful,I just finished two college classes that I have been taking this summer! I am glad to be done.,Going to college is a good thing_comma_ but taking classes in the summer can really stink. At least you'll get to graduate sooner.
hit:10508_conv:21017,jealous,A friend of mine had their bathroom remodeled_comma_ and it looked so good that I felt quite envious.,A friend of mine recently had their bathroom remodeled_comma_ and it made me feel like mine looks terrible by comparison.
hit:10508_conv:21017,jealous,A friend of mine had their bathroom remodeled_comma_ and it looked so good that I felt quite envious.,That's reasonable considering how new stuff always looks great and how more fancy stuff may be available and cheap compared to when you made yours.
