conv_id,emotion,situation,utterance
hit:806_conv:1613,hopeful,Recently my son got very good news from his cardiologist. We can finally start planning for his future.,My son's cardiologist gave us positive news. We have to start looking forward when it comes to him now. It's so exciting.
hit:806_conv:1613,hopeful,Recently my son got very good news from his cardiologist. We can finally start planning for his future.,That is great! Has he overcome an illness or heart issue? That can be serious and very scary!
hit:8226_conv:16453,terrified,We went with our friends to a local lagoon. There are huge cliffs to jump off of. They dared me to jump off of the highest one.,We went to the lagoon a few weeks ago. My friends dared me to jump off of the highest cliff into the water.
hit:8226_conv:16453,terrified,We went with our friends to a local lagoon. There are huge cliffs to jump off of. They dared me to jump off of the highest one.,Oh wow.  Terrifying.  All I think of is Johnny Erricson Tada_comma_ who broke her neck in that situation. Did you do it?
hit:9536_conv:19073,angry,There was a bad accident this morning by my daughter's school because a careless driver wasn't going the speed limit in the school zone I was so mad because a child could have been hurt. ,I dislike a careless driver and this morning I was furious with one by my daughters elementary school. 
hit:9536_conv:19073,angry,There was a bad accident this morning by my daughter's school because a careless driver wasn't going the speed limit in the school zone I was so mad because a child could have been hurt. ,Oh I know how you feel! I wish there was some kind of hotline where you could report a license plate to law enforcement so they would get in trouble for being stupid with kids around
hit:9305_conv:18611,proud,My son said mama for the first time today... I couldn't believe it,My son said mama for the first time today... I couldn't believe it
hit:9305_conv:18611,proud,My son said mama for the first time today... I couldn't believe it,Aww_comma_ I can remember the first time my son said daddy. I thought my heart was going to explode.
hit:2815_conv:5630,jealous,im envious of my friends who are at the park right now while im stuck inside,im envious of my friends who are at the park right now while im stuck inside
hit:2815_conv:5630,jealous,im envious of my friends who are at the park right now while im stuck inside,Oh I can understand that! I would also like to be outside; it looks like such a beautiful day! At least it is almost the weekend!
hit:10547_conv:21095,joyful,I will never forget when my daughter was born and they handed her to me for the first time.,I will never forget when my daughter was born and they gave her to me for the first time!
hit:10547_conv:21095,joyful,I will never forget when my daughter was born and they handed her to me for the first time.,That is an amazing feeling. I have three daughters. It doesn't matter how many you have_comma_ the first time you hold them_comma_ its amazing.
hit:11223_conv:22447,ashamed,I snuck out of the house when I was a teenager and was out untill 4 am. My mom was worried sick.,When I was a teenager_comma_ I once snuck out of the house at night and didn't get back home until 4 am. When I got back my mom was waiting for and had been worried sick all night.
hit:11223_conv:22447,ashamed,I snuck out of the house when I was a teenager and was out untill 4 am. My mom was worried sick.,Did you get in much trouble? I was allowed to kind of run wild_comma_ so never had any issues with staying out till sunrise. 
hit:9282_conv:18565,grateful,I feel so blessed to be born in an area of the world where there are no major natural disasters. When I see the devastation happening in other parts of the world_comma_ I am always thankful for being born in a safe place.,I feel so blessed to be born in an area of the world without many major natural disasters. 
hit:9282_conv:18565,grateful,I feel so blessed to be born in an area of the world where there are no major natural disasters. When I see the devastation happening in other parts of the world_comma_ I am always thankful for being born in a safe place.,Me too_comma_ I am very lucky to have moved. I used to live in a place with a lot of earthquakes and hurricanes
hit:5099_conv:10199,content,I gave up dieting a long time ago_comma_ and I'm far happier and losing weight slowly.,I gave up dieting a long time ago_comma_ and I'm far happier and losing weight slowly
hit:5099_conv:10199,content,I gave up dieting a long time ago_comma_ and I'm far happier and losing weight slowly.,I can understand that! I actually attempted a diet about a month ago_comma_ and it was miserable. What made you give it up?
hit:1411_conv:2822,jealous,My friend at work just got promoted at work. I thought that I would be too but it wasnt the case. I was not too thrilled to learn he was and I wasnt.,That promotion I was telling you about at work_comma_ well I did not get it. The worst part is that my friend did. Its hard for me to be happy for him.
hit:1411_conv:2822,jealous,My friend at work just got promoted at work. I thought that I would be too but it wasnt the case. I was not too thrilled to learn he was and I wasnt.,Oh man. I am sorry. Your time will come. That is a very hard situation! One of those hard ones in life.
