conv_id,emotion,situation,utterance
hit:8188_conv:16377,anxious,I let my health insurance coverage lapse and don't have any insurance right now. Figured I'd be okay since I'm young and haven't gotten sick or hurt in years. Just yesterday_comma_ someone smacked into me and my leg hurts a ton now.,I let my health insurance coverage lapse and don't have any insurance right now. Figured I'd be okay since I'm young and haven't gotten sick or hurt in years. Just yesterday_comma_ someone smacked into me and my leg hurts a ton now.
hit:8188_conv:16377,anxious,I let my health insurance coverage lapse and don't have any insurance right now. Figured I'd be okay since I'm young and haven't gotten sick or hurt in years. Just yesterday_comma_ someone smacked into me and my leg hurts a ton now.,Ouch that sucks.   Honestly_comma_ if you had a crappy obamacare bronze plan its unlikely they'd pay for anything anyways.  Its always a nightmare.    You've got to spend a fair amont of cash before they cover anything but a checkup.
hit:1462_conv:2924,surprised,My new neighbors are actually nice. I've never had nic neighbors.,5 years in my apartment and I have always gotten terrible neighbors.
hit:1462_conv:2924,surprised,My new neighbors are actually nice. I've never had nic neighbors.,Does that still happen? I can relate...it was a relief to go on vacation and get away from them.
hit:3215_conv:6431,surprised,I was very shocked that they had a bunch of deli turkey on clearance with so many people shopping today! I can usually find it once a week but this is the second time! Jackpot!,I was very shocked that they had a bunch of deli turkey on clearance with so many people shopping today! 
hit:3215_conv:6431,surprised,I was very shocked that they had a bunch of deli turkey on clearance with so many people shopping today! I can usually find it once a week but this is the second time! Jackpot!,Isn't that the best feeling when something you really want is actually on deep discount_comma_ and you are just in the right place at the right time!
hit:5555_conv:11110,terrified,"I used to get so scared by the movie ""The Village"" as a kid","I used to get so scared by the movie ""The Village"" as a kid"
hit:5555_conv:11110,terrified,"I used to get so scared by the movie ""The Village"" as a kid",Oh no! I've never seen that movie_comma_ but it sounds like it was very horrifying! Have you watched it as an adult?
hit:2563_conv:5126,disgusted,I am very irritated at how my junior colleague never listens to instructions,I am very irritated at how my junior colleague never listens to instructions 
hit:2563_conv:5126,disgusted,I am very irritated at how my junior colleague never listens to instructions,Some people think they know all the answers. It's sad as they usually don't grow as much as people
hit:7814_conv:15629,impressed,My husband has been studying for over a year for this exam.  And today he was notified that he passed everything needed for the CPA license.,My husband has been studying for over a year for this exam he needed to take.  It's taken a lot of time away from our family.
hit:7814_conv:15629,impressed,My husband has been studying for over a year for this exam.  And today he was notified that he passed everything needed for the CPA license.,That must be very hard for you all_comma_ but I'm sure it will be worth it in the end. What's the exam for?
hit:10974_conv:21948,furious,I went to a restaurant and after I got the bill I realized that I did not have my wallet on me! The manager was yelling at me demanding me to pay before I left.,I went to a restaurant and after I got the bill I realized that I did not have my wallet on me! The manager was yelling at me demanding me to pay before I left.
hit:10974_conv:21948,furious,I went to a restaurant and after I got the bill I realized that I did not have my wallet on me! The manager was yelling at me demanding me to pay before I left.,Oh no_comma_ how did you make things right with the manager. I am sure he is just wanting to get paid. 
hit:8089_conv:16178,anticipating,I'm getting married in two months. I'm pretty excited for this big moment.,I'm getting married in two months. I'm so excited_comma_ but admittedly a little nervous too. I think about it all the time.
hit:8089_conv:16178,anticipating,I'm getting married in two months. I'm pretty excited for this big moment.,I am so happy for you! I have been married for ten years and it is the most rewarding thing ever. But you should be nervous because in two months you have to share everything.
hit:6061_conv:12123,disgusted,I was with my uncle the other day and he wanted to watch a Discovery TV show I wasn't familiar with so I said okay. It was Dirty Jobs. It was so gross_comma_ you couldn't pay me enough to do those jobs!,I was with my uncle the other day and he wanted to watch a Discovery TV show I wasn't familiar with so I said okay. It was Dirty Jobs. It was so gross_comma_ you couldn't pay me enough to do those jobs!
hit:6061_conv:12123,disgusted,I was with my uncle the other day and he wanted to watch a Discovery TV show I wasn't familiar with so I said okay. It was Dirty Jobs. It was so gross_comma_ you couldn't pay me enough to do those jobs!,Haha!  I know exactly what you are talking about!  I love that show and yes_comma_ it is quite gross!  You must have felt quite disgusted!
hit:1421_conv:2843,jealous,When my brother got out of college he had a job and a car and was doing so fucking great for himself. Everything was lined up and he was ready to take off in the world. The moment I graduated college I have nothing that I can do. I took the same degree but that 5 year gap has led me to have nothing compared to him. ,When my brother got out of college he had a job and a car and was doing so fucking great for himself. Everything was lined up and he was ready to take off in the world. The moment I graduated college I have nothing that I can do. I took the same degree but that 5 year gap has led me to have nothing compared to him. It was so fucking annoying 
hit:1421_conv:2843,jealous,When my brother got out of college he had a job and a car and was doing so fucking great for himself. Everything was lined up and he was ready to take off in the world. The moment I graduated college I have nothing that I can do. I took the same degree but that 5 year gap has led me to have nothing compared to him. ,Man_comma_ that's gotta be a horrible feeling. I think it would help if you try not to compare yourself to others.
