conv_id,emotion,situation,utterance
hit:1608_conv:3216,grateful,I was recently promoted to manager at work.  I can't thank my supervisor enough.,I was recently rewarded at work for my loyalty and dedication to the company.
hit:1608_conv:3216,grateful,I was recently promoted to manager at work.  I can't thank my supervisor enough.,That's what I'm talking about! That sounds so nice. I'm a little jealous. Sounds like you deserve it_comma_ though.
hit:5638_conv:11277,faithful,Sometimes my partner leaves to work abroad for long periods of time. While some of my friends brag about cheating on their partners_comma_ I always am respectful and do not do anything to hurt our relationship. ,My partner leaves abroad for work for long periods of time. I am always respectful and never do anything that would hurt our relationship.
hit:5638_conv:11277,faithful,Sometimes my partner leaves to work abroad for long periods of time. While some of my friends brag about cheating on their partners_comma_ I always am respectful and do not do anything to hurt our relationship. ,Thats a strong relationship _comma_ im happy to hear people like you still exist in this world
hit:4742_conv:9484,grateful,I'm so glad it finally cooled down outside,I'm so glad it finally cooled down outside! I hate heat and humidity_comma_ makes me feel so miserable
hit:4742_conv:9484,grateful,I'm so glad it finally cooled down outside,I hear you. It's been super hot and humid here for weeks. The only time i get out of the house is to go to the pool or get groceries lol
hit:6040_conv:12080,devastated,My sister just lost her baby at 18 weeks along.  We are all grieving and I'm trying to support her in any way I can.  Being a mother myself_comma_ I feel so depressed and sad for her.,My sister just lost her baby at 18 weeks along. We are all grieving and I'm trying to support her in any way I can. Being a mother myself_comma_ I feel so depressed and sad for her.
hit:6040_conv:12080,devastated,My sister just lost her baby at 18 weeks along.  We are all grieving and I'm trying to support her in any way I can.  Being a mother myself_comma_ I feel so depressed and sad for her.,I'm so sorry to hear that! My sister went through something similar last year and I can tell you that it will help a lot to spend time with her as often as you can.
hit:4819_conv:9638,excited,I was anticipating the first day of school for a few days. It was going to be the first day in High school,I was anticipating the first day of school for a few days
hit:4819_conv:9638,excited,I was anticipating the first day of school for a few days. It was going to be the first day in High school,A new school year can be a pretty exciting thing.  Is it a new school year for you or your child?
hit:403_conv:807,anxious,Fair rides make me nervous.,Do you like fair rides? I can't take them myself.
hit:403_conv:807,anxious,Fair rides make me nervous.,I don't like them at all. I've seen too many videos on the internet where people get injured or they break easily
hit:11689_conv:23378,nostalgic,i was channel surfing and ran across the old Batman tv show_comma_ brought back memories.,i was channel surfing and ran across the old Batman tv show_comma_ brought back memories.
hit:11689_conv:23378,nostalgic,i was channel surfing and ran across the old Batman tv show_comma_ brought back memories.,That is cool! I love flash backs from the past especially when it comes to television. I sometimes watch old shows on youtube that I used to watch as a kid. Love it!
hit:3561_conv:7123,hopeful,I was hopeful i got the job after the interview,I think I did very good at my interview. I hope they call me back!
hit:3561_conv:7123,hopeful,I was hopeful i got the job after the interview,Good luck. That's always nerve racking waiting for them to call. I'm sure you did well though.
hit:5713_conv:11426,proud,My little brother baseball team won the whole tournament!,My little brothers team were the campions_comma_ I couldnt believe it
hit:5713_conv:11426,proud,My little brother baseball team won the whole tournament!,Good for him. What sport do they play and was it any of that state level competitions?
hit:6693_conv:13386,apprehensive,When I first started working out_comma_ I was very nervous and apprehensive while lifting weights.,i was very nervous and apprehensive when I first started lifting weights again.
hit:6693_conv:13386,apprehensive,When I first started working out_comma_ I was very nervous and apprehensive while lifting weights.,Good job_comma_ it's always good to hit the gym and to stay in shape.  I just started again as well.
