conv_id,emotion,situation,utterance
hit:7930_conv:15861,nostalgic,Earlier today I was organizing some old boxes and I found pictures of me and my friends during our high school years.  That made me remember the old times.,This morning I was organizing some old boxes and I found pictures of me and my friends during our high school years
hit:7930_conv:15861,nostalgic,Earlier today I was organizing some old boxes and I found pictures of me and my friends during our high school years.  That made me remember the old times.,I've done this before! It can be very nostalgic to see old friends that you haven't seen in awhile. Did it bring back any particular memories?
hit:6768_conv:13537,proud,I was proud when my little brother graduated from college.  He had to work hard but he got through it.,My little brother graduated not too long ago.  He had to work hard but he made it through college
hit:6768_conv:13537,proud,I was proud when my little brother graduated from college.  He had to work hard but he got through it.,That's great_comma_ it's good to see people finish what they start. You must be very proud.
hit:164_conv:329,sad,My mom came to visit in March for a couple of weeks. She helped out a lot around here and then she had to leave and go home miles away.,I really liked having my mom here. She helped with the kids but then when she left I missed it.
hit:164_conv:329,sad,My mom came to visit in March for a couple of weeks. She helped out a lot around here and then she had to leave and go home miles away.,I can imagine! That extra set of hands -- and a person you can *trust* -- that's the best!
hit:3794_conv:7589,anxious,I've been passively job hunting for a few months now_comma_ looking for a better job. I haven't had any luck yet and I'm starting to feel like I never will.,I've been passively job hunting for a few months now_comma_ looking for a better job. I haven't had any luck yet and I'm starting to feel like I never will.
hit:3794_conv:7589,anxious,I've been passively job hunting for a few months now_comma_ looking for a better job. I haven't had any luck yet and I'm starting to feel like I never will.,Please don't ever give up. I would definitely work harder to find a job by networking with friends that have jobs in different places.
hit:6065_conv:12131,afraid,I was worried about driving home tonight. A lot of people were swerving,I was worried driving home tonight. People were swerving all over
hit:6065_conv:12131,afraid,I was worried about driving home tonight. A lot of people were swerving,Uhoh. be careful_comma_ there are some bad drivers out there.  Especially with people playing on their phones while driving
hit:11248_conv:22497,faithful,When is was little my dog got hit by a tractor. The vet told us it would be best to put the dog down. I threw a fit and told my mom not to do it. She listened and the dog lived another ten or twelve years no complications. ,When I was about 5 I saw my dog get run over by a tractor. The vet said we should think about putting him down because it could have brain damage. I threw a fit in the clinic when he said that. 
hit:11248_conv:22497,faithful,When is was little my dog got hit by a tractor. The vet told us it would be best to put the dog down. I threw a fit and told my mom not to do it. She listened and the dog lived another ten or twelve years no complications. ,That's crazy_comma_ I can't believe your dog survived. Did you end up putting him down?
hit:9286_conv:18573,proud,Being a loyal Apple customer and seeing its recent $1 Trillion break in market cap in stock market_comma_ makes me feel great about this company,I consider myself a loyal Apple customer and seeing its recent break in $1 Trillion in stock market cap_comma_ just makes me feel great and proud of feeling attached to this company
hit:9286_conv:18573,proud,Being a loyal Apple customer and seeing its recent $1 Trillion break in market cap in stock market_comma_ makes me feel great about this company,It sounds like you are a loyal customer! How did you feel about them taking your headphone jack from their cellphones?
hit:328_conv:656,guilty,I wish I didn't cheat on my girlfriend.,I wish I did not cheat on my gf.
hit:328_conv:656,guilty,I wish I didn't cheat on my girlfriend.,Man I feel you.  Today was her birthday..but I thought it would be awkward to go over since she blocked me on facebook
hit:3736_conv:7473,angry,I was upset when my dog tore up my living room couch,I was very upset when I came home to find that my dog had torn up my living room sofa.
hit:3736_conv:7473,angry,I was upset when my dog tore up my living room couch,that happened to me one. i had an american bulldog that had seperation anxiety and tore up my sofa cushions once. it was like a fluffy murder scene when i got home.
hit:3870_conv:7741,excited,I know it's August. but I can't wait for Halloween. It is so close!,I know it's August_comma_ but Halloween is so close I can feel it.
hit:3870_conv:7741,excited,I know it's August. but I can't wait for Halloween. It is so close!,I'm right with you!  I love chillier fall weather and pumpkin harvest festivals! Not to mention pumpkin spice lattes! Is Halloween your favorite holiday?
