conv_id,emotion,situation,utterance
hit:10522_conv:21045,hopeful,I found out that my friend's mole he was worried about most likely isn't cancerous.,My friend had to have a mole biopsied and check for cancer_comma_ and they were quite worried about it. Luckily_comma_ we found out the other day that it is noncancerous and just needs to be remmoved.
hit:10522_conv:21045,hopeful,I found out that my friend's mole he was worried about most likely isn't cancerous.,That's awesome_comma_ what great news! I'm sure your friend was really frightened at the prospect of cancer.
hit:11019_conv:22039,furious,They arrested 9 people at a nearby farm for animal cruelty and they are already out on bond!,They arrested 9 people at a nearby farm for animal cruelty and they are already out of jail on bond!
hit:11019_conv:22039,furious,They arrested 9 people at a nearby farm for animal cruelty and they are already out on bond!,Oh_comma_ that's not right. I have a rescue dog_comma_ she had a litter of puppies at a puppy mill before she was a year. 
hit:3206_conv:6412,hopeful,I hope I win the lottery.  I really could use the money.  It would be awesome.,Well I bought a bunch of scratch offs today.  I really wanna win the lottery.
hit:3206_conv:6412,hopeful,I hope I win the lottery.  I really could use the money.  It would be awesome.,Fun!  Those can be addictive for me.  I only get them around Christmas time...not sure why but its a fun stocking stuffer.  Did you win?
hit:8970_conv:17940,impressed,I'm pretty amazed at how far I've come in life.  I was such a bum now I'm a real man_comma_ living on my own self-employed with my own car paying my own bills,Looking back at my older self I've come a long way.  It's pretty amazing really_comma_ I was such a bum now I'm a real man_comma_ living on my own self-employed with my own car paying my own bills. Like waking up from a nightmare haha
hit:8970_conv:17940,impressed,I'm pretty amazed at how far I've come in life.  I was such a bum now I'm a real man_comma_ living on my own self-employed with my own car paying my own bills,Sometimes it can be difficult to get your footing when starting out. It sounds like you enjoy your life now and have something to be proud of.
hit:1163_conv:2327,trusting,I met a friend online once and we met up in person. ,A few years ago_comma_ I became friends with someone through an online video game. Eventually we trusted each other_comma_ so we met up in person!
hit:1163_conv:2327,trusting,I met a friend online once and we met up in person. ,I know a lot of people in real life through that kind of stuff. Has been pretty great for me after 11 years. How is it for you so far.
hit:3164_conv:6328,sad,I just had to bury my Golden retriever today.  I had him for 10 years.,I just had to bury my Golden retriever today. I had him for 10 years.
hit:3164_conv:6328,sad,I just had to bury my Golden retriever today.  I had him for 10 years.,Oh no. I'm so sorry.  I feel you.  I lost my sweet springer spaniel_comma_ Pepper_comma_ not long ago. Are you coping okay?
hit:9629_conv:19259,embarrassed,I've been calling my coworker the wrong name for the past three months. They finally decided to say something about it today. The worst part is I wasn't even close with the name I had been calling them. They're so nice and I felt so bad,I've been calling my coworker the wrong name for the past three months. They finally decided to say something about it today. The worst part is I wasn't even close with the name I had been calling them. They're so nice and I felt so bad
hit:9629_conv:19259,embarrassed,I've been calling my coworker the wrong name for the past three months. They finally decided to say something about it today. The worst part is I wasn't even close with the name I had been calling them. They're so nice and I felt so bad,"Haha I""m terrible with names too.  But for me there are only 2 types of people: ones that are memorable and ones that are boring and if you're boring I definitely won't remember who the hell you are"
hit:4262_conv:8525,disgusted,i had to assist a mom with two daughters who all had lice,i had to assist a mom with two daughters who all had lice
hit:4262_conv:8525,disgusted,i had to assist a mom with two daughters who all had lice,Oh no! That sounds awful! What a kind thing to do though! Im sure they were very grateful for your help!
hit:4943_conv:9886,nostalgic,I remember when my kids were young we used to make up our own games. Now they are grown up and I miss that time so much.,When my kids were young we used to make up our own games and have a lot of fun. They are all grown up now.
hit:4943_conv:9886,nostalgic,I remember when my kids were young we used to make up our own games. Now they are grown up and I miss that time so much.,That sounds like a nice memory_comma_ but we all grow old. Do you still spend time with them sometimes?
hit:5490_conv:10980,content,I am so happy. I finally got used to the single life and it is awesome,I have finnaly gotten used to being single
hit:5490_conv:10980,content,I am so happy. I finally got used to the single life and it is awesome,Thats good! Relationships aren't for everyone all the time. You have to love yourself before you can love someone else right?
