conv_id,emotion,situation,utterance
hit:1161_conv:2323,disappointed,I spent $60 on a new hyped up video game that I ended up hating.,I spent $60 on a game that was really hyped up of being amazing and I just really couldn't get into it!
hit:1161_conv:2323,disappointed,I spent $60 on a new hyped up video game that I ended up hating.,That is disappointing.  I wonder if you can see if anyone you know is doing it and they can hype you up for it.  
hit:2576_conv:5153,excited,I am back to work tomorrow. I am happy to go back to work.,I am back to work tomorrow. I am happy to go back to work after a good vacation.
hit:2576_conv:5153,excited,I am back to work tomorrow. I am happy to go back to work.,That's great! I don't know too many people who look forward to that. You must love your job
hit:5360_conv:10720,disappointed,I was trying to sleep train my son but i failed,i was trying to sleep train my son but i failed. i didn't it's gonna be that hard. I think we will be co sleeping till he goes to college
hit:5360_conv:10720,disappointed,I was trying to sleep train my son but i failed,Ha ha_comma_ I'm sure he'll get the the hang of it eventually. It takes some children longer than others to get used to.
hit:11961_conv:23922,proud,Sometime I feel very happy that I am a US resident. When I travel to other countries everyone is so amazed that I am from the US. They treat you very differently because they think that the US is so great_comma_ rich and free.,Sometimes I feel very happy that I am a US resident. When I travel to other countries everyone is so amazed that I am from the US. They treat you very differently because they think that the US is so great_comma_ rich and free.
hit:11961_conv:23922,proud,Sometime I feel very happy that I am a US resident. When I travel to other countries everyone is so amazed that I am from the US. They treat you very differently because they think that the US is so great_comma_ rich and free.,Yeah_comma_ we have a lot to be thankful for.  We take for granted many of the perks of being a US resident!
hit:4570_conv:9141,disgusted,I feel disgusted when I see or smell any form of thing with bad odour.,I feel disgusted when I see or smell any form of thing with bad odour.
hit:4570_conv:9141,disgusted,I feel disgusted when I see or smell any form of thing with bad odour.,Same_comma_ I can never go into public bathrooms for this exact reason. It is amazing how bad it smells in one of those!
hit:9436_conv:18873,apprehensive,I'm moving into a new apartment soon and am really excited about it. But at the same time_comma_ I'm hoping and praying my neighbors will be nice and quiet. The current upstairs ones are not!,I'm moving into a new apartment soon. I do hope that the neighbors are nice and quiet.
hit:9436_conv:18873,apprehensive,I'm moving into a new apartment soon and am really excited about it. But at the same time_comma_ I'm hoping and praying my neighbors will be nice and quiet. The current upstairs ones are not!,That's always both an exciting time and a nerve-wracking time. I'm in college and I had to move the past two years in a row. This year_comma_ I decided I kinda had enough and would just stay put_comma_ even though the apartment was just so-so. Do you like it well enough even if the neighbors may give you trouble?
hit:11371_conv:22743,anxious,I felt nervous about a meeting at work where i had to do a presentation.,I am so glad i finished my meeting at work. i was so worked up about it.
hit:11371_conv:22743,anxious,I felt nervous about a meeting at work where i had to do a presentation.,I bet it was way easier and less of a pain that you anticipated it would be. Are you ready for the rest of your work week now?
hit:182_conv:364,faithful,I have been faithful to my long time girlfriend. I would never cheat on her,I have a girlfriend_comma_ and I would never cheat on her
hit:182_conv:364,faithful,I have been faithful to my long time girlfriend. I would never cheat on her,That is an amazing thing. Being cheated on is one of the worst things that can happen when ones enters a bond like a relationship.
hit:9665_conv:19331,caring,feeling full of emotons,today is a weird day_comma_ i'm just feeling so emotional
hit:9665_conv:19331,caring,feeling full of emotons,I'm sorry to hear that. Do you mind if I ask what happened today to make it so weird?
hit:5908_conv:11817,terrified,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.
hit:5908_conv:11817,terrified,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,Oh god that sounds terrible! Are you okay_comma_ is everyone in your house okay? Did anyone get hurt?
