conv_id,emotion,situation,utterance
hit:10509_conv:21019,trusting,We had to move from Hawaii to Mainland because my husband lost a job. We didn't really have a job lined up_comma_ but we've decided to move to Nashville. We just had to believe things would turn out ok.,We had to make a BIG move from Hawaii to Nashville when my husband lost a job. We didn't know anybody here but we just had to believe it would turn out okay...
hit:10509_conv:21019,trusting,We had to move from Hawaii to Mainland because my husband lost a job. We didn't really have a job lined up_comma_ but we've decided to move to Nashville. We just had to believe things would turn out ok.,Wow! That is a huge move! How long ago was that and are things going well? Do you miss Hawaii?
hit:8969_conv:17939,devastated,My cat just died. I don't know what I will do without him.,My cat just died. I have had her for like 20 years.
hit:8969_conv:17939,devastated,My cat just died. I don't know what I will do without him.,Oh no_comma_ I'm so sorry to hear that. My cat is getting old_comma_ she's 15. I'm scared she'll pass soon too
hit:8739_conv:17479,disappointed,I expected a hike in my package. But I didn't get it. It makes me sad.,I expected a hike in my package.
hit:8739_conv:17479,disappointed,I expected a hike in my package. But I didn't get it. It makes me sad.,A hike in your package? I'm sorry_comma_ I don't follow. As in how long it would take to get there to you?
hit:3714_conv:7428,hopeful,waiting for college acceptance letters,I'm waiting to hear back from a few colleges about scholarships.
hit:3714_conv:7428,hopeful,waiting for college acceptance letters,Oh_comma_ I hope you get some good news. I am sure it would help you getting aid for college.
hit:469_conv:939,nostalgic,Whenever I hear certain songs_comma_ it brings back so many memories. Mostly of when I was young and dumb staying up late with friends.,Have you ever heard a song on the radio and it just takes you back to a different time? Like an escape?
hit:469_conv:939,nostalgic,Whenever I hear certain songs_comma_ it brings back so many memories. Mostly of when I was young and dumb staying up late with friends.,All the time.  That is part of listening to music I suppose.  The songs remind you of when you first heard them.
hit:5366_conv:10732,anxious,everytime i order something  i really want it makes my anxiety go through the roof,I remember ordering tattoo machines _comma_ then was given the the date of delivery it was going to take 5 weeks that put my anxiety through the roof
hit:5366_conv:10732,anxious,everytime i order something  i really want it makes my anxiety go through the roof,Being helpless when waiting for things is the worst feeling. There's nothing you can do but you need to do something!
hit:4756_conv:9513,anticipating,I'm going overseas in 2 weeks@,I'm going overseas in 2 weeks! I will be on vacaion for 1 months and I just CAN NOT wait@
hit:4756_conv:9513,anticipating,I'm going overseas in 2 weeks@,Oh I just did that recently. I just got back from 2 months. It will be a fantastic time.
hit:4363_conv:8726,anxious,The next day was Christmas and I couldn't wait to open my presents. I couldn't sleep at all that night.,One night I couldn't sleep at all.
hit:4363_conv:8726,anxious,The next day was Christmas and I couldn't wait to open my presents. I couldn't sleep at all that night.,Oh no! I hope you didn't have to go anywhere the next day? Did you try anything to help?
hit:8462_conv:16925,prepared,I have a big interview tomorrow. I have been studying interview questions and have my resume printed out.,I have a big interview tomorrow. I feel ready. I have my resumes printed out and everything.
hit:8462_conv:16925,prepared,I have a big interview tomorrow. I have been studying interview questions and have my resume printed out.,Wonderful!  It always feels so good to be prepared and ready to crush an interview.  I bet you'll get the job because of that preparation and confidence.
hit:11333_conv:22666,anxious,I had a video job interview.,I had a video job interview. That was a new experience.
hit:11333_conv:22666,anxious,I had a video job interview.,I've done one of those before. They are pretty cool. Do you think you will get the job?
