conv_id,emotion,situation,utterance
hit:11032_conv:22065,grateful,when i was going through a divorce_comma_ money was tight_comma_ my mom stepped in and helped with attorney fees_comma_ was so helpful.,I went through a divorce last year_comma_ which caught me off guard financially_comma_ luckily my mom was able to help with some of the costs.
hit:11032_conv:22065,grateful,when i was going through a divorce_comma_ money was tight_comma_ my mom stepped in and helped with attorney fees_comma_ was so helpful.,That would be rough.  Hopefully youre in a better spot now!  Thats awesome you had family to help you out too!
hit:505_conv:1011,joyful,I happened to have all the ingredients in my fridge to make my favorite sandwich.,I was really hungry yesterday and opened the fridge and happened to have all the ingredients to my favorite sandwich.
hit:505_conv:1011,joyful,I happened to have all the ingredients in my fridge to make my favorite sandwich.,I bet you were thrilled. There's nothing like a hearty sandwich to conquer one's hunger!
hit:974_conv:1948,apprehensive,I was scared to drive for the first time.,I was very anxious to start driving at 16.
hit:974_conv:1948,apprehensive,I was scared to drive for the first time.,I know that feeling. It's nerve racking trying to incorporate everything you learned at the DMV in real time.
hit:5385_conv:10771,annoyed,lazy workets bug me,The thing the bugs me the most at my job is really lazy workers _comma_ they only work when management is around and as soon as they leave back to being lazy
hit:5385_conv:10771,annoyed,lazy workets bug me,Well thats part of being in the workforce_comma_ work when everyone is looking_comma_ hang out when they are not. Most people arent paid enough to care
hit:4352_conv:8704,anxious,Long car drive coming up,Going to Florida in a couple weeks
hit:4352_conv:8704,anxious,Long car drive coming up,That sounds awesome! I've only ever been to Florida in order to get to Disney World. Are you there to visit family? Business? To sight-see?
hit:1871_conv:3743,sad,I got into an argument with my husband last night.,I hate to let people into my personal life but I got into an argument with my husband last night.  It was aweful.  I felt so small.
hit:1871_conv:3743,sad,I got into an argument with my husband last night.,i'm sorry to hear that. i hate when my wife and i argue. are you feeling any better? did you have a chance to talk to your husband after that?
hit:12227_conv:24455,devastated,About a year ago I lost my grandmother to cancer. I was really close to her.,About a year ago I lost my grandmother to cancer. I was really close to her.
hit:12227_conv:24455,devastated,About a year ago I lost my grandmother to cancer. I was really close to her.,I'm so sorry. I recently just lost both of my grandparents within a year. I know how you feel.
hit:1135_conv:2270,surprised,There's usually too much catfishing on Facebook and Tinder.  So I was amazed when I met my date and she turned out to be actually better looking in person.,With all the catfishing going on these days I was shocked when my Tinder date turned out to be better looking in person.
hit:1135_conv:2270,surprised,There's usually too much catfishing on Facebook and Tinder.  So I was amazed when I met my date and she turned out to be actually better looking in person.,I feel like since the show_comma_ catfishing has decreased a little bit. It's easy to determine when someone is using fake pictures.
hit:3262_conv:6524,excited, Its my birthday tomorrow and my husband put together a huge party for me. I'm so excited about it that I may not be able to sleep tonight!,Its my birthday tomorrow and my husband put together a huge party for me. I'm so excited about it that I may not be able to sleep tonight!
hit:3262_conv:6524,excited, Its my birthday tomorrow and my husband put together a huge party for me. I'm so excited about it that I may not be able to sleep tonight!,Your husband sounds awesome. That's interesting that you're the type of person that actually likes birthday parties. Most people I know would be too embarrassed or self-conscious to enjoy them_comma_ and they'd feel uncomfortable. Especially me. But for you_comma_ I'm glad you can get into them. 
hit:6110_conv:12220,guilty,I didnt go to the gym this morning. I felt bad about it,I did not go to the gym this morning. I felt bad about it
hit:6110_conv:12220,guilty,I didnt go to the gym this morning. I felt bad about it,Well_comma_ I guess if you're a pretty regular gym-goer_comma_ you shouldn't feel bad about missing a day every once in a while.
