conv_id,emotion,situation,utterance
hit:11129_conv:22258,embarrassed,Causing a shop's display to come crashing down.,I just came home after totally embarrassing myself. My coat got stuck on a shop's product-display and the whole thing came crashing down! 
hit:11129_conv:22258,embarrassed,Causing a shop's display to come crashing down.,Well_comma_ it will get better. Life happens all the time. We have to just accept it and move on.
hit:1281_conv:2563,faithful,I have tried my best to always do what is best for my family.,Even when life is tough and seems very unfair I have done my best to care for my family.
hit:1281_conv:2563,faithful,I have tried my best to always do what is best for my family.,Thats great of you. Life is VERY unfair but we can go at any minute_comma_ so cherish those you love!
hit:5617_conv:11234,nostalgic,I heard a music artist recently that brought me back to my childhood.,I recently heard a music artist for the first time in a long time that brought me back to my childhood.
hit:5617_conv:11234,nostalgic,I heard a music artist recently that brought me back to my childhood.,Awww_comma_ what fun.  That must have been so nostalgic for you!  I wish I was back in childhood again sometimes.
hit:4987_conv:9974,surprised,everytime i see my nephew i am really in shock of how fast he grows now,i am really impressed everytime i see my nephew on how fast he is growing
hit:4987_conv:9974,surprised,everytime i see my nephew i am really in shock of how fast he grows now,It is pretty crazy how fast grow up when you get older_comma_ it seems like a couple of weeks and they are in high school
hit:878_conv:1757,sad,I'm a bit unhappy with Summer being almost over.,I'm a bit unhappy with Summer being almost over.
hit:878_conv:1757,sad,I'm a bit unhappy with Summer being almost over.,Its really hot where I live.  I'm ready for it to be over.  Its 100f out side right now and very humit.
hit:6530_conv:13061,devastated,I saw my girlfriend with another man.,I saw my girlfriend with another man. I was going to propose to her that day...
hit:6530_conv:13061,devastated,I saw my girlfriend with another man.,Oh wow! I'm really sorry to hear that. That must have been shocking. Have you broken up now?
hit:1407_conv:2815,afraid,My friend's eyes keep hurting at night. She's been to the doctor_comma_ but they can't find anything wrong with her.,My friend's eyes keep hurting at night. She's been to the doctor_comma_ but they can't find anything wrong with her
hit:1407_conv:2815,afraid,My friend's eyes keep hurting at night. She's been to the doctor_comma_ but they can't find anything wrong with her.,The weirdest thing... it sucks when you dont know whats causing it. Has she been to an eye doctor or just a general dr? 
hit:1230_conv:2460,anticipating,A time when I felt excited was when I was waiting for Black Friday to purchase a new surround sound system.,What did you buy for Black Friday?
hit:1230_conv:2460,anticipating,A time when I felt excited was when I was waiting for Black Friday to purchase a new surround sound system.,I stayed at home - I hate trying to fight over that 50% off pack of pencils at Staples. What did you do?
hit:8260_conv:16521,content,I'm looking forward to going home and relaxing on the couch.,I'm looking forward to going home and relaxing on the couch.
hit:8260_conv:16521,content,I'm looking forward to going home and relaxing on the couch.,Sounds wonderful!  Nothing better than putting your feet up at the end of the day.  Think you might watch some tv?
hit:7996_conv:15993,sad,My cat has been battling cancer for a couple months. She already had two surgeries. Next week she will have to be put down.,My cat has been battling cancer for a couple months and has had 2 surgeries.
hit:7996_conv:15993,sad,My cat has been battling cancer for a couple months. She already had two surgeries. Next week she will have to be put down.,I'm so sorry to hear that_comma_ my girlfriend's cat is going through the same thing right now. It can't be easy.
