conv_id,emotion,situation,utterance
hit:3685_conv:7370,sentimental,I've been reminiscing recently about the good old days_comma_ when I was a kid and didn't have to worry about bills and expenses.,I've been reminiscing recently about the good old days_comma_ when I was a kid and didn't have to worry about bills and expenses.
hit:3685_conv:7370,sentimental,I've been reminiscing recently about the good old days_comma_ when I was a kid and didn't have to worry about bills and expenses.,Ah_comma_ I know what you mean! And remember *yearning* to be older?! (And of course the adults in *our* lives were shaking their heads_comma_ thinking the way we are now ;-))
hit:8341_conv:16682,furious,This weekend_comma_ a guy totally drunk has hit very badly my car.,This weekend_comma_ a guy totally drunk has hit very badly my car.
hit:8341_conv:16682,furious,This weekend_comma_ a guy totally drunk has hit very badly my car.,Are you saying that a drunk guy hit your car_comma_ and that it is very bad? If so_comma_ that really sucks and I am sorry. Did he have insurance?
hit:12323_conv:24646,faithful,I've been long distance with my girlfriend for about 6 years_comma_ mainly because I've been in university for a while. But I graduate this spring_comma_ and I'm going to propose to her after the ceremony. She's been patient this entire time_comma_ and hopefully it will all pay off.,I've been long distance with my girlfriend for about 6 years_comma_ mainly because I've been in university for a while. But I graduate this spring_comma_ and I'm going to propose to her after the ceremony. She's been patient this entire time_comma_ and hopefully it will all pay off.
hit:12323_conv:24646,faithful,I've been long distance with my girlfriend for about 6 years_comma_ mainly because I've been in university for a while. But I graduate this spring_comma_ and I'm going to propose to her after the ceremony. She's been patient this entire time_comma_ and hopefully it will all pay off.,She sounds like a great girl. I am sure it will you sound like a happy couple.
hit:1168_conv:2337,guilty,In elementary school_comma_ I forgot to do an assignment once. Instead of telling the teacher this I stole my friend's French assignment and erased his name and handed it in as my own.,In elementary school_comma_ I forgot to do an assignment once. Instead of telling the teacher this I stole my friend's French assignment and erased his name and handed it in as my own. I felt terrible about it.
hit:1168_conv:2337,guilty,In elementary school_comma_ I forgot to do an assignment once. Instead of telling the teacher this I stole my friend's French assignment and erased his name and handed it in as my own.,Wow that was a long time ago_comma_ I am sure that you regret it now and have learned from your mistake.
hit:8721_conv:17443,nostalgic,nostalgic: I love playing old school video games. The music is amazing,I love playing old school video games. The music is amazing
hit:8721_conv:17443,nostalgic,nostalgic: I love playing old school video games. The music is amazing,Old school video games are full nostalgic memories for me. That is why i try to avoid them as they evoke many emotions in me
hit:308_conv:616,excited,After living in my home for 19 years_comma_ I'm remodeling my kitchen! It's so much fun to pick everything out!,I've lived in my house for 19 years and I'm finally remodeling my kitchen!
hit:308_conv:616,excited,After living in my home for 19 years_comma_ I'm remodeling my kitchen! It's so much fun to pick everything out!,I can relate - we've been in our house 18 years and have yet to do anything.  What style are you doing it in?
hit:9393_conv:18786,surprised,I went out today and was astonished by how beautiful and sunny it is_comma_ even though it was supposed to rain.,So it was supposed to rain_comma_ but when I got out it was beautifully sunny.
hit:9393_conv:18786,surprised,I went out today and was astonished by how beautiful and sunny it is_comma_ even though it was supposed to rain.,Almost sounds like the erratic weather that we have here in Georgia.  I don't mind the rain as long as I'm inside.  The sun is beautiful but sometimes it can be brutal when it starts to heat up.  Do you prefer sunny days?
hit:9230_conv:18461,jealous,I caught my husband getting a phone number from another girl.,I am not sure how to address to my husband about how I feel about him getting a phone number from another girl.
hit:9230_conv:18461,jealous,I caught my husband getting a phone number from another girl.,I would be downright furious. Start by smacking him across the face randomly at dinner. That should be a good segway into the conversation.
hit:6751_conv:13503,devastated,My husband was in a car accident a couple of years ago. A woman pulled out in front of him on the highway. Unfortunately a woman we knew was in the vehicle and passed away. We were so upset.,My husband was in an accident a couple of years ago. A van pulled out in front of him. A woman we knew was in it and she passed away.
hit:6751_conv:13503,devastated,My husband was in a car accident a couple of years ago. A woman pulled out in front of him on the highway. Unfortunately a woman we knew was in the vehicle and passed away. We were so upset.,Oh_comma_ well that's terrible! Hopefully_comma_ your husband was okay and nobody else was hurt. But_comma_ it's awful that anyone was.
hit:7422_conv:14844,devastated,My friend is moving away. I am pretty sad about it,My friend is moving away soon. I am pretty sad about it
hit:7422_conv:14844,devastated,My friend is moving away. I am pretty sad about it,That's sad to hear - it's hard to find a true good friend.  How far away are they moving?
