conv_id,emotion,situation,utterance
hit:2716_conv:5432,proud,Once I achieved a new project at work that make a big difference of how difficult tasks are done. The result was that now co-workers can do many tasks faster and save a lot of time.,I feel very proud to be able to make that importante change at work and I think that my boss will do something for me. Maybe it will be a raise in my salary. 
hit:2716_conv:5432,proud,Once I achieved a new project at work that make a big difference of how difficult tasks are done. The result was that now co-workers can do many tasks faster and save a lot of time.,It always feels exciting to do something big at work. It always feels good to feel like you are making progress in your career. 
hit:10077_conv:20155,prepared,Today was a bad day_comma_ But fortunately i was prepared.,Had a good day today_comma_ i think i was prepared for everything. how has your day been?
hit:10077_conv:20155,prepared,Today was a bad day_comma_ But fortunately i was prepared.,I'm so glad to hear that! Did anything in particular make it a good day? Mine's been awesome too!
hit:11990_conv:23981,trusting,I have faith that I will get pregnant soon. Why is it so hard? Isn't that what a women's body is built to do?,I have faith that I will get pregnant soon. Why is it so hard? Isn't that what a women's body is built to do?
hit:11990_conv:23981,trusting,I have faith that I will get pregnant soon. Why is it so hard? Isn't that what a women's body is built to do?,Maybe it isnt your body_comma_ but also your partners! Something to check into to see which end its coming from_comma_ but none the less it will happen! 
hit:11445_conv:22890,ashamed,I stole $20 from my friend recently. I keep meaning to slyly pay them back_comma_ but I keep backing out.,I recently stole money from a friend
hit:11445_conv:22890,ashamed,I stole $20 from my friend recently. I keep meaning to slyly pay them back_comma_ but I keep backing out.,That's terrible_comma_ I hope you apologized_comma_ or at least returned it and it was stolen for a good reason.
hit:8911_conv:17822,proud,My niece just graduate with honor from high school_comma_ she is also a very talented athlete.,My niece just grated from high school with honors!
hit:8911_conv:17822,proud,My niece just graduate with honor from high school_comma_ she is also a very talented athlete.,Congratulations! I am sure you are very happy and beeming with pride right now. Whats the next step for her?
hit:3677_conv:7355,furious,My boss messed up on his work and told his superior that it was MY fault!,My boss screwed up on his work and told HIS boss that it as me!
hit:3677_conv:7355,furious,My boss messed up on his work and told his superior that it was MY fault!,Argh! That is the worst. I am so sorry. Is it enough to inspire you to look for work elsewhere?
hit:10671_conv:21343,confident,I am ready for my law exam,I am ready for my law exam
hit:10671_conv:21343,confident,I am ready for my law exam,The big one? The bar? That's a whole lot of schooling and effort culminating in to one test! I imagine you're very excited_comma_ but anxious too.
hit:8765_conv:17531,sad,Last month_comma_ my dog Duke passed away. I got him when he was only a puppy 17 years ago. I still almost call him when I go to bed at night.,Last month_comma_ my dog Duke passed away. I got him when he was just a puppy 17 years ago.
hit:8765_conv:17531,sad,Last month_comma_ my dog Duke passed away. I got him when he was only a puppy 17 years ago. I still almost call him when I go to bed at night.,I'm sorry to hear about that. It sounds like_comma_ to me_comma_ that he lived a long life with you though_comma_ and that you were able to spend a lot of time with him. I'm worried for my girlfriend and what she'll do when that happens to her and her dog
hit:8926_conv:17852,hopeful,I just moved to a new city. i am looking forward to having a new start. ,I just moved to a new city. i am looking forward to having a new start. 
hit:8926_conv:17852,hopeful,I just moved to a new city. i am looking forward to having a new start. ,Congratulations! It's not easy moving to a new place_comma_ but it's great fun getting to know your new home!
hit:1919_conv:3839,sentimental,My partner's mom passed away. I was very sad for her loss,Last week_comma_ my partner's mom passed away. It was truly hard for her to comprehend all the mixed feelings at that moment
hit:1919_conv:3839,sentimental,My partner's mom passed away. I was very sad for her loss,I am so sorry to hear that.  Losing a loved one is definitely one of the hardest things in life.
