conv_id,emotion,situation,utterance
hit:586_conv:1173,lonely,I had no friends in high school_comma_ misery is being surrounded by an entire class and no one talking to you.,I had no friends while in high school and was really miserable.
hit:586_conv:1173,lonely,I had no friends in high school_comma_ misery is being surrounded by an entire class and no one talking to you.,Yea I know that feel_comma_ outside of a few people I knew nearly know one and avoided lots of people cause no one cared
hit:10269_conv:20539,caring,My mother has been diagnosed with diabetes_comma_ so I have been taking care of her diet.,My mother has been diagnosed with diabetes_comma_ so I have been taking care of her diet. I am worried about her health
hit:10269_conv:20539,caring,My mother has been diagnosed with diabetes_comma_ so I have been taking care of her diet.,I'm so sorry to hear that. I hope she'll be doing good_comma_ she is very lucky to have someone taking care of her.
hit:10793_conv:21586,trusting,I used to be very trusting but my friends and family used it to hurt me all the time. Now I don't trust anyone anymore. I am more careful with people.,I was so naive and trusting in the past and people took advantage of me a lot. I'm a lot more careful now.
hit:10793_conv:21586,trusting,I used to be very trusting but my friends and family used it to hurt me all the time. Now I don't trust anyone anymore. I am more careful with people.,you'll need to be careful around me then. I'm the type of person who takes advantage of people
hit:4930_conv:9860,proud,A project of mine was mentioned in a national news story. I wasn't expecting it_comma_ and it made me feel really good to see my work referenced in a publication I respect so much.,I recently had a project of mine recognized in a national publication!
hit:4930_conv:9860,proud,A project of mine was mentioned in a national news story. I wasn't expecting it_comma_ and it made me feel really good to see my work referenced in a publication I respect so much.,Wow!  That must feel great!  You should be proud of this accomplishment.  People can go their whole lives without ever being published!
hit:4325_conv:8651,angry,One day my daughter came home and told me a much older boy tripped her as she was going off the bus. He did it on purpose_comma_ and this made me very_comma_ very upset. She was only 10_comma_ he was a teenager.,One day my 10 year old daughter came home crying after she got off the bus. A teenage boy purposely tripped her as she was getting off and she got hurt. Needless to say_comma_ I was very_comma_ very upset!
hit:4325_conv:8651,angry,One day my daughter came home and told me a much older boy tripped her as she was going off the bus. He did it on purpose_comma_ and this made me very_comma_ very upset. She was only 10_comma_ he was a teenager.,That is terrible.  I don't know why teenage boys can be so mean.  What did you end up doing?
hit:5088_conv:10176,ashamed,I had to spank my two-year-old niece today. He wasn't listening and kept doing the same mistake over and over_comma_ defying me. I don't like to be physical_comma_ and I'm sure others would look down on it_comma_ but I didn't feel like I had a choice.,I had to spank my two-year-old niece today. He wasn't listening and kept doing the same mistake over and over_comma_ defying me. I don't like to be physical_comma_ and I'm sure others would look down on it_comma_ but I didn't feel like I had a choice.
hit:5088_conv:10176,ashamed,I had to spank my two-year-old niece today. He wasn't listening and kept doing the same mistake over and over_comma_ defying me. I don't like to be physical_comma_ and I'm sure others would look down on it_comma_ but I didn't feel like I had a choice.,I think the right amount of spanking is OK.  I was spanked as a child and know I deserved it.  Hopefully you didn't take it to far though!
hit:6877_conv:13755,terrified,I'm being induced on Monday because I'll be at 41 weeks pregnant by then.  This is my first baby and I'm so scared! Labor seems impossible!,I'm being induced on Monday because I'll be at 41 weeks pregnant by then. This is my first baby and I'm so scared! Labor seems impossible!
hit:6877_conv:13755,terrified,I'm being induced on Monday because I'll be at 41 weeks pregnant by then.  This is my first baby and I'm so scared! Labor seems impossible!,You got this girl! I was induced when I had my daughter a year ago! I was scared too but honestly don't remember much.
hit:12100_conv:24200,devastated,I found out my cat has terminal kidney failure. I really don't want to lose her.,My cat has terminal kidney failure. There's no cure.
hit:12100_conv:24200,devastated,I found out my cat has terminal kidney failure. I really don't want to lose her.,Oh_comma_ I am so sorry! I used to have a dog we loved so much who had diabetes...we gave him insulin shots twice a day but we lost him. I can relate to how you feel... 
hit:380_conv:761,surprised,I came in the room on mother's day. I expected a couple of gifts not balloons_comma_ tons of gifts and flowers. The gifts were so heartfelt too.,This mother's day was amazing! I got so much more than expected and it was all so heartfelt
hit:380_conv:761,surprised,I came in the room on mother's day. I expected a couple of gifts not balloons_comma_ tons of gifts and flowers. The gifts were so heartfelt too.,That is great!!  Sometimes we mom's get a bit forgotten_comma_ so to have an entire day where we are just loved is such a great feeling.
hit:10549_conv:21099,embarrassed,I called someone by the wrong name earlier today. I met them a long time ago and I guess it didn't stick properly in my brain.,I called someone by the wrong name earlier today. I didn't really know them and hadn't seen them in ages.
hit:10549_conv:21099,embarrassed,I called someone by the wrong name earlier today. I met them a long time ago and I guess it didn't stick properly in my brain.,I hate when that happens. I bet you meant well but you're left looking like a crazy person! I hope they understood.
