conv_id,emotion,situation,utterance
hit:11203_conv:22407,devastated,I dropped an antique tea cup and it smashed. It was my grandmother's so I was sad.,Yesterday_comma_ when I was cleaning the cupboards_comma_ I dropped an antique tea cup and it shattered.
hit:11203_conv:22407,devastated,I dropped an antique tea cup and it smashed. It was my grandmother's so I was sad.,Oh no. Was it something that was in the family or was it something that you purchased. Either way I'm sorry to hear that. 
hit:8273_conv:16546,afraid,I have to take a foreign language for college this semester. I'm not really looking forward to it because I feel like I'm going to embarrass myself trying to speak the language in front of everyone when we have to talk,I have to take a foreign language for college this semester. I'm not really looking forward to it because I feel like I'm going to embarrass myself trying to speak the language in front of everyone when we have to talk
hit:8273_conv:16546,afraid,I have to take a foreign language for college this semester. I'm not really looking forward to it because I feel like I'm going to embarrass myself trying to speak the language in front of everyone when we have to talk,That would be tough. I think I was one of the last one's not required to take foreign language.
hit:1498_conv:2996,lonely,Peace and quiet while you are studying is nice but when you are done and no one is around it tough.  I need human interaction.,Just finished studying.  The peace helped me concentrate but now no one is around to celebrate with.
hit:1498_conv:2996,lonely,Peace and quiet while you are studying is nice but when you are done and no one is around it tough.  I need human interaction.,That's too bad. It's nice to have friends to revel in our victories. Why don't you get yourself a beer and relax on the porch?
hit:499_conv:998,surprised, I ran into my old school mate outside the country. I could not believe my eyes; we were in a different country,How believable do you think this is when you run into your old school mate outside the country 
hit:499_conv:998,surprised, I ran into my old school mate outside the country. I could not believe my eyes; we were in a different country,i think that would be very unbelievable to run into someone out the country especially from school. Has that ever happened to you?
hit:12360_conv:24721,excited,I've never had a lust for life like I do these days.  I literally wake up every day stoked that I'm living my dreams and can't wait to see how much money I can make,I never thought I'd say it but these days I'm just stoked waking up and living the dream...I'm fully self-employed and answer to NOBODY and I have full autonomy of time_comma_ making more money than I did my previous crappy job...it's great
hit:12360_conv:24721,excited,I've never had a lust for life like I do these days.  I literally wake up every day stoked that I'm living my dreams and can't wait to see how much money I can make,You must feel so content at this point. It must have taken a lot of hard work to get to this point!
hit:6061_conv:12122,impressed,I was in a work meeting the other day and one of my coworkers was was able to recite from memory a whole lot of legal policy and verbiage. I was floored by how much he had retained from studying! ,I was in a work meeting the other day and one of my coworkers was was able to recite from memory a whole lot of legal policy and verbiage. I was floored by how much he had retained from studying! 
hit:6061_conv:12122,impressed,I was in a work meeting the other day and one of my coworkers was was able to recite from memory a whole lot of legal policy and verbiage. I was floored by how much he had retained from studying! ,Oh wow yeah that is quite impressive! He should become a lawyer if he isn't one already!
hit:1528_conv:3057,furious,I loaned some money to my friend at work. Turns out he quit a couple days ago and I won't be getting my money back as I have no way of contacting him..,I loaned some money to my friend at work. Turns out he quit a couple days ago and I won't be getting my money back as I have no way of contacting him..
hit:1528_conv:3057,furious,I loaned some money to my friend at work. Turns out he quit a couple days ago and I won't be getting my money back as I have no way of contacting him..,Wow! What a jerk for him to up and leave with no way to contact him. Was it a lot of money?
hit:8040_conv:16080,afraid,I told a friend I'd go bungee jumping with them a long time ago_comma_ and recently they've decided they'd like to take me up on that offer. But I'm really scared of heights.,"A while back I said to my friend_comma_ ""Yeah sure_comma_ I'd go bungee jumping with you one day"". Well I forgot about it and now I'm supposed to go bungee jumping with them fairly soon_comma_ but I'm scared of heights reaally bad."
hit:8040_conv:16080,afraid,I told a friend I'd go bungee jumping with them a long time ago_comma_ and recently they've decided they'd like to take me up on that offer. But I'm really scared of heights.,lol sorry for laughing _comma_ but that sounds like something i would agree to and forget_comma_ im afraid of heights too 
hit:5194_conv:10389,joyful,i was excited when i got approved my for my vacation,i was excited when i got approved my for my vacation
hit:5194_conv:10389,joyful,i was excited when i got approved my for my vacation,i would have been as well_comma_ going on vacation is really fun. are you going with family?
hit:1871_conv:3742,proud,I finally got a job,I lost my job a couple of months ago and yesterday i finally got a full time job!! such a relive
hit:1871_conv:3742,proud,I finally got a job,That is a relief Ive been in a similiar situation.  I know its hard to bring yourself out of a hole_comma_ I can barely see the light at the end of the tunnell
