conv_id,emotion,situation,utterance
hit:1957_conv:3915,impressed,I have been watching my 12 year old son play Fortnite.  His level of skill simply amazes me.  I have a hard time even believing that a human can do things that fast.,Recently_comma_ I've been watching my son play a game called Fortnite. It blows my mind how good he is at such a fast game.
hit:1957_conv:3915,impressed,I have been watching my 12 year old son play Fortnite.  His level of skill simply amazes me.  I have a hard time even believing that a human can do things that fast.,I have heard about that game.  I heard there was one guy that makes about $500_comma_000 a month playing it on the streaming service Twitch.  Maybe your son should give it a try.
hit:350_conv:700,sad,I miss my dog_comma_ Baby Girl_comma_ poor thing passed away last year after 15 years.,I miss my dog_comma_ Baby Girl_comma_ poor thing passed away last year after 15 years.
hit:350_conv:700,sad,I miss my dog_comma_ Baby Girl_comma_ poor thing passed away last year after 15 years.,Oh_comma_ that is SO hard. It sounds like she had a long and happy life. I'm sure you miss her so much.
hit:3090_conv:6181,sentimental,My grandma sent a lot of food to me through my mom. She's still making sure I get good food to eat.,My grandma sent a lot of food to me through my mom. She's still making sure I get good food to eat.
hit:3090_conv:6181,sentimental,My grandma sent a lot of food to me through my mom. She's still making sure I get good food to eat.,Some habits die hard.  My mom's always trying to send me food still.. I'm a grown man.
hit:3534_conv:7068,joyful,I feel happy when I am outside in nature.,I feel happy when I am outside in nature
hit:3534_conv:7068,joyful,I feel happy when I am outside in nature.,That's wonderful!  I do too.  I don't take it for granted because I've been battling Lupus for 13 years and in bed a lot.  Its an amazing world we have! What is on of your favorite things to do outside?
hit:12014_conv:24029,content,I got a very good grade on my final exam_comma_ Looking forward to going shopping.,I got a very good grade on my final exam_comma_ I am looking forward to go shopping.
hit:12014_conv:24029,content,I got a very good grade on my final exam_comma_ Looking forward to going shopping.,Congratulations! I fail to see the relevance between having a good grade and shopping however. Are you being rewarded for your grades?
hit:6021_conv:12043,sad,I was sad when my dog died,I was sad when my dog died
hit:6021_conv:12043,sad,I was sad when my dog died,I'm so sorry!  That can be a devastating time. I have been there before.  How long did you have your dog?
hit:9813_conv:19627,afraid,I am scared of horror movies_comma_ I never could tolerate them,I am scared of horror movies_comma_ I never could tolerate them
hit:9813_conv:19627,afraid,I am scared of horror movies_comma_ I never could tolerate them,Me too!  I used to be able to watch some when I was younger but then I realized I was torturing myself because I hate them!
hit:11961_conv:23923,trusting,I started learning free climbing without ropes from a professional!  I hope he really knows what he is doing!,I started learning free climbing without ropes from a professional! I hope he really knows what he is doing!
hit:11961_conv:23923,trusting,I started learning free climbing without ropes from a professional!  I hope he really knows what he is doing!,Wow_comma_ what a thrilling sport. Yeah_comma_ I sure hope he knows what he's doing. You life depends on it!
hit:11786_conv:23572,anxious,I kept thinking I had left the front door unlocked whilst I was on vacation,I kept thinking I had left the front door unlocked whilst I was on vacation!
hit:11786_conv:23572,anxious,I kept thinking I had left the front door unlocked whilst I was on vacation,That is a terrible feeling. I saw a movie where a family actually left their kid at home. That would be the worst.
hit:10974_conv:21949,hopeful,It has been raining a lot lately_comma_ I am really trusting the seal on our doors to keep the water out. ,It has been raining a lot lately_comma_ I am really trusting the seal on our doors to keep the water out.
hit:10974_conv:21949,hopeful,It has been raining a lot lately_comma_ I am really trusting the seal on our doors to keep the water out. ,Yeah flooding is a real problems these days. The weather is crazy! Hopefully you and your house will stay nice and dry.
