conv_id,emotion,situation,utterance
hit:12201_conv:24402,apprehensive,I wasn't able to pay rent recently. I had a messed up home.,I recently did not pay my rent. My land lord has been terrible at providing services
hit:12201_conv:24402,apprehensive,I wasn't able to pay rent recently. I had a messed up home.,Oh no. I rent also so I know your pain. My last landlord was awful.  How did your landlord react?
hit:10826_conv:21653,apprehensive,I'm 47 years old and have been taking psychotropic meds for well over 30 years. I'm having more and more trouble with them working properly. ,I'm 47 years old and have been taking psychotropic meds for well over 30 years. I'm having more and more trouble with them working properly. It's happening a lot now. I'm at my wits end
hit:10826_conv:21653,apprehensive,I'm 47 years old and have been taking psychotropic meds for well over 30 years. I'm having more and more trouble with them working properly. ,Oh I'm sorry you are going through that. Have you tried to go back to your doctor and discuss making some changes?
hit:441_conv:883,surprised,Well_comma_ this isn't going to make me sound like the manliest individual ever_comma_ but I think I need to tell it to someone. A few weeks ago_comma_ I was driving home from work. It was late. i was tired. So I wasn't my usual self. ,Well_comma_ this isn't going to make me sound like the manliest individual ever_comma_ but I think I need to tell it to someone. A few weeks ago_comma_ I was driving home from work. It was late. i was tired. So I wasn't my usual self. I was singing along to some song when all of a sudden I glanced up and saw two eyes looking back at me_comma_ and at the time I didn't know whos eyes they were so I was scared to death. I slammed on my breaks_comma_ in the middle of the road_comma_ jumped out_comma_ and was ready to run... I mean fight whoever was in my back seat. Long story short_comma_ I saw my own reflection in the mirror. 
hit:441_conv:883,surprised,Well_comma_ this isn't going to make me sound like the manliest individual ever_comma_ but I think I need to tell it to someone. A few weeks ago_comma_ I was driving home from work. It was late. i was tired. So I wasn't my usual self. ,THAT IS TERRIFYING. Until the end of your story.. then I laughed so hard I cried. But that is so relatable. I've been terrified of my own shadow more than once.
hit:11828_conv:23656,confident,getting the job,i had a job interview today and i feel really good about it
hit:11828_conv:23656,confident,getting the job,you know something worker_1_comma_ everytime you feel good about something_comma_ it always means that you did good! take for example myself_comma_ when i had my job interview i also felt really good about it and guess what? I GOT THE JOB! 
hit:7928_conv:15856,nostalgic,When I went back to my home town and drove to the towns annual fair_comma_ it hasn't changed much so it felt like i went back to my childhood.,I recently drove back to my hometown and went to the towns fair_comma_ it felt so nice reliving my childhood.
hit:7928_conv:15856,nostalgic,When I went back to my home town and drove to the towns annual fair_comma_ it hasn't changed much so it felt like i went back to my childhood.,That's awesome_comma_ I went to visit my parents and my hometown last month_comma_ it is a great feeling.  How was the fair?
hit:620_conv:1240,apprehensive,The first time that I ever tried weed was so scary at first. I was in Amsterdam and I was offered a hit from a bong and I was really hesitant_comma_ but it was a great time after that.,Ever tried weed? I did over in Amsterdam and man I was so nervous to try it!
hit:620_conv:1240,apprehensive,The first time that I ever tried weed was so scary at first. I was in Amsterdam and I was offered a hit from a bong and I was really hesitant_comma_ but it was a great time after that.,I tried it when I was a student. It wasn't my cup of tea. How did you find it?
hit:2688_conv:5377,sad,I think that even when you feel down_comma_ its a great opportunity to go deeper into yourself.,I feel very strange for not feeling any remorse about anything really.
hit:2688_conv:5377,sad,I think that even when you feel down_comma_ its a great opportunity to go deeper into yourself.,Maybe you haven't done anything terribly wrong that anyone would feel remorseful about. Do you think that's it?
hit:4906_conv:9812,confident,I had to take my cerification test for medical assistant_comma_ i studied day and night for months!,I was out of school for over a year and thought i forgot everything before taking this big test
hit:4906_conv:9812,confident,I had to take my cerification test for medical assistant_comma_ i studied day and night for months!,You would be so suprised at how much stays all the way in the nooks and crannies of your brain when you take a break!
hit:8261_conv:16522,guilty,I felt so bad when I had to board my dog while I was on vacation. ,I felt so bad when I had to board my dog while I was on vacation. It made me feel like a bad dog mom! 
hit:8261_conv:16522,guilty,I felt so bad when I had to board my dog while I was on vacation. ,Aww_comma_ I know that can be hard_comma_ but you can't be too hard on yourself.  Sometimes you don't have a choice.
hit:10676_conv:21352,joyful,I have been feeling very happy lately because my boyfriend and I have finally started to get serious in or relationship. ,I have been feeling very happy lately! :) 
hit:10676_conv:21352,joyful,I have been feeling very happy lately because my boyfriend and I have finally started to get serious in or relationship. ,Awesome! Nothing like stringing together a long streak of feeling happy in the world. Anything in particular got you chipper?
