conv_id,emotion,situation,utterance
hit:9163_conv:18327,proud,I couldn't be more happy my daughter made straight A's all year.,My daughter made straight A's all year. I am so happy.
hit:9163_conv:18327,proud,I couldn't be more happy my daughter made straight A's all year.,That is wonderful!  She must be so proud of herself and I know you are proud of her.  Its great that she likes learning so much.
hit:12123_conv:24246,joyful,I just won $300 dollars on a scratch off ticket. It feel really good. I can pay some bills with it.,I just won $300 dollars on a scratch off ticket. It feel really good. I can pay some bills with it.
hit:12123_conv:24246,joyful,I just won $300 dollars on a scratch off ticket. It feel really good. I can pay some bills with it.,That is wonderful news. That is a lot of money to win. I am happy for you.
hit:10216_conv:20432,anxious,I just gave up smoking cigarettes. It was pretty hard but the worst part is how everything puts you on edge and it is hard to relax.,I just gave up smoking cigarettes. It was pretty hard_comma_ but the worst part is how everything puts you on edge and it is hard to relax.
hit:10216_conv:20432,anxious,I just gave up smoking cigarettes. It was pretty hard but the worst part is how everything puts you on edge and it is hard to relax.,Oh wow_comma_ I wish I could find the courage to do that_comma_ it surely takes a lot of will power. how did you do it>
hit:8194_conv:16388,impressed,This parrot can hold full conversations. Only problem is it keeps calling its owner fat while he's eating.,This parrot can hold full conversations. Only problem is it keeps calling its owner fat while he's eating
hit:8194_conv:16388,impressed,This parrot can hold full conversations. Only problem is it keeps calling its owner fat while he's eating.,I'm sorry_comma_ that made me laugh. Never really seen a parrot speak that well before. Thought it as just something you see in movies. Does it say anything else fun?
hit:720_conv:1440,content,I feel quite content with my life. I've seen everything and done everything. I just want to sit back and enjoy life in the countryside far away from cities.  ,I feel quite satisfied with my life. I've seen everything and done everything what there is in life. 
hit:720_conv:1440,content,I feel quite content with my life. I've seen everything and done everything. I just want to sit back and enjoy life in the countryside far away from cities.  ,You must be really happy_comma_ I bet you have a beautiful wife and lots of money in the bank :)
hit:8574_conv:17149,disgusted,I get so down on humaity sometimes watching true crime shows,Sometimes I get sad watching true crime shows
hit:8574_conv:17149,disgusted,I get so down on humaity sometimes watching true crime shows,I agree.  That happened to me and I had to stop watching them.  I worry too much about it happening to me or_comma_ even worse_comma_ my kids.
hit:7040_conv:14081,devastated,My husband told me last year that he wants a divorce.  Not real reason IMO_comma_ just said that he's unhappy.,My husband told me last year that he wanted a divorce.
hit:7040_conv:14081,devastated,My husband told me last year that he wants a divorce.  Not real reason IMO_comma_ just said that he's unhappy.,Sorry to hear that how did things turn out did you two make it work or going through the process now? 
hit:3247_conv:6494,ashamed,I didn't get a chance to make dinner for my date_comma_ so I got her McDonalds.,I didn't get a chance to make dinner for my date_comma_ so I got her McDonalds
hit:3247_conv:6494,ashamed,I didn't get a chance to make dinner for my date_comma_ so I got her McDonalds.,Oops.  That's doesn't have to be a bad thing.  No one can resist fries from McDonalds.  How did she react?
hit:4997_conv:9994,trusting,I took my boots off after a long day of working outside and MAN_comma_ the smell!,I worked all day in the sun and didn't put socks on before putting my boots on. Boy did I regret that later in the day when I took them off!
hit:4997_conv:9994,trusting,I took my boots off after a long day of working outside and MAN_comma_ the smell!,Oh man_comma_ did you put your socks on after you put your boots on? That must of been awkward getting your socks dirty. 
hit:2106_conv:4212,annoyed,There was a traffic jam because people were slowing to look at a wreck on the other side of the highway.,There was a traffic jam because people were slowing to look at a wreck on the other side of the highway
hit:2106_conv:4212,annoyed,There was a traffic jam because people were slowing to look at a wreck on the other side of the highway.,Oh no_comma_ I hate when that happens.  People always feel a need to look and it causes the other lanes to be at a standstill as well.  How long did you have to wait?
