conv_id,emotion,situation,utterance
hit:9579_conv:19159,nostalgic,I was helping my girlfriend pack up her sons toys and he had a lite-brite.  I loved playing with a lite-brite when I was younger.,I was helping my girlfriend pack up her sons toys and he had a lite-brite.  I used to have a lite-brite and loved playing with it when I was younger.  It brought back some good memories.
hit:9579_conv:19159,nostalgic,I was helping my girlfriend pack up her sons toys and he had a lite-brite.  I loved playing with a lite-brite when I was younger.,I bought a lite brite from goodwill about a year ago. It was one of the remakes from recent years but we had fun with it.
hit:10598_conv:21197,guilty,I forgot my brothers birthday. I tried to make it up by calling the next day but he knew I forgot.,I forgot my brothers birthday and I tried to cover it up but he knew. I called him the next day but it wasn't the same.
hit:10598_conv:21197,guilty,I forgot my brothers birthday. I tried to make it up by calling the next day but he knew I forgot.,Oh no! I hate when that happens. Happens to me all the time. Did he forgive you?
hit:1677_conv:3355,lonely,After my two best friends moved away_comma_ I felt pretty depressed and miss them a lot.,Two of my best friends moved away recently not far apart from one another. Left me feeling a bit empty.
hit:1677_conv:3355,lonely,After my two best friends moved away_comma_ I felt pretty depressed and miss them a lot.,Dang_comma_ that's rough. Like a double-dose of sadness. My girlfriend and I are long distance_comma_ so I know how that goes. Is there any way you can still keep in touch with them?
hit:3588_conv:7177,excited,I recently went on a road trip with some friends. We had a great time and posted up on the beach.,I went on a road trip with some friends. We had a wonderful time hanging out on the beach and camping_comma_ too!
hit:3588_conv:7177,excited,I recently went on a road trip with some friends. We had a great time and posted up on the beach.,Getting out of town and way from all of everday life's struggles always sounds like a great time.  Did you leave you cell phone at home while you weer away to 'really' get away from everything for a minute?
hit:10306_conv:20613,jealous,My brother got such a nice Snowboard for his birthday when we were teenagers. I wanted one too_comma_ but didn't end up getting what I wanted. ,My brother got such a nice Snowboard for his birthday when we were teenagers. I wanted one too_comma_ but didn't end up getting what I wanted
hit:10306_conv:20613,jealous,My brother got such a nice Snowboard for his birthday when we were teenagers. I wanted one too_comma_ but didn't end up getting what I wanted. ,That doesn't sound like such a pleasurable memory. Maybe you received a gift your brother always secretly wish he had!
hit:9584_conv:19169,anticipating,I just bought a ticket to britney spears live show in vegas_comma_ It is in 3 months_comma_ I cannot wait!,Nothing in life is certain_comma_ the only control you have is to decide what to do with the time that has been given to you.
hit:9584_conv:19169,anticipating,I just bought a ticket to britney spears live show in vegas_comma_ It is in 3 months_comma_ I cannot wait!,I tend to believe that those who have Biblical faith do have a certainty_comma_ that God will bless them despite circumstances. 
hit:4654_conv:9309,sad,when it was my dads anniversary of death every year in july ,every july i feel the same way_comma_ down in the dumps because its the month my father passed away. 
hit:4654_conv:9309,sad,when it was my dads anniversary of death every year in july ,Oh man_comma_ I'm so sorry for your loss. I'm sure as time goes on it will become less and less.
hit:3770_conv:7540,sentimental,I think most days now I get sentimental.  Our daughters are growing up and things strike me on a daily basis that life is changing.,Our daughters are growing up so fast on us. They are now 18 and almost 16.  I think you blink and the years just fly by.
hit:3770_conv:7540,sentimental,I think most days now I get sentimental.  Our daughters are growing up and things strike me on a daily basis that life is changing.,Yes i agree.  I have 3 boys and they are in their twenties. I don't know where the years went.
hit:2793_conv:5587,caring,I am blessed with a very good woman,My wife is so caring I feel blessed to have her as a wife
hit:2793_conv:5587,caring,I am blessed with a very good woman,That is amazing. It is so nice to have someone to share your life with. How long have y'all been together?
hit:10709_conv:21418,apprehensive,I was nervous for my first day of college.,I was nervous for my first day of college.
hit:10709_conv:21418,apprehensive,I was nervous for my first day of college.,oh yeah? was it because you didn't know if you could do the work_comma_ or because of all the hot college girls
