conv_id,emotion,situation,utterance
hit:3885_conv:7770,sentimental,There is a restaurant that has been around for a while. They're closing down after the wife passed away.,There is a restaurant that has been around for a while. They're closing down after the wife passed away.
hit:3885_conv:7770,sentimental,There is a restaurant that has been around for a while. They're closing down after the wife passed away.,That's terrible. It's a shame that they were not able to keep the place going in her memory. 
hit:10124_conv:20249,trusting,The last time I went on vacation I had to find a good cat sitter who could be relied on to remember to come by each day to feed the cats.,Last month I went on vacation and had to find someone to cat sit. It was a relief to find someone that I could trust to come by each day and not forget.
hit:10124_conv:20249,trusting,The last time I went on vacation I had to find a good cat sitter who could be relied on to remember to come by each day to feed the cats.,It's wonderful peace of mind to find someone you can trust with your fur babies! Did you have a nice trip?
hit:2163_conv:4327,lonely,I was always socially awkward_comma_ i feel so lonely,I'm kind of socially awkward and I don't know how to start conversations in real life. I wish i had more friends
hit:2163_conv:4327,lonely,I was always socially awkward_comma_ i feel so lonely,having a few good friends or even one is better then having a bunch of fake ones. It is hard to make friends as an adult that are true friends even if you are great at it! So don't feel bad
hit:3251_conv:6502,furious,MY friend used my car all day today and didnt even put any gas in it. She left trash in it too,I let my friend borrow my car today
hit:3251_conv:6502,furious,MY friend used my car all day today and didnt even put any gas in it. She left trash in it too,That was so nice of you.  What did they need to use it for?  Were you able to live without it?
hit:10036_conv:20073,faithful,I met my wife online 7 years ago and can't see myself with anyone else_comma_ ever.,I met my wife online 7 years ago and can't see myself with anyone else_comma_ ever.
hit:10036_conv:20073,faithful,I met my wife online 7 years ago and can't see myself with anyone else_comma_ ever.,You are so lucky to find someone special online. That can turn out so badly sometimes for some people. 
hit:1281_conv:2562,terrified,I have anxiety so I get terrible panick attacks sometimes.,I have bad panic attacks about death after experiencing so much of it the past year
hit:1281_conv:2562,terrified,I have anxiety so I get terrible panick attacks sometimes.,I am so sorry to hear that. I assume lots of folks close to you have entered eternity lately?
hit:736_conv:1473,disgusted,Every Sunday I have to take the trash out to the road. I feel an overwhelming sense of disgust every time I lift up the lid and a swarm of flies appears.,Do you usually take your trash out to the road every week? It is quite an awful experience_comma_ in my opinion. I feel very disgusted hauling that big ole bin to the road.
hit:736_conv:1473,disgusted,Every Sunday I have to take the trash out to the road. I feel an overwhelming sense of disgust every time I lift up the lid and a swarm of flies appears.,I live in an apartment so I take mine out to the dumpster every few weeks. I feel your pain though. Growing up I had to take ours down our steep driveway every week.
hit:1299_conv:2598,anticipating,When I was pregnant_comma_ I tried to figure out how I would feel once my son came. I thought about it alot!,When I was pregnant_comma_ I thought so much about what my son would make me feel!
hit:1299_conv:2598,anticipating,When I was pregnant_comma_ I tried to figure out how I would feel once my son came. I thought about it alot!,I wish I could feel that feeling_comma_ (unfortunately_comma_ I am a man). What did you end up naming your son?
hit:10869_conv:21739,disgusted,My dog was chewing on dead frog. So gross!! I hope it was not poisonous.,My dog was chewing on dead frog. So gross!! I hope it was not poisonous.
hit:10869_conv:21739,disgusted,My dog was chewing on dead frog. So gross!! I hope it was not poisonous.,oh man dogs are crazy! My dog killed a cat recently_comma_ I hope it's not poison!! Is he okay?
hit:205_conv:410,terrified,"The other night my boyfriend and I watched the film ""within"" on Netflix and i was pretty scared trying to fall asleep afterwards","Have you seen the film ""within"" on netflix? The other night my boyfriend and i watched it and I had trouble sleeping afterwards_comma_ it was pretty creepy!"
hit:205_conv:410,terrified,"The other night my boyfriend and I watched the film ""within"" on Netflix and i was pretty scared trying to fall asleep afterwards",No I haven't actually_comma_ I recently just canceled my netflix service! I have been thinking about resubscribing though. 
