conv_id,emotion,situation,utterance
hit:7381_conv:14762,impressed,it was impressive to see Lebron sign with the lakers and leave the cavs a second time,it was impressive to see lebron sign with the lakers and leave the cavs a second time
hit:7381_conv:14762,impressed,it was impressive to see Lebron sign with the lakers and leave the cavs a second time,i don't really follow players when they get so big that they seem like they are getting too big for their britches
hit:3233_conv:6467,caring,I love my kids so much. I want them to live with me forever,MY kids are my favorite people in the world.
hit:3233_conv:6467,caring,I love my kids so much. I want them to live with me forever,Oh yeah? That sounds awesome. That's how it should be! Can you tell me a little bit about them?
hit:10662_conv:21324,hopeful,When I was a kid_comma_ I went on a few trips to the Mountain for some snowboarding lessons_comma_ come Christmas time you bet I was just praying for a snowboard of my own.,When I was a kid_comma_ I went on a few trips to the Mountain for some snowboarding lessons_comma_ come Christmas time you bet I was just praying for a snowboard of my own
hit:10662_conv:21324,hopeful,When I was a kid_comma_ I went on a few trips to the Mountain for some snowboarding lessons_comma_ come Christmas time you bet I was just praying for a snowboard of my own.,Did you ever get your own snowboard ? It looks like so much fun ! I see people on tv_comma_ where they are flying off mountain sides !
hit:3131_conv:6262,excited,I am thrilled!  I just found out that I'm pregnant!  Its my second child and I've been having trouble getting pregnant again.  It was such a surprise!,I am thrilled! I just found out that I'm pregnant! Its my second child and I've been having trouble getting pregnant again. It was such a surprise!.
hit:3131_conv:6262,excited,I am thrilled!  I just found out that I'm pregnant!  Its my second child and I've been having trouble getting pregnant again.  It was such a surprise!,Congratulations. Yes it can be very hard to get pregnant and carry children for some. I know how that goes
hit:187_conv:374,confident,I was confident when I beat this popular girl in the class elections in high school. I expected to lose badly,I beat my classmate in a school election_comma_ even though she was way more popular
hit:187_conv:374,confident,I was confident when I beat this popular girl in the class elections in high school. I expected to lose badly,omg congratulations! Thats a great achievement and must give you so much pride and motication for the future
hit:10986_conv:21972,caring,When I had my child_comma_ I felt like doing nothing but protecting her. ,Having a child changed my life. I never imagined I could be so protective of something. 
hit:10986_conv:21972,caring,When I had my child_comma_ I felt like doing nothing but protecting her. ,I have heard the same thing from my friends who have kids!  They say it's like a force takes over as soon as the baby is born
hit:5924_conv:11848,apprehensive,I've been feeling nervous lately.,I've been a little nervous lately and I don't know why exactly.
hit:5924_conv:11848,apprehensive,I've been feeling nervous lately.,Nervous? That's interesting. Has anything changed recently? What are your thoughts on why it's happening?
hit:10229_conv:20459,caring,I took the kids to visit the residents at the Veterans Home. We made some special treats to take to them.,I took the kids to visit the residents at the Veterans Home. We made some special treats to take to them.
hit:10229_conv:20459,caring,I took the kids to visit the residents at the Veterans Home. We made some special treats to take to them.,Wow_comma_ I am sure the Veterans loved it! What kind of treats did you and the kids bring to them?
hit:2132_conv:4264,hopeful,I am hopeful that I would be rich someday,I am always suffering due to lack of money and I wish I could be rich someday
hit:2132_conv:4264,hopeful,I am hopeful that I would be rich someday,I am in the same boat_comma_ but I think that I can still be very happy and very content with the little bit of money or lack of I have. 
hit:7431_conv:14863,hopeful,I have been jobless for 6 months now. Next week_comma_ I have five interviews. I hope to be hire in one of those positions.,I have been jobless for 6 months now. Next week_comma_ I have five interviews. I hope to be hire in one of those positions
hit:7431_conv:14863,hopeful,I have been jobless for 6 months now. Next week_comma_ I have five interviews. I hope to be hire in one of those positions.,i hope that you will get the job that is going to be what is best for you. stay positive.
