conv_id,emotion,situation,utterance
hit:10531_conv:21062,sentimental,I finally bought a back up drive to store my photos on. I spent a lot of time looking at old family photos and organizing them. It made me wish I could go back in time!,I was storing all of my old photos on my new external hard drive yesterday. It made me wish I could go back and time and see some relatives again.
hit:10531_conv:21062,sentimental,I finally bought a back up drive to store my photos on. I spent a lot of time looking at old family photos and organizing them. It made me wish I could go back in time!,I usually love the trips down memory lane_comma_ but the sad side of it are the ones who are no longer around. I'm sorry.
hit:6764_conv:13528,furious,I am pissed off at Trump,I am so pissed off at Trump_comma_ he is the worst president ever.
hit:6764_conv:13528,furious,I am pissed off at Trump,Why do you feel that way?  Has he enacted any policies that directly affect you or anyone you know?  For the record - I'm not too fond of him either_comma_ just curious more than anything.
hit:2087_conv:4174,sad,My grandfather passed from medical malpractice a year ago.,My grandfather passed a year ago today thanks to medical malpractice. 
hit:2087_conv:4174,sad,My grandfather passed from medical malpractice a year ago.,Oh no_comma_ I am so sorry to hear that. That must be so hard. How have you been coping?
hit:11039_conv:22079,disgusted,My dog went number 2 in the house in the middle of the night and ate some of it.  The next morning it threw up everything and it was the worst smelling thing I think I have ever smelled.,My dog went number 2 in the middle of the night inside.  The next morning she threw up everything...it was the worst smelling pile of stuff I've ever smelled.
hit:11039_conv:22079,disgusted,My dog went number 2 in the house in the middle of the night and ate some of it.  The next morning it threw up everything and it was the worst smelling thing I think I have ever smelled.,Oh man_comma_ i'm about to eat dinner over here! lol that's pretty gross. My cat pukes up stuff all the time so i can kind of relate.
hit:11932_conv:23865,faithful,We had a very old dog. He wasn't in any pain_comma_ and he was enjoying food and human company just as much as always. When it came time for him to pass away_comma_ we laid with him on a blanket on the floor until he was gone.,I was really missing my dog Freddy today. He passed away recently at age 16. He was my constant companion.
hit:11932_conv:23865,faithful,We had a very old dog. He wasn't in any pain_comma_ and he was enjoying food and human company just as much as always. When it came time for him to pass away_comma_ we laid with him on a blanket on the floor until he was gone.,"Oh_comma_ I""m sorry to hear that! I know how hard that can be to lose a loved pet."
hit:915_conv:1830,disgusted,When my dog chewed up a hole in the carpet.,My dog chewed a hole in my carpet 2 weeks ago.. I was very disgusted to say the least!
hit:915_conv:1830,disgusted,When my dog chewed up a hole in the carpet.,Haha I'm sorry! My dog is chill now but he ate a hole in the wall when he was a puppy lol
hit:171_conv:343,jealous,My friend had encouraged me to apply for teaching jobs. I went on several and didn't get hired. She went on one and got hired right away.,My friend was telling me about teaching jobs to apply for. I didn't get hired_comma_ but she got one right off the bat!
hit:171_conv:343,jealous,My friend had encouraged me to apply for teaching jobs. I went on several and didn't get hired. She went on one and got hired right away.,It sounds like you're happy for her_comma_ which is commendable given you didn't get hired. Were you very disappointed?
hit:7734_conv:15469,embarrassed,I go out with one of my friend. This friend is so cheap that he doesn't to pay for anything. He even once embarrassed me in a bar.,I go out with one of my friend. This friend is so cheap that he doesn't to pay for anything. He even once embarrassed me in a bar.
hit:7734_conv:15469,embarrassed,I go out with one of my friend. This friend is so cheap that he doesn't to pay for anything. He even once embarrassed me in a bar.,That sounds frustrating_comma_ especially if they are inconsiderate and drain you of your funds. They sound kind of entitled.
hit:474_conv:949,anxious,I am so nervous.  I am going to the dentist to have a tooth pulled tomorrow.,I am really nervous.  I have to go tomorrow to get my tooth pulled and I am scared to death.  I hate the dentist!
hit:474_conv:949,anxious,I am so nervous.  I am going to the dentist to have a tooth pulled tomorrow.,Oh no! I hate the dentist too! I haven't been in forever. I'm sorry. You will be okay though! Hoping it all goes well. Is it hurting you?
hit:10538_conv:21076,devastated,I got turned down for a job I really wanted.  I'd worked extremely hard to put myself in a position to have a decent chance of getting it_comma_ and I thought I interviewed really well.  But when I found out someone else got the job I was extremely disappointed and demoralized.,I got turned down for a job I really wanted.
hit:10538_conv:21076,devastated,I got turned down for a job I really wanted.  I'd worked extremely hard to put myself in a position to have a decent chance of getting it_comma_ and I thought I interviewed really well.  But when I found out someone else got the job I was extremely disappointed and demoralized.,Ugh_comma_ sorry! You must be disappointed. But remember if the door doesn't open_comma_ it probably wasn't yours. There's something else in store for you!
