conv_id,emotion,situation,utterance
hit:11547_conv:23094,furious,My cats are tearing up my basement! They've been so bad lately and just ripping up valuable furniture. They are acting like little demons.,My cats for the most part are angels_comma_ but they've absolutely destroyed a very nice sofa bed my grandmother left me when she passed.
hit:11547_conv:23094,furious,My cats are tearing up my basement! They've been so bad lately and just ripping up valuable furniture. They are acting like little demons.,Oh no! I take they still got their claws. mine is the same way but there is one piece of furniture he just insists on ruining.
hit:5963_conv:11927,prepared,I've got a lot of haters so I'm ready to knock out a jealous little punk who tries crossing me at all times.,I live the life of my dreams.  As a result I've got a lot of haters so I'm always ready to knock out a jealous little punk who tries crossing me at all times
hit:5963_conv:11927,prepared,I've got a lot of haters so I'm ready to knock out a jealous little punk who tries crossing me at all times.,its sad but true_comma_ people dont want to see others doing well! got to be ready to protect what is yours! 
hit:3769_conv:7538,apprehensive,I have to go to Mexico for business in two weeks.  I have never been and I am nervous,So I am headed to Mexico for work in about 2 weeks and I am a bit nervous.  I have never been and I am not sure what to expect.
hit:3769_conv:7538,apprehensive,I have to go to Mexico for business in two weeks.  I have never been and I am nervous,I think that it's completely normal to feel that way for such a long distance trip. I assume you're going from America. I bet you would feel better by doing a bit of research!
hit:3642_conv:7285,trusting,I always enjoy ordering things on newegg because I'm confident it will arrive quick and on time.,When I shop online for computer parts_comma_ I like to use newegg because I am confident their items will ship fast and on time.
hit:3642_conv:7285,trusting,I always enjoy ordering things on newegg because I'm confident it will arrive quick and on time.,I have never used newegg before_comma_ and I think that sounds like that are very good at what they do. I might have to check them out!
hit:11275_conv:22551,afraid,We recently had some really bad storms. I really thought it was going to hail on my brand new car_comma_,Bought a new car a few months back. Couple nights ago we had a big storm roll through. I thought for sure it was going to hail all over my new car.
hit:11275_conv:22551,afraid,We recently had some really bad storms. I really thought it was going to hail on my brand new car_comma_,oh man. i hate that. we've had some pretty nasty storms come through Austin in the last few months and luckily i've managed to be in some random parking garage out shopping or eating when they've rolled through.
hit:8627_conv:17254,jealous,It seems everyone in my family has a big house_comma_ except us.  It bothers me sometimes but then I also realize that we don't have the debt they all have either.,It seems everyone in my family has a big house_comma_ except us.
hit:8627_conv:17254,jealous,It seems everyone in my family has a big house_comma_ except us.  It bothers me sometimes but then I also realize that we don't have the debt they all have either.,Eh_comma_ you'll get there eventually. Besides_comma_ big houses aren't even that great! All you need is a moderate amount of space to live comfortably.
hit:11459_conv:22918,embarrassed,at work I kept on hearing people laughing behind me_comma_ when I got to my desk_comma_ my coworker pointed out a postage stamp was stuck on back of my head,at work I kept on hearing people laughing behind me_comma_ when I got to my desk_comma_ my coworker pointed out a postage stamp was stuck on back of my head
hit:11459_conv:22918,embarrassed,at work I kept on hearing people laughing behind me_comma_ when I got to my desk_comma_ my coworker pointed out a postage stamp was stuck on back of my head,Wow_comma_ that's so mean of them to laugh at you! At least someone pointed it out eventually_comma_ right? 
hit:2356_conv:4712,faithful,3,my girlfriend annoys me sometimes_comma_ but I still love her anyway
hit:2356_conv:4712,faithful,3,A little bump in a relationship should not affect it_comma_ that is good. Always love and take care of her.
hit:1976_conv:3953,furious,I had a one night stand during my last official trip. I am scared to tell my wife that a baby was birth out of the one night stand_comma_ what do i do?, had a one night stand during my last official trip. I am scared to tell my wife that a baby was birth out of the one night stand_comma_ what do i do?
hit:1976_conv:3953,furious,I had a one night stand during my last official trip. I am scared to tell my wife that a baby was birth out of the one night stand_comma_ what do i do?,Oh that is a tough one! You have to tell her no matter what! Just suck it up and break it to her!
hit:9322_conv:18644,anxious,I really hate going in front of crowds. Especially when I had to recite a poem in front of a whole crowd of people.,I really hate public speaking_comma_ so it doesn't help that I had to recite a poem in public way back in like 6th grade.
hit:9322_conv:18644,anxious,I really hate going in front of crowds. Especially when I had to recite a poem in front of a whole crowd of people.,I definitely understand that feeling.  It took me forever to sign up for my Speech Communications class because of speaking in public.
