conv_id,emotion,situation,utterance
hit:2167_conv:4334,disgusted,So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground.,So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground. They constantly have to replace it and it's the only free one in the area.
hit:2167_conv:4334,disgusted,So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground.,Oh_comma_ that sound alful! Some people have zero respect for others belonging and even less for things we all need to share.
hit:12311_conv:24623,embarrassed,One time I got so drunk I stripped down and got into the pool_comma_ we just so happen to have alot of people around. The worse is not remembering and having people tell you the story,There was this one time years ago that we threw a party and I got so drunk_comma_ I do not remember anything! You know it is bad when you have people telling you what all you did and you can not remember any of it
hit:12311_conv:24623,embarrassed,One time I got so drunk I stripped down and got into the pool_comma_ we just so happen to have alot of people around. The worse is not remembering and having people tell you the story,Yeah_comma_ when I was younger I did some of that stuff as well. It's a really embarrassing thing to hear stories about things you did that you don't remember doing.
hit:11512_conv:23024,prepared,I had to give a speech in front of a lot of people. I practiced for two weeks until I had it down perfect.,Last month I had to give a speech in front of a lot of people. I was nervous when I first found out.
hit:11512_conv:23024,prepared,I had to give a speech in front of a lot of people. I practiced for two weeks until I had it down perfect.,Oh I'm so socially awkward and anxious I'd never be able to give a speech. How did it turn out?
hit:11499_conv:22998,furious,When I got back from vacation_comma_ most of my garden was dead. My dad promised me he would water it!,When I got back from vacation_comma_ most of my garden was dead. My roommate promised me she would water it!
hit:11499_conv:22998,furious,When I got back from vacation_comma_ most of my garden was dead. My dad promised me he would water it!,I will go out on a limb and say she didn't hold up her end_comma_ hope you get your garden back bright and beautiful
hit:11624_conv:23248,anticipating,Waiting for my test back from my math teacher. I think I scored well.,I'm nervous about this test I did.
hit:11624_conv:23248,anticipating,Waiting for my test back from my math teacher. I think I scored well.,Don't be nervous. I am sure you did alright. It is normal to think that but most of the time it is all in the head.
hit:5482_conv:10964,proud,the best day ever was watching my son graduate school,it was the best feeling ever watching my son graduate school
hit:5482_conv:10964,proud,the best day ever was watching my son graduate school,I bet it was! I have two kids but they're pretty young. I'm looking forward to seeing them achieve the same thing.
hit:2260_conv:4520,grateful,Whenever I see homeless people_comma_ I am so thankful for where I am in life. That could easily have been me_comma_ they just got the bad roll of the die.,Whenever I see homeless people_comma_ I am so thankful for where I am in life. That could easily have been me_comma_ they just got the bad roll of the die.
hit:2260_conv:4520,grateful,Whenever I see homeless people_comma_ I am so thankful for where I am in life. That could easily have been me_comma_ they just got the bad roll of the die.,It's such a terrible situation. You just never know what circumstances have brought someone to where they are.
hit:1679_conv:3359,impressed,I watched my friend do a really cool backflip!,I was so happy to watch my friend do a backflip
hit:1679_conv:3359,impressed,I watched my friend do a really cool backflip!,I've always been too scared to do a backflip. I always worry I'm going to break my neck or something. Did it take him a long time to get it right?And did he get hurt?
hit:2637_conv:5275,annoyed,The store I am ordering from won't ship to Canada_comma_ even though I found the perfect present for my brothers birthday.,I couldn't buy my brother his gift from an online retailer that starts with an A_comma_ because apparently they don't ship to Canada from their .com website. :(
hit:2637_conv:5275,annoyed,The store I am ordering from won't ship to Canada_comma_ even though I found the perfect present for my brothers birthday.,Oh I think I can guess which retailer you're talking about. I've had so many problems with them over the years
hit:5320_conv:10641,guilty,I cheated on a test at school. I really feel like I should come clean about it to my professor.,I was taking an important test in one of my classes the other day... I'm ashamed to say that I cheated.
hit:5320_conv:10641,guilty,I cheated on a test at school. I really feel like I should come clean about it to my professor.,I've cheated on occasion. It's never right but it's easy. At least you're ashamed of it.
