conv_id,emotion,situation,utterance
hit:10519_conv:21039,sentimental,I had a lot of feelings when I found pictures of my dog who has passed.,I had a lot of feelings when I found pictures of my dog who has passed.
hit:10519_conv:21039,sentimental,I had a lot of feelings when I found pictures of my dog who has passed.,It's always difficult losing a pet.  I'm sure you had a flood of positive memories and sadness than they're gone
hit:11140_conv:22281,caring,I feel protective of my children. I love them more than anything in this world.,My children are getting old. They are starting to spread the wings. So_comma_ I would have to let go and let them fly.
hit:11140_conv:22281,caring,I feel protective of my children. I love them more than anything in this world.,That can't be easy. How old are your children? Sometimes I wish we could keep our kids small forever!
hit:2740_conv:5481,furious,i was so angry when i found out that my girlfriend cheated on me.. dont know how i can forgive her,i was so angry when i found out that my girlfriend cheated on me.. dont know how i can forgive her
hit:2740_conv:5481,furious,i was so angry when i found out that my girlfriend cheated on me.. dont know how i can forgive her,I am so sorry! I would have a hard time forgiving that betrayal of trust. How long have you been together?
hit:8692_conv:17385,grateful,My neighbor returned my lawn gnome today. I was so thankful.,My neighbor returned my lawn gnome today.
hit:8692_conv:17385,grateful,My neighbor returned my lawn gnome today. I was so thankful.,"How nice of you to loan it out! Have to admit_comma_ never heard of someone ""borrowing"" a lawn ornament though."
hit:889_conv:1778,excited,I won a $2 lottery ticket.,On a whim_comma_ I decided to buy a $1 lottery ticket_comma_ and to my surprise_comma_ I won $2 from that ticket. It was a small win_comma_ but I was very happy about it.
hit:889_conv:1778,excited,I won a $2 lottery ticket.,I can see why you'd be happy about it_comma_ I mean you doubled up even with it being a small amount! Where did you buy it?
hit:9982_conv:19965,hopeful,I am consistently paying off my credit cards over the last couple of months. I am very optimistic that my credit score would start going up again,For the last couple of month_comma_ I had been consistently paying off my credit card debts. I hope that my credit score would start going up again
hit:9982_conv:19965,hopeful,I am consistently paying off my credit cards over the last couple of months. I am very optimistic that my credit score would start going up again,That's good to hear_comma_ friend! I've been trying to work off my debt as well. Once it's done_comma_ I'm going to chop those things up.
hit:1485_conv:2970,disappointed,I was very ashamed when I found out I got cheated on. It really just took all the energy and hope out of me.,Hi friend. I feel very ashamed because I got cheated on. I feel very negative and just depleted of emotion. I trusted them.
hit:1485_conv:2970,disappointed,I was very ashamed when I found out I got cheated on. It really just took all the energy and hope out of me.,Well_comma_ that't not your fault at all. It's your scumbag significant other's fault. You shouldn't feel ashamed for the crummy thing he did - you did nothing wrong.
hit:12343_conv:24687,lonely,My husband will be away on a bachelor's trip and  I will be alone.,My husband will be away on a trip for the weekend and it will be so quiet without him here.
hit:12343_conv:24687,lonely,My husband will be away on a bachelor's trip and  I will be alone.,Aww i'm sorry. Maybe enjoy a glass of wine and watch some girly shows. My husband is in the military and gone a lot so I feel for you.
hit:6062_conv:12125,hopeful,i hope i can get things worked out and get pregnant by the end of the year,i hope i can get things worked out and get pregnant by the end of the year
hit:6062_conv:12125,hopeful,i hope i can get things worked out and get pregnant by the end of the year,That can be a lot of work.  We are trying to go through that now too_comma_ so i know how you are feeling
hit:12406_conv:24812,anxious,My dog is sick so i took him to the vet now we are waiting for the results of his bloodwork,my dog is sick we took him into the vet and now we are playing the waiting game
hit:12406_conv:24812,anxious,My dog is sick so i took him to the vet now we are waiting for the results of his bloodwork,I am sorry to hear that! My dog is a part of the family_comma_ so I understand. I hope everything is okay.
