conv_id,emotion,situation,utterance
hit:6565_conv:13130,lonely,When my kids are in school all day I get lonely sometimes.,Last year_comma_ when  my kids were both at school_comma_ I would get lonely at home sometimes.
hit:6565_conv:13130,lonely,When my kids are in school all day I get lonely sometimes.,I can understand that. It's usually either parents are happy they are out of the house_comma_ or sad that they're gone. I'm sorry you feel lonely. 
hit:2380_conv:4761,prepared,I actualy made a list when I went grocery shopping today. I forgot nothing!,I went grocery shopping like I usually do today_comma_ but I did something different.
hit:2380_conv:4761,prepared,I actualy made a list when I went grocery shopping today. I forgot nothing!,Oh_comma_ that's curious... By different_comma_ what do you mean? Did you buy different stuff_comma_ or go to a different store_comma_ or what?
hit:4110_conv:8221,terrified,I used to read stories. One day I read a story when I was alone. It was a horror story. I just scared a lot and I stopped reading.,I read a horror story last night.
hit:4110_conv:8221,terrified,I used to read stories. One day I read a story when I was alone. It was a horror story. I just scared a lot and I stopped reading.,Which one?  Was it good?  I've read a decent amount of those_comma_ but I'm always looking for more.
hit:5458_conv:10916,furious,Looking back at my old self I'm actually livid at how stupid and lazy I was.  I'd probably beat the crap out of that guy_comma_ he was such a deadbeat,I love who I am now.  But I'm livid at my older self_comma_ that guy was a deadbeat and I'd probably beat the crap out of him haha
hit:5458_conv:10916,furious,Looking back at my old self I'm actually livid at how stupid and lazy I was.  I'd probably beat the crap out of that guy_comma_ he was such a deadbeat,Im glad you made changes for the positive in your life.  You cant go back into the past_comma_ but you can keep moving forward
hit:12213_conv:24426,lonely,I recently had a baby and now none of my friends want to hang out with me anymore. The father also left me.,I recently had a baby and now none of my friends want to hang out with me anymore. 
hit:12213_conv:24426,lonely,I recently had a baby and now none of my friends want to hang out with me anymore. The father also left me.,Congratulations!  That's awful!  DO they not have kids themselves?  Its a pretty typical thing to happen when you're the first to have a baby among them and they don't understand that lifestyle. I've been there.
hit:1320_conv:2640,embarrassed,We were camping_comma_ and I thought everyone was outside.  I accidentally opened up the bathroom door on my step-daughter.,We recently went camping.  Everyone definitely gets closer in such close quarters!
hit:1320_conv:2640,embarrassed,We were camping_comma_ and I thought everyone was outside.  I accidentally opened up the bathroom door on my step-daughter.,I've been camping a few times - the proximity to others makes me feel stuffy too. Where do you usually go?
hit:10618_conv:21237,faithful,When another person of the opposite sex was trying to convince me to cheat on my spouse,A coworker of the opposite sex was recently hitting on me and trying to get me to cheat on my partner.
hit:10618_conv:21237,faithful,When another person of the opposite sex was trying to convince me to cheat on my spouse,Oh_comma_ that little rat! That was not nice of him. What did you do?
hit:6799_conv:13599,annoyed,Im trying to get some work done and my dog just wants to play!  I love him to death but he needs to be independent at times too!,I'm trying to get some work done and my dog just wants to play!  I love him to death but he needs to learn to be independent at times too!
hit:6799_conv:13599,annoyed,Im trying to get some work done and my dog just wants to play!  I love him to death but he needs to be independent at times too!,Pets are great_comma_ but they can be a bit needy for attention at times. It is great_comma_ but not when you are busy and trying to get things done.
hit:173_conv:347,jealous,My friend just came over yesterday and talked about how he met a super great girl and is going on a date with her sometime soon. Although I'm super happy for him_comma_ I can't help but wish I could be in a relationship myself.,I can't help but feel bad_comma_ since my friend has met a really good girl for him and I'm happy for him_comma_ but I wish I was in a good relationship too you know?
hit:173_conv:347,jealous,My friend just came over yesterday and talked about how he met a super great girl and is going on a date with her sometime soon. Although I'm super happy for him_comma_ I can't help but wish I could be in a relationship myself.,I totally understand. But I guess as a friend you also have to be happy for him and one day you will get your happiness too
hit:8325_conv:16651,faithful,My husband is in the Military and goes away from long periods of time. I've never though about cheating.,My husband goes away for months at a time due to being in the Military. 
hit:8325_conv:16651,faithful,My husband is in the Military and goes away from long periods of time. I've never though about cheating.,Oh god..I don't know how you military wives do it. I just can't imagine
