conv_id,emotion,situation,utterance
hit:7651_conv:15303,confident,I got a makeover and bought fashionable clothes.,I got a makeover and bought fashionable clothes for the date
hit:7651_conv:15303,confident,I got a makeover and bought fashionable clothes.,Oh that sound like a lot of fun!! Hope your date ended up being worth all that work.
hit:11401_conv:22803,devastated,I made a stupid mistake at work and I got fired. What am I going to do?,I made a stupid mistake at work and I got fired. What am I going to do?
hit:11401_conv:22803,devastated,I made a stupid mistake at work and I got fired. What am I going to do?,Oh no! It will be ok. It seems everyone in life has to go through that at least once. Everyone gets through it!
hit:11598_conv:23197,ashamed,i forgot to pay my credit card bill_comma_ I'm so disappointed with myself.,i forgot to pay my credit card bill_comma_ I'm so disappointed with myself.
hit:11598_conv:23197,ashamed,i forgot to pay my credit card bill_comma_ I'm so disappointed with myself.,I am sure it'll be ok. Usually if you stay in contact with them and don't blow them off for a long time it will be OK.
hit:12387_conv:24774,hopeful,I am hoping that while my son is in a youth challenge program that it will help him become a better person and help him open his eyes before it is to late,My son went into a youth challenge program. I am hoping that this will help him become better person and give him the discipline that he needs.
hit:12387_conv:24774,hopeful,I am hoping that while my son is in a youth challenge program that it will help him become a better person and help him open his eyes before it is to late,Ahh_comma_ is he a troublemaker right now? Most of the time_comma_ it's the friends they hang out with. Young people are easily influenced by the people around them.
hit:6300_conv:12600,anticipating,I can't wait until all of my kids are out of the house. I love them but gee whiz,I cant wait until all of my kids are grown
hit:6300_conv:12600,anticipating,I can't wait until all of my kids are out of the house. I love them but gee whiz,I know what you mean_comma_ I long for the day when mine grow up and go away to college.
hit:8152_conv:16304,confident,A while back I decided to move from Florida to California and wanted to drive. I have driven West to East_comma_ but never the other way. I knew I could do it though - just take my time and enjoy the trip!,A while ago I drove from Florida to Northern California. It's a long trip_comma_ but I knew I could do it just fine.
hit:8152_conv:16304,confident,A while back I decided to move from Florida to California and wanted to drive. I have driven West to East_comma_ but never the other way. I knew I could do it though - just take my time and enjoy the trip!,That is a long trip.  Did you do it all in one go or did you take breaks?
hit:3948_conv:7897,lonely,It's been a hard night tonight_comma_ just sitting on the couch by myself watching TV. ,It's so quiet in my house_comma_ just watching tv by myself. Wish my family was around.
hit:3948_conv:7897,lonely,It's been a hard night tonight_comma_ just sitting on the couch by myself watching TV. ,I know how you feel.  I moved away from my family and friends this summer.  Do you have family nearby at all? I often feel lonely when I'm watching a movie by myself but then I remind myself that I'm loved by a lot of people.
hit:902_conv:1804,lonely,I once couldn't find anyone to go out with_comma_ so I went to the bar alone.,I had to go to the bar alone_comma_ it was very sad.
hit:902_conv:1804,lonely,I once couldn't find anyone to go out with_comma_ so I went to the bar alone.,Well_comma_ even going by yourself you can always have a good time_comma_ especially with alcohol involved! Did you end up having fun?
hit:6310_conv:12621,nostalgic,I miss when my kids were little. They loved to hang out with me. Now they are teenagers and think I am weird.,I miss when my kids were younger. They wanted to spend a lot of time with me. Now they are too old for that stuff.
hit:6310_conv:12621,nostalgic,I miss when my kids were little. They loved to hang out with me. Now they are teenagers and think I am weird.,Well_comma_ kids eventually grow and become independent. Maybe you can try and go fishing with them or something? Or a family picnic?
hit:5008_conv:10016,impressed,I took my wife surfing for the first time today. within an hour she was riding waves_comma_ Color me impressed!,I took my wife surfing for the first time today. within an hour she was riding waves_comma_ Color me impressed!
hit:5008_conv:10016,impressed,I took my wife surfing for the first time today. within an hour she was riding waves_comma_ Color me impressed!,Oh wow_comma_ I think it'd take me much longer to not bust my butt! That is impressive!
