conv_id,emotion,situation,utterance
hit:4735_conv:9471,anxious,I'm starting a new job next week_comma_ and I am super nervous.,I'm starting a new job next week_comma_ and while I am excited_comma_ I am also very nervous!
hit:4735_conv:9471,anxious,I'm starting a new job next week_comma_ and I am super nervous.,Congratulations!  Don't be too nervous!  You must have done something right to get the job in the first place!
hit:6344_conv:12689,guilty,A homeless woman asked me for money and I said no.  I feel so ashamed not to give her anything.,A homeless woman asked me for money and I said no.
hit:6344_conv:12689,guilty,A homeless woman asked me for money and I said no.  I feel so ashamed not to give her anything.,I don't blame you.  I don't like giving out money like that - you just never know what they may do with it.
hit:2957_conv:5914,terrified,had hellp syndrome with 1st child.  almost died,I was 26 when I had my first child - that was a very scary experience.  I'm actually surprised we went on and had another one!
hit:2957_conv:5914,terrified,had hellp syndrome with 1st child.  almost died,That is scary! As a 26 year old I cannot imagine actually having kids at this age. I'd be running around like a chicken
hit:4757_conv:9515,disgusted,One day I went to make a sandwich_comma_ mold was covering the entire loaf of bread,I went to make a sandwich one day and the entire laof of bread was covered in mold!
hit:4757_conv:9515,disgusted,One day I went to make a sandwich_comma_ mold was covering the entire loaf of bread,ewww! that's gross. I actually made a toast for my son yesterday and when i was about to give it to him i noticed a little bit of mold on the side. i almost threw up
hit:10424_conv:20848,joyful,Last week_comma_  my dad bought me a gold watch for my birthday _comma_ I was so happy ,During my birthday_comma_  my dad bought me a gold watch _comma_ I was so happy 
hit:10424_conv:20848,joyful,Last week_comma_  my dad bought me a gold watch for my birthday _comma_ I was so happy ,What a lovely gift. I'm sure that you will always treasure it because it came from him.
hit:11528_conv:23057,disgusted,My roommate cooked some foul smelling meat in our apartment. I almost puked. ,My roommate cooked some really foul smelling meat last night_comma_ I had to leave or I was going to puke.
hit:11528_conv:23057,disgusted,My roommate cooked some foul smelling meat in our apartment. I almost puked. ,Ugh my neighbors do that sometimes. It's the worst! I think some things should not be allowed to be cooked unless you live alone.
hit:8902_conv:17804,trusting,I went tandem parachuting with my brother and he kept me very safe. I was really scared but I knew that he would protect me.,Skydiving is an exillirating and scary experience!
hit:8902_conv:17804,trusting,I went tandem parachuting with my brother and he kept me very safe. I was really scared but I knew that he would protect me.,I've never been skydiving myself. I hear that it's a great experience_comma_ but I'm not sure if I have the bravery for it.
hit:5879_conv:11758,hopeful,I had some tests done at the doctors yesterday_comma_ hopefully i hear good news,I had some tests done at the doctors yesterday_comma_ hopefully i hear good news
hit:5879_conv:11758,hopeful,I had some tests done at the doctors yesterday_comma_ hopefully i hear good news,i hope all goes well. was something the matter that made you decide to have the tests done?
hit:11275_conv:22550,content,new apartment. family and friends i love. yeah_comma_ this is the good life.,just moved into a new apartment last weekend. pretty happy with it. a little smaller but a 5 yo complex as opposed to a 45 year old complex. modern amenities are nice. also_comma_ i'm going to visit my family tomorrow. good week so far.
hit:11275_conv:22550,content,new apartment. family and friends i love. yeah_comma_ this is the good life.,It feels good to be in a new place_comma_ but the moving process sucks. Is it a new part of town?
hit:5947_conv:11895,sentimental,I would still take a bullet for my ex and her family.  Even though she blocked me on Facebook.  Call me a sucker but that girl was my first love and she gave me so much I wouldn't be here today if it wasn't for her,I'd still take a bullet for my ex and her family. Even though she blocked me on Facebook. Call me a sucker but that girl was my first love and she gave me so much I wouldn't be here today if it wasn't for her
hit:5947_conv:11895,sentimental,I would still take a bullet for my ex and her family.  Even though she blocked me on Facebook.  Call me a sucker but that girl was my first love and she gave me so much I wouldn't be here today if it wasn't for her,Definitely not a sucker! If she helped you a lot and you wouldn't be here without her_comma_ then YES! Why did she block you? Were you bad to her? Sounds familiar to what has happened between me and a few...I was there for them but had enough and I have had to cuit them out too-
