conv_id,emotion,situation,utterance
hit:11031_conv:22063,annoyed,I thought I had paid all my daughter's band fees only to find out that I'm 10 dollars short.,I thought I had paid all my daughter's band fees only to find out that I'm 10 dollars short.
hit:11031_conv:22063,annoyed,I thought I had paid all my daughter's band fees only to find out that I'm 10 dollars short.,Oh no! Hopefully you are able to get it sorted out. It's hard to keep up with all the fees for kids schooling.
hit:10065_conv:20131,devastated,When I was moving I put my stuff in storage. My unit got robbed of all my antiques and precious things.,My storage unit got robbed while I was moving to a new home. They took all my family antiques and precious items.
hit:10065_conv:20131,devastated,When I was moving I put my stuff in storage. My unit got robbed of all my antiques and precious things.,That's terrible. I don't know what's up with this world anymore_comma_ it seems like things are always getting worse.
hit:2017_conv:4035,apprehensive,My cousin invited me to go white water rafting with him.,My took me white water rafting with him last week. When we got to the river I started having second thoughts.
hit:2017_conv:4035,apprehensive,My cousin invited me to go white water rafting with him.,I've done that before. Getting over that initial fear is really hard. But it's fun once you do!
hit:759_conv:1518,sad,MY dauhter is growing up too fast. She is going to leave me soon. ,Do you have kids? My daughter will be 14 soon. I don't want her to grow up.
hit:759_conv:1518,sad,MY dauhter is growing up too fast. She is going to leave me soon. ,None that I know of!  I feel you.. if I ever had a daughter I'd be overprotective and stressing
hit:10248_conv:20496,embarrassed,i lied to my mother today ,i lied to my mother and i feel very uneasy
hit:10248_conv:20496,embarrassed,i lied to my mother today ,You should. No matter what you can't lie to your Mom. It will always come back on you.
hit:8908_conv:17817,impressed,I was watching my kids soccer game recently. I was amazed at how good the players are. All the hard practice has paid off.,I was watching my kids soccer game last weekend. I was floored at how much they have improved. They are passing and challenging so much better.
hit:8908_conv:17817,impressed,I was watching my kids soccer game recently. I was amazed at how good the players are. All the hard practice has paid off.,That's pretty cool to hear. When I have kids_comma_ I hope they're the same_comma_ and can get into sports_comma_ since it offers so much. Good for you for getting them into sports
hit:5358_conv:10717,furious,mcdonalds forgot my food,A few weeks ago i went to mcdonalds for lunch i waited 20 minutes no food_comma_ i went up and asked for my food since i only get 20 minutes _comma_ they said an error occurred and gave me my food within 20 seconds i was so mad
hit:5358_conv:10717,furious,mcdonalds forgot my food,It has been really dry here_comma_ as well.  We are in a severe drought for the third time in four years.
hit:9331_conv:18662,annoyed,My little cousin was visiting last weekend and he kept screaming for Kraft Dinner for supper. I made a delicious chicken dinner but his mom apparently always give him what he wants.,My younger 5 your old cousin was visiting last weekend for dinner and he kept crying to his mom to make him Kraft Dinner.
hit:9331_conv:18662,annoyed,My little cousin was visiting last weekend and he kept screaming for Kraft Dinner for supper. I made a delicious chicken dinner but his mom apparently always give him what he wants.,Kids are sweet. They will do everything to get what they want. So_comma_ did her mom made him Kraft Dinner eventually?
hit:6031_conv:12063,apprehensive,I am having my first baby; a boy.  I hear all these different labor stories that aren't exactly reassuring!  ,I am having my first baby; a boy. I hear all these different labor stories that aren't exactly reassuring! 
hit:6031_conv:12063,apprehensive,I am having my first baby; a boy.  I hear all these different labor stories that aren't exactly reassuring!  ,Congratulations! If it helps at all_comma_ my wife and I have two young boys and both of her deliveries with very smooth! She said it wasn't as bad as she expected.
hit:10603_conv:21207,trusting,I left my son with a babysitter for the first time recently.  It's the first time someone who isn't family has watched him.,I left my son with a baby sitter for the first time recently.
hit:10603_conv:21207,trusting,I left my son with a babysitter for the first time recently.  It's the first time someone who isn't family has watched him.,Awww. I remember the first time I left my son with the babysitter. So many emotions. How old is he?
