conv_id,emotion,situation,utterance
hit:4072_conv:8145,angry,A colleague at my job took credit for months of my work and claimed I was of no help to them. It all worked out as it should have in the end_comma_ but that's never an easy situation.,I recently was in a situation at work where I had a colleague take credit for months of my work_comma_ and go out of their way to tell my boss and others in a committee that I actually held the team back.
hit:4072_conv:8145,angry,A colleague at my job took credit for months of my work and claimed I was of no help to them. It all worked out as it should have in the end_comma_ but that's never an easy situation.,Ugh I hate crap like that.  Why can't credit be shared?  Does it always have to be so cutthroat?
hit:9141_conv:18283,ashamed,I ate all of the leftovers today. It was enough to feed three people.,I made fried chicken_comma_ mashed potatoes_comma_ green beans and bisuits last night
hit:9141_conv:18283,ashamed,I ate all of the leftovers today. It was enough to feed three people.,That sounds soooo good! I'm eating low-carb right now but I'm a pushover for good mashed potatoes!
hit:2418_conv:4837,anticipating,I can't wait for the new season of this is us. That is the best drama out there.,I can't wait for the new season of this is us
hit:2418_conv:4837,anticipating,I can't wait for the new season of this is us. That is the best drama out there.,I've never watched it but i've heard it's really good. Maybe I should give it a try
hit:11479_conv:22959,ashamed,I forgot I had planned to pick up my brother from work the other day. He had to wait for me to get there_comma_ I felt like such a jerk.,Im embarrassed to admit I forgot to pick up my brother from worth the other day after agreeing to
hit:11479_conv:22959,ashamed,I forgot I had planned to pick up my brother from work the other day. He had to wait for me to get there_comma_ I felt like such a jerk.,Well hopefully he is understanding_comma_ if he is anything like my brother nothing a cold 6 pack won't fix.
hit:9477_conv:18955,anticipating,I'm having a difficult times even doing basic tasks for myself_comma_ due to anxiety. But I'm hopeful that something good will happen for me.,I'm having a difficult time doing even basic tasks for myself due to anxiety. But i'm hopeful that something good will happen for me. I feel bad about complaining about anxiety after finding out your mother is ill.
hit:9477_conv:18955,anticipating,I'm having a difficult times even doing basic tasks for myself_comma_ due to anxiety. But I'm hopeful that something good will happen for me.,Everyone in life has problems_comma_ do not feel bad for sharing yours I hope it gets better for you.
hit:7800_conv:15601,annoyed,I'm annoyed that many things are closed on Sundays.,I'm annoyed that many things are still closed on Sundays...like the federal reserve banking system.
hit:7800_conv:15601,annoyed,I'm annoyed that many things are closed on Sundays.,Oh yeah_comma_ I hate that too. It's so inconvenient to be closed when people have time to go there.
hit:2382_conv:4764,guilty,I borrowed a friend's hammer and broke the head off.,I borrowed a friend's hammer and broke the head off
hit:2382_conv:4764,guilty,I borrowed a friend's hammer and broke the head off.,It is always a bummer when you borrow something and it breaks right away. You feel responsible and have to replace it. 
hit:9861_conv:19722,terrified,There i a drug dealer selling drugs in my building. I am very afraid when I have to get out or in.,There is a drug dealer selling drugs in my building. I am very afraid when I have to get out or in.
hit:9861_conv:19722,terrified,There i a drug dealer selling drugs in my building. I am very afraid when I have to get out or in.,That would make me SO angry. What kind of drugs is it? I would make sure the police took him out.
hit:5569_conv:11138,nostalgic,I was looking through my old snapchats at videos of my son.  It's fun_comma_ but at the same time it is tough to watch.,I like the feature on snapchat that shows you videos you took a year or two ago.
hit:5569_conv:11138,nostalgic,I was looking through my old snapchats at videos of my son.  It's fun_comma_ but at the same time it is tough to watch.,Yeah_comma_ that feature is pretty nifty. Makes it so you don't have to keep hardcopy photo albums anymore! 
hit:1243_conv:2486,surprised,I love Stephen King new show. I can't believe Im not as afraid as I usually am.,I don't like scary things but I really like Stephen Kings new show.
hit:1243_conv:2486,surprised,I love Stephen King new show. I can't believe Im not as afraid as I usually am.,I'm about to watch it! Please don't spoil it. I'm excited for it_comma_ even though I've only seen a couple of TV shows and movies based off of his books_comma_ and only read a couple of the actual books
